,label
10296,doublePeak
80397,doublePeak
68135,singlePeak
1073,doublePeak
13474,singlePeak
103976,singlePeak
26108,singlePeak
113655,singlePeak
32157,singlePeak
113944,singlePeak
136230,singlePeak
77081,singlePeak
2669,singlePeak
13382,singlePeak
45760,singlePeak
35645,singlePeak
70274,doublePeak
143558,singlePeak
15627,singlePeak
104230,doublePeak
43391,singlePeak
82920,singlePeak
84007,doublePeak
24392,doublePeak
32925,singlePeak
84165,singlePeak
24063,doublePeak
92725,singlePeak
49226,singlePeak
99740,singlePeak
124906,singlePeak
36778,singlePeak
53570,singlePeak
52633,singlePeak
66593,doublePeak
7808,doublePeak
120188,doublePeak
102016,doublePeak
85586,singlePeak
14645,singlePeak
136089,singlePeak
35965,singlePeak
111509,singlePeak
24541,singlePeak
33079,singlePeak
131524,singlePeak
48919,singlePeak
25110,singlePeak
47143,doublePeak
17146,singlePeak
70820,doublePeak
58812,singlePeak
33833,singlePeak
91309,singlePeak
42608,doublePeak
7525,singlePeak
38506,singlePeak
109380,singlePeak
66952,singlePeak
98405,singlePeak
78611,doublePeak
125863,singlePeak
50556,singlePeak
86392,singlePeak
95017,singlePeak
47361,singlePeak
136212,doublePeak
123457,singlePeak
98457,singlePeak
55839,doublePeak
55850,singlePeak
32327,singlePeak
120278,singlePeak
110094,singlePeak
3532,singlePeak
57156,singlePeak
113850,singlePeak
89790,doublePeak
92908,singlePeak
130618,doublePeak
21085,doublePeak
120483,singlePeak
112484,singlePeak
104993,doublePeak
74358,singlePeak
101769,singlePeak
47213,singlePeak
139462,singlePeak
70706,doublePeak
26557,singlePeak
107193,singlePeak
130992,singlePeak
134676,singlePeak
65099,singlePeak
8955,singlePeak
31709,singlePeak
1684,singlePeak
132676,singlePeak
8762,singlePeak
59701,singlePeak
128974,singlePeak
9883,doublePeak
115016,singlePeak
18408,singlePeak
66728,doublePeak
98807,singlePeak
10680,singlePeak
85229,singlePeak
11701,doublePeak
85535,singlePeak
6623,singlePeak
118189,singlePeak
114876,singlePeak
59090,doublePeak
53667,doublePeak
132270,singlePeak
70131,singlePeak
140734,doublePeak
132782,doublePeak
104702,singlePeak
103167,doublePeak
130493,singlePeak
15391,singlePeak
142843,singlePeak
141014,doublePeak
139553,singlePeak
902,doublePeak
122453,singlePeak
125004,singlePeak
67553,doublePeak
61195,singlePeak
121272,singlePeak
45843,singlePeak
5873,singlePeak
10847,singlePeak
13288,doublePeak
25601,doublePeak
54595,singlePeak
16348,doublePeak
133596,singlePeak
37546,singlePeak
58406,doublePeak
112912,singlePeak
33822,singlePeak
13812,singlePeak
60073,singlePeak
129637,doublePeak
94216,singlePeak
22591,singlePeak
45718,singlePeak
1283,doublePeak
38390,singlePeak
30906,singlePeak
8534,singlePeak
62761,doublePeak
75836,doublePeak
57152,singlePeak
82845,singlePeak
15756,singlePeak
66160,doublePeak
30185,singlePeak
129973,singlePeak
40988,singlePeak
9465,doublePeak
72699,singlePeak
39539,singlePeak
53141,doublePeak
107785,doublePeak
111564,singlePeak
116185,singlePeak
56008,singlePeak
59101,doublePeak
134579,singlePeak
79467,doublePeak
83627,singlePeak
30922,singlePeak
79135,singlePeak
3546,singlePeak
121569,singlePeak
38219,singlePeak
33278,singlePeak
61940,singlePeak
13743,doublePeak
136282,singlePeak
128333,doublePeak
32637,singlePeak
51685,singlePeak
74360,singlePeak
126130,singlePeak
135690,singlePeak
122957,singlePeak
56716,doublePeak
59586,singlePeak
78614,doublePeak
95865,doublePeak
109276,singlePeak
85173,singlePeak
138340,singlePeak
30343,doublePeak
103037,singlePeak
42148,singlePeak
39256,singlePeak
7748,doublePeak
87659,doublePeak
40424,singlePeak
139574,doublePeak
43727,doublePeak
21150,doublePeak
140946,doublePeak
49998,doublePeak
65113,singlePeak
96816,singlePeak
133548,singlePeak
5368,singlePeak
70875,singlePeak
8351,doublePeak
59657,singlePeak
107311,singlePeak
132443,singlePeak
19094,doublePeak
62993,doublePeak
13495,singlePeak
113548,singlePeak
135977,doublePeak
140435,singlePeak
36959,singlePeak
86593,singlePeak
48022,singlePeak
95532,singlePeak
71957,singlePeak
115447,singlePeak
132474,doublePeak
73681,doublePeak
111042,doublePeak
137748,doublePeak
128803,doublePeak
93650,singlePeak
46967,singlePeak
97335,doublePeak
105137,doublePeak
56344,doublePeak
34543,doublePeak
91869,singlePeak
88288,doublePeak
58899,doublePeak
12923,singlePeak
67419,singlePeak
113445,singlePeak
33355,singlePeak
35667,singlePeak
15680,singlePeak
99601,doublePeak
100167,doublePeak
47511,doublePeak
99299,singlePeak
139423,singlePeak
141673,singlePeak
40622,doublePeak
117896,singlePeak
13655,singlePeak
89750,singlePeak
84432,doublePeak
135632,singlePeak
28260,singlePeak
108101,doublePeak
131862,doublePeak
45697,doublePeak
50352,doublePeak
34930,singlePeak
125596,singlePeak
115726,singlePeak
143518,singlePeak
126013,singlePeak
39318,singlePeak
142572,singlePeak
45088,singlePeak
88224,singlePeak
75542,singlePeak
121130,singlePeak
82977,singlePeak
66730,doublePeak
17078,singlePeak
54908,doublePeak
33733,singlePeak
14346,singlePeak
23849,doublePeak
109074,singlePeak
103530,doublePeak
89730,singlePeak
104154,singlePeak
133696,singlePeak
57385,singlePeak
17332,singlePeak
75346,singlePeak
69379,doublePeak
283,singlePeak
6174,singlePeak
102612,doublePeak
54826,singlePeak
19119,singlePeak
104307,singlePeak
12265,singlePeak
62506,singlePeak
95616,singlePeak
101623,singlePeak
124746,doublePeak
241,singlePeak
137043,singlePeak
135352,singlePeak
108208,doublePeak
33772,singlePeak
32886,doublePeak
108105,singlePeak
36667,singlePeak
69492,doublePeak
89875,doublePeak
44701,singlePeak
108269,singlePeak
71469,singlePeak
99598,singlePeak
136099,singlePeak
59952,singlePeak
23065,doublePeak
5164,singlePeak
122525,singlePeak
67276,singlePeak
71932,doublePeak
71598,singlePeak
93296,singlePeak
89651,singlePeak
51060,singlePeak
122319,singlePeak
90570,doublePeak
77786,singlePeak
98693,singlePeak
76102,singlePeak
58020,singlePeak
107852,singlePeak
29860,singlePeak
25644,doublePeak
98144,singlePeak
50256,singlePeak
109639,doublePeak
16908,singlePeak
68017,doublePeak
132480,singlePeak
107474,singlePeak
86817,singlePeak
52667,singlePeak
101724,singlePeak
84457,singlePeak
56976,singlePeak
67470,singlePeak
120565,singlePeak
102540,doublePeak
18202,singlePeak
46836,singlePeak
34206,singlePeak
96344,doublePeak
90594,singlePeak
36876,singlePeak
86030,singlePeak
98075,singlePeak
2791,doublePeak
24051,singlePeak
49715,singlePeak
38179,doublePeak
36594,singlePeak
85200,singlePeak
118572,doublePeak
5804,singlePeak
117838,singlePeak
30610,singlePeak
114581,singlePeak
121101,singlePeak
71805,singlePeak
101925,doublePeak
112826,singlePeak
127963,singlePeak
4752,singlePeak
1268,singlePeak
81725,singlePeak
98849,doublePeak
136863,singlePeak
130344,doublePeak
6640,singlePeak
39661,singlePeak
69383,singlePeak
116358,singlePeak
86548,singlePeak
59647,singlePeak
3613,singlePeak
30365,singlePeak
126002,singlePeak
70932,singlePeak
26635,singlePeak
13732,doublePeak
53889,singlePeak
109756,singlePeak
50961,doublePeak
6693,singlePeak
109044,singlePeak
68285,singlePeak
75884,singlePeak
133811,singlePeak
85663,doublePeak
9404,doublePeak
123914,singlePeak
107032,singlePeak
33782,singlePeak
46461,singlePeak
104680,doublePeak
49831,singlePeak
115732,singlePeak
135251,doublePeak
105352,singlePeak
140442,singlePeak
88604,singlePeak
70195,singlePeak
94775,singlePeak
126548,singlePeak
29778,singlePeak
15124,singlePeak
32465,singlePeak
106551,singlePeak
101695,singlePeak
55590,singlePeak
126615,singlePeak
110907,singlePeak
49220,doublePeak
30681,singlePeak
82073,singlePeak
123749,singlePeak
123580,doublePeak
60941,singlePeak
33242,singlePeak
21428,singlePeak
111054,singlePeak
3483,singlePeak
19328,singlePeak
9638,doublePeak
45668,singlePeak
96223,singlePeak
7375,singlePeak
78459,doublePeak
104053,singlePeak
96878,singlePeak
68504,singlePeak
68927,singlePeak
131527,singlePeak
21454,singlePeak
30145,singlePeak
109702,singlePeak
96655,singlePeak
73956,singlePeak
103003,singlePeak
67352,singlePeak
125691,singlePeak
72744,singlePeak
137982,doublePeak
51876,singlePeak
50776,singlePeak
39087,doublePeak
117092,singlePeak
46055,doublePeak
111195,singlePeak
123920,singlePeak
53742,doublePeak
75845,singlePeak
63742,doublePeak
72246,singlePeak
108268,doublePeak
117782,singlePeak
109190,singlePeak
62134,singlePeak
97156,singlePeak
4751,singlePeak
82548,doublePeak
13394,singlePeak
78425,singlePeak
49455,doublePeak
99200,singlePeak
16949,singlePeak
69083,singlePeak
26882,singlePeak
133502,doublePeak
62781,singlePeak
43606,singlePeak
41007,singlePeak
70162,doublePeak
81493,singlePeak
10006,singlePeak
7231,singlePeak
114819,singlePeak
75317,doublePeak
85422,singlePeak
141042,singlePeak
53873,doublePeak
4788,singlePeak
138814,singlePeak
68455,singlePeak
94772,singlePeak
97783,singlePeak
24344,doublePeak
50518,singlePeak
15146,singlePeak
97712,singlePeak
67866,doublePeak
55585,singlePeak
138931,singlePeak
82256,singlePeak
120921,singlePeak
4247,singlePeak
118482,singlePeak
71216,singlePeak
65401,doublePeak
40045,doublePeak
13837,singlePeak
58437,singlePeak
11485,doublePeak
105264,doublePeak
47711,singlePeak
21174,singlePeak
1064,doublePeak
104846,doublePeak
58139,singlePeak
82945,singlePeak
28242,doublePeak
19577,singlePeak
23216,singlePeak
73059,singlePeak
132894,singlePeak
65816,singlePeak
98822,doublePeak
24397,singlePeak
68464,doublePeak
6988,singlePeak
122600,doublePeak
91382,singlePeak
72389,singlePeak
65091,singlePeak
8302,doublePeak
41709,doublePeak
127306,singlePeak
47268,singlePeak
102895,singlePeak
44661,doublePeak
132654,doublePeak
85489,singlePeak
29176,singlePeak
112905,singlePeak
27607,singlePeak
111537,singlePeak
122393,singlePeak
33382,doublePeak
60404,doublePeak
134869,singlePeak
62897,singlePeak
81772,doublePeak
36486,singlePeak
47966,singlePeak
28535,singlePeak
73518,singlePeak
134713,singlePeak
59700,doublePeak
13637,singlePeak
70622,singlePeak
95306,singlePeak
93644,singlePeak
7512,singlePeak
67627,doublePeak
79848,doublePeak
92082,singlePeak
79306,singlePeak
9721,singlePeak
139084,singlePeak
5542,singlePeak
89973,singlePeak
41919,singlePeak
86497,singlePeak
32912,doublePeak
100360,singlePeak
33228,singlePeak
119898,doublePeak
77211,singlePeak
59610,singlePeak
23328,doublePeak
8276,doublePeak
69946,singlePeak
55777,doublePeak
125162,doublePeak
32554,singlePeak
113131,doublePeak
16663,singlePeak
103727,singlePeak
90325,singlePeak
71523,doublePeak
134174,singlePeak
120706,singlePeak
50491,doublePeak
7911,doublePeak
22381,doublePeak
128977,singlePeak
51680,singlePeak
16089,singlePeak
11312,doublePeak
120326,singlePeak
119566,singlePeak
52672,doublePeak
130806,doublePeak
61157,singlePeak
79449,singlePeak
25913,doublePeak
15336,singlePeak
85651,singlePeak
93176,singlePeak
56394,doublePeak
100286,singlePeak
66035,doublePeak
88958,singlePeak
130042,singlePeak
71454,doublePeak
56933,singlePeak
122364,doublePeak
46234,doublePeak
111596,singlePeak
78105,singlePeak
34555,singlePeak
35517,doublePeak
120855,singlePeak
77714,doublePeak
86453,singlePeak
53897,singlePeak
114901,singlePeak
90649,singlePeak
70531,doublePeak
85726,singlePeak
142414,singlePeak
111670,singlePeak
13266,singlePeak
24120,doublePeak
117877,singlePeak
61579,singlePeak
128546,singlePeak
86710,singlePeak
58562,singlePeak
109476,singlePeak
20268,singlePeak
66783,singlePeak
105317,singlePeak
81845,singlePeak
17854,singlePeak
97499,doublePeak
11174,doublePeak
6285,singlePeak
113362,singlePeak
23949,doublePeak
68448,doublePeak
86494,singlePeak
9378,doublePeak
96536,singlePeak
103553,singlePeak
125712,singlePeak
134365,singlePeak
37007,singlePeak
6986,singlePeak
18638,singlePeak
90070,singlePeak
91569,singlePeak
59477,doublePeak
2045,singlePeak
23029,doublePeak
141985,doublePeak
1767,singlePeak
54936,singlePeak
110703,singlePeak
46604,singlePeak
103024,doublePeak
75709,singlePeak
78613,singlePeak
64893,doublePeak
31315,doublePeak
36885,doublePeak
8328,singlePeak
15075,singlePeak
135850,singlePeak
100974,doublePeak
121787,doublePeak
94346,singlePeak
39821,doublePeak
87896,singlePeak
33201,singlePeak
581,singlePeak
25727,singlePeak
30412,singlePeak
71804,singlePeak
95974,singlePeak
125496,singlePeak
142986,doublePeak
36565,doublePeak
128502,singlePeak
138299,singlePeak
1678,singlePeak
109720,singlePeak
143017,doublePeak
124057,singlePeak
72941,singlePeak
28138,singlePeak
49013,singlePeak
27762,singlePeak
56481,singlePeak
23021,doublePeak
60782,doublePeak
104813,singlePeak
77865,singlePeak
31039,singlePeak
105550,singlePeak
26654,doublePeak
111521,singlePeak
27405,singlePeak
12852,singlePeak
123967,singlePeak
45298,singlePeak
3303,singlePeak
127679,singlePeak
108422,singlePeak
66554,singlePeak
7844,doublePeak
77975,doublePeak
31475,singlePeak
31687,singlePeak
91762,doublePeak
1128,doublePeak
112362,singlePeak
131882,singlePeak
60740,singlePeak
117250,singlePeak
22919,singlePeak
22469,doublePeak
61199,singlePeak
55469,singlePeak
80089,singlePeak
60220,singlePeak
131934,singlePeak
69030,singlePeak
119651,singlePeak
24047,doublePeak
1978,singlePeak
79108,doublePeak
85292,doublePeak
92243,singlePeak
118004,singlePeak
122698,doublePeak
43023,singlePeak
5977,singlePeak
18838,singlePeak
59019,singlePeak
120399,singlePeak
131318,singlePeak
122800,singlePeak
88254,doublePeak
84364,singlePeak
99538,doublePeak
4229,doublePeak
125942,singlePeak
48735,singlePeak
45566,doublePeak
48565,singlePeak
45294,doublePeak
57161,singlePeak
889,singlePeak
127665,doublePeak
59589,singlePeak
23848,doublePeak
48254,singlePeak
50946,singlePeak
103797,doublePeak
105993,singlePeak
50886,singlePeak
16887,singlePeak
124287,singlePeak
51875,doublePeak
91247,singlePeak
111662,singlePeak
85684,singlePeak
87492,doublePeak
873,singlePeak
131216,singlePeak
791,singlePeak
46948,singlePeak
67484,doublePeak
40752,singlePeak
30107,singlePeak
15988,singlePeak
61624,singlePeak
36484,singlePeak
129320,singlePeak
3394,singlePeak
37249,singlePeak
17611,singlePeak
108649,singlePeak
90866,singlePeak
93099,singlePeak
107345,singlePeak
52771,singlePeak
20383,singlePeak
22537,doublePeak
13503,singlePeak
85092,singlePeak
49879,singlePeak
38759,singlePeak
89261,doublePeak
93466,singlePeak
132586,singlePeak
83653,doublePeak
142824,singlePeak
90593,singlePeak
90115,singlePeak
88931,singlePeak
108559,singlePeak
82140,doublePeak
32951,doublePeak
67236,singlePeak
99413,singlePeak
53140,singlePeak
26375,singlePeak
8443,doublePeak
137354,singlePeak
54193,doublePeak
55938,singlePeak
39594,singlePeak
100176,singlePeak
85034,doublePeak
91304,singlePeak
139086,doublePeak
24529,doublePeak
63150,singlePeak
113772,doublePeak
6780,singlePeak
49275,singlePeak
69372,singlePeak
244,singlePeak
101472,singlePeak
15581,singlePeak
84345,doublePeak
12058,singlePeak
34565,doublePeak
135852,singlePeak
86667,singlePeak
110545,singlePeak
76936,singlePeak
40952,singlePeak
28605,singlePeak
8993,doublePeak
129908,singlePeak
128106,singlePeak
93596,singlePeak
75162,singlePeak
115941,doublePeak
135964,singlePeak
109588,singlePeak
126806,singlePeak
67862,singlePeak
112901,doublePeak
87928,doublePeak
34019,singlePeak
6425,singlePeak
54477,singlePeak
17253,singlePeak
6893,singlePeak
49266,singlePeak
18586,singlePeak
17472,singlePeak
97742,doublePeak
28537,singlePeak
19875,singlePeak
85947,singlePeak
98568,doublePeak
82734,doublePeak
96474,doublePeak
95128,doublePeak
80730,singlePeak
12267,singlePeak
105121,singlePeak
139850,singlePeak
5640,singlePeak
2207,singlePeak
63433,singlePeak
3796,singlePeak
45317,singlePeak
47590,doublePeak
132524,singlePeak
58419,doublePeak
19501,doublePeak
107457,doublePeak
100458,singlePeak
116425,singlePeak
123699,singlePeak
7658,doublePeak
23222,doublePeak
51255,singlePeak
99992,singlePeak
131416,doublePeak
37579,singlePeak
82005,singlePeak
14163,singlePeak
17502,singlePeak
39670,singlePeak
18228,doublePeak
106273,singlePeak
102755,singlePeak
84535,doublePeak
119156,doublePeak
41430,singlePeak
76972,singlePeak
1267,doublePeak
54615,doublePeak
76694,singlePeak
11973,singlePeak
37301,doublePeak
18188,singlePeak
120910,doublePeak
32734,singlePeak
52522,singlePeak
463,singlePeak
125625,singlePeak
136382,singlePeak
55156,singlePeak
30554,singlePeak
5842,singlePeak
136928,doublePeak
97274,singlePeak
142988,doublePeak
15624,singlePeak
136550,doublePeak
134774,doublePeak
125296,singlePeak
75141,singlePeak
17489,doublePeak
27847,singlePeak
50530,singlePeak
140896,doublePeak
133865,singlePeak
139154,singlePeak
76418,singlePeak
74459,singlePeak
33681,singlePeak
120946,doublePeak
112628,singlePeak
68689,singlePeak
91020,doublePeak
124486,singlePeak
72565,doublePeak
37283,doublePeak
72284,singlePeak
82387,singlePeak
64452,singlePeak
132528,singlePeak
101475,doublePeak
26765,doublePeak
62488,doublePeak
115572,singlePeak
3242,singlePeak
137597,doublePeak
62149,singlePeak
11336,doublePeak
6077,singlePeak
76979,singlePeak
101138,singlePeak
37146,singlePeak
93260,doublePeak
19019,singlePeak
48662,doublePeak
15512,singlePeak
136260,singlePeak
138143,singlePeak
84736,singlePeak
30723,singlePeak
71351,singlePeak
132261,singlePeak
6065,singlePeak
86794,doublePeak
74727,singlePeak
60893,singlePeak
26397,singlePeak
90357,singlePeak
129759,singlePeak
11316,doublePeak
49643,doublePeak
73690,singlePeak
5570,singlePeak
101516,doublePeak
1487,doublePeak
3374,singlePeak
53447,singlePeak
44767,singlePeak
125477,doublePeak
127452,singlePeak
65545,singlePeak
51882,doublePeak
23841,singlePeak
120905,singlePeak
111011,singlePeak
16189,singlePeak
93461,singlePeak
34680,singlePeak
94841,singlePeak
36588,doublePeak
40664,singlePeak
60707,singlePeak
33539,doublePeak
126616,singlePeak
4545,singlePeak
108356,singlePeak
28923,singlePeak
35117,doublePeak
22966,doublePeak
79766,singlePeak
74470,singlePeak
68893,doublePeak
37462,doublePeak
26746,doublePeak
42082,singlePeak
111165,singlePeak
104027,singlePeak
27684,singlePeak
57041,singlePeak
93322,singlePeak
1732,singlePeak
42223,doublePeak
109497,doublePeak
9144,doublePeak
104904,singlePeak
10520,singlePeak
21868,doublePeak
44771,singlePeak
14386,singlePeak
44220,doublePeak
12118,singlePeak
9363,doublePeak
13555,singlePeak
12638,singlePeak
120279,doublePeak
109482,singlePeak
138082,singlePeak
83658,singlePeak
57782,doublePeak
7587,doublePeak
30007,singlePeak
18014,doublePeak
43052,singlePeak
132657,singlePeak
16931,singlePeak
17810,singlePeak
31322,doublePeak
91548,singlePeak
117909,singlePeak
105660,singlePeak
95876,singlePeak
62690,doublePeak
5177,singlePeak
136868,singlePeak
38751,singlePeak
72525,singlePeak
93032,doublePeak
42331,doublePeak
54869,singlePeak
75064,doublePeak
62888,singlePeak
112277,singlePeak
115809,singlePeak
137261,singlePeak
141710,singlePeak
5893,singlePeak
108706,doublePeak
83610,singlePeak
108791,singlePeak
16185,singlePeak
9761,doublePeak
90201,singlePeak
112749,singlePeak
96872,singlePeak
67462,singlePeak
78257,singlePeak
101310,singlePeak
100651,singlePeak
57043,doublePeak
80988,singlePeak
128949,singlePeak
4981,singlePeak
83890,singlePeak
39118,singlePeak
26058,doublePeak
13232,singlePeak
72833,doublePeak
108990,singlePeak
136934,doublePeak
137552,singlePeak
81362,singlePeak
39954,singlePeak
136101,doublePeak
96148,singlePeak
40768,doublePeak
74148,doublePeak
100194,singlePeak
123345,singlePeak
101888,singlePeak
67575,singlePeak
14017,singlePeak
118417,singlePeak
52025,singlePeak
26920,singlePeak
99307,singlePeak
143333,doublePeak
74699,singlePeak
95604,singlePeak
129915,singlePeak
50966,singlePeak
130957,doublePeak
33137,singlePeak
63801,doublePeak
58042,singlePeak
141890,singlePeak
49777,doublePeak
98688,singlePeak
78405,doublePeak
10190,singlePeak
117319,singlePeak
47111,singlePeak
135845,singlePeak
73459,singlePeak
117900,singlePeak
128979,doublePeak
117840,singlePeak
129411,doublePeak
77595,doublePeak
34109,singlePeak
22379,singlePeak
95938,doublePeak
50558,singlePeak
76381,singlePeak
15221,singlePeak
31890,singlePeak
14907,singlePeak
55615,singlePeak
59498,singlePeak
108473,singlePeak
45772,singlePeak
2004,singlePeak
95181,singlePeak
110691,singlePeak
92702,singlePeak
57295,singlePeak
28603,singlePeak
115610,singlePeak
20539,singlePeak
63091,doublePeak
20813,doublePeak
80645,singlePeak
53184,singlePeak
11477,doublePeak
117003,doublePeak
51079,singlePeak
50657,doublePeak
49538,doublePeak
35186,singlePeak
45101,singlePeak
134923,doublePeak
105097,doublePeak
68843,singlePeak
45514,singlePeak
30945,singlePeak
107706,singlePeak
98466,singlePeak
68213,singlePeak
141907,singlePeak
73108,singlePeak
61558,doublePeak
92191,singlePeak
74235,singlePeak
116304,doublePeak
36070,singlePeak
75038,singlePeak
32340,singlePeak
137216,doublePeak
81908,doublePeak
28958,singlePeak
45456,singlePeak
27913,singlePeak
950,singlePeak
136100,singlePeak
92264,doublePeak
85696,singlePeak
81780,singlePeak
12581,singlePeak
114574,singlePeak
78751,singlePeak
123648,doublePeak
66640,doublePeak
71859,singlePeak
88560,singlePeak
52402,singlePeak
58118,doublePeak
62011,singlePeak
13604,singlePeak
10780,doublePeak
72295,singlePeak
96750,singlePeak
12495,singlePeak
21600,doublePeak
37114,singlePeak
45037,singlePeak
22181,doublePeak
132317,doublePeak
43468,singlePeak
99596,doublePeak
16534,singlePeak
45766,singlePeak
26917,singlePeak
113663,singlePeak
61111,singlePeak
71114,singlePeak
92158,doublePeak
61456,singlePeak
23568,doublePeak
56146,doublePeak
21369,singlePeak
76764,doublePeak
58758,singlePeak
53402,singlePeak
51047,singlePeak
53655,singlePeak
23204,singlePeak
72034,doublePeak
69486,doublePeak
53051,doublePeak
6292,singlePeak
31182,singlePeak
122831,singlePeak
57954,singlePeak
80547,singlePeak
49608,singlePeak
89212,singlePeak
135518,singlePeak
1860,singlePeak
113945,singlePeak
77266,doublePeak
137659,singlePeak
134573,singlePeak
39932,singlePeak
35805,singlePeak
48404,singlePeak
37028,singlePeak
10969,doublePeak
64871,singlePeak
86899,singlePeak
56698,singlePeak
39425,doublePeak
47912,singlePeak
106616,singlePeak
102512,singlePeak
84327,singlePeak
22239,doublePeak
69518,doublePeak
1996,singlePeak
26381,singlePeak
19815,singlePeak
67945,singlePeak
98042,singlePeak
140932,doublePeak
107148,doublePeak
44654,doublePeak
88957,singlePeak
137616,singlePeak
108246,singlePeak
56399,singlePeak
114674,singlePeak
18658,singlePeak
14222,doublePeak
4370,singlePeak
131194,singlePeak
4408,singlePeak
62181,singlePeak
12679,doublePeak
12301,singlePeak
69135,doublePeak
141588,singlePeak
82231,singlePeak
31716,singlePeak
16029,singlePeak
35433,singlePeak
112111,singlePeak
20480,singlePeak
143343,singlePeak
49146,singlePeak
123809,singlePeak
43514,doublePeak
66832,singlePeak
140212,singlePeak
127060,singlePeak
88092,singlePeak
91405,singlePeak
60454,singlePeak
103561,singlePeak
29967,singlePeak
69173,singlePeak
98859,singlePeak
127552,doublePeak
48270,singlePeak
91836,singlePeak
95861,singlePeak
115456,singlePeak
137219,doublePeak
99409,singlePeak
98101,singlePeak
44201,singlePeak
53275,doublePeak
55320,singlePeak
112967,doublePeak
110218,singlePeak
98297,singlePeak
137155,singlePeak
124982,doublePeak
102726,singlePeak
111255,singlePeak
82935,singlePeak
31155,singlePeak
42628,singlePeak
81108,doublePeak
3283,singlePeak
31491,singlePeak
132853,singlePeak
34335,singlePeak
93680,singlePeak
63369,singlePeak
13076,singlePeak
102312,singlePeak
77188,singlePeak
46208,singlePeak
139845,singlePeak
136444,doublePeak
64359,doublePeak
24328,doublePeak
128724,doublePeak
116067,singlePeak
139371,singlePeak
117670,singlePeak
20542,singlePeak
122329,singlePeak
43390,singlePeak
55971,singlePeak
23322,doublePeak
22989,singlePeak
74794,singlePeak
93460,doublePeak
31816,singlePeak
68171,singlePeak
21262,singlePeak
2992,singlePeak
9403,doublePeak
33101,singlePeak
104759,singlePeak
23968,doublePeak
71298,doublePeak
34316,singlePeak
134719,singlePeak
109839,singlePeak
57460,singlePeak
125046,singlePeak
106249,singlePeak
63023,doublePeak
105673,singlePeak
22943,singlePeak
63877,singlePeak
35074,doublePeak
101629,singlePeak
101546,singlePeak
53689,singlePeak
30165,singlePeak
46162,singlePeak
7013,singlePeak
47355,doublePeak
104243,singlePeak
135182,doublePeak
28394,singlePeak
109091,singlePeak
63309,singlePeak
116176,singlePeak
70065,singlePeak
135758,doublePeak
85784,singlePeak
93044,singlePeak
122081,singlePeak
86297,singlePeak
2801,singlePeak
27164,doublePeak
130645,singlePeak
71787,singlePeak
46172,singlePeak
11227,doublePeak
49439,singlePeak
141461,singlePeak
30811,singlePeak
131857,doublePeak
29021,singlePeak
16496,singlePeak
14577,singlePeak
141671,doublePeak
86304,singlePeak
66954,doublePeak
57305,singlePeak
140144,doublePeak
124926,singlePeak
87414,singlePeak
23483,doublePeak
1277,doublePeak
126821,singlePeak
12304,singlePeak
77500,doublePeak
96436,singlePeak
130490,doublePeak
139964,singlePeak
115415,singlePeak
108769,doublePeak
7241,singlePeak
116862,singlePeak
66666,singlePeak
66614,singlePeak
20157,singlePeak
103349,singlePeak
40362,singlePeak
108001,singlePeak
88660,singlePeak
52116,doublePeak
133971,singlePeak
119178,doublePeak
103554,singlePeak
35414,singlePeak
105489,doublePeak
56754,singlePeak
9152,doublePeak
101394,doublePeak
55197,singlePeak
27095,singlePeak
1474,singlePeak
79220,singlePeak
27029,singlePeak
15021,singlePeak
46409,doublePeak
80917,singlePeak
11889,singlePeak
113626,singlePeak
55834,doublePeak
60367,singlePeak
96367,singlePeak
39957,singlePeak
38008,singlePeak
129309,singlePeak
25320,doublePeak
11819,doublePeak
27636,singlePeak
141057,singlePeak
50127,singlePeak
84117,singlePeak
14351,doublePeak
94638,doublePeak
105161,singlePeak
63126,doublePeak
32690,singlePeak
18313,singlePeak
85386,doublePeak
24878,doublePeak
95528,singlePeak
128964,singlePeak
123154,singlePeak
30889,singlePeak
19356,singlePeak
773,singlePeak
70773,doublePeak
68106,singlePeak
105717,doublePeak
49131,singlePeak
133158,singlePeak
87121,doublePeak
91450,singlePeak
74755,singlePeak
34785,singlePeak
61770,doublePeak
139495,singlePeak
125307,singlePeak
3169,singlePeak
39797,singlePeak
55032,singlePeak
53072,singlePeak
107562,singlePeak
97492,singlePeak
101708,singlePeak
120847,singlePeak
80046,doublePeak
22968,doublePeak
52725,singlePeak
11730,doublePeak
54916,singlePeak
39464,singlePeak
31442,singlePeak
30927,singlePeak
78898,doublePeak
86376,singlePeak
18006,doublePeak
86932,singlePeak
17596,singlePeak
102993,singlePeak
100255,singlePeak
134933,singlePeak
128237,singlePeak
99925,singlePeak
38398,singlePeak
99723,singlePeak
126071,singlePeak
29844,doublePeak
64518,singlePeak
73806,singlePeak
43362,doublePeak
79331,singlePeak
107317,singlePeak
46078,singlePeak
91149,doublePeak
22541,doublePeak
115294,singlePeak
45378,singlePeak
17246,singlePeak
133061,singlePeak
14464,singlePeak
30721,singlePeak
72196,doublePeak
6149,singlePeak
13106,singlePeak
123586,doublePeak
120243,singlePeak
99405,singlePeak
119243,doublePeak
46719,singlePeak
54810,singlePeak
50394,singlePeak
56154,singlePeak
126479,singlePeak
41869,singlePeak
18033,doublePeak
65168,singlePeak
47363,doublePeak
70097,singlePeak
68315,singlePeak
56814,singlePeak
4871,singlePeak
86323,singlePeak
37201,singlePeak
