,label
51339,singlePeak
17375,singlePeak
72902,singlePeak
32624,singlePeak
13464,singlePeak
17904,doublePeak
10529,doublePeak
3884,doublePeak
32562,singlePeak
70783,singlePeak
63579,singlePeak
18487,singlePeak
93768,singlePeak
131559,singlePeak
12199,singlePeak
92,singlePeak
30857,singlePeak
47995,doublePeak
131788,singlePeak
29118,singlePeak
94868,singlePeak
29785,singlePeak
3405,singlePeak
116029,singlePeak
93377,singlePeak
50620,doublePeak
33848,singlePeak
4072,singlePeak
112560,doublePeak
65466,doublePeak
114329,singlePeak
22472,doublePeak
21866,doublePeak
35214,singlePeak
41377,doublePeak
79268,singlePeak
101259,singlePeak
30755,singlePeak
136921,singlePeak
11401,doublePeak
142268,singlePeak
20749,singlePeak
16472,singlePeak
50555,doublePeak
4984,singlePeak
137522,singlePeak
112044,doublePeak
70456,doublePeak
123,singlePeak
117053,singlePeak
21629,doublePeak
85638,singlePeak
23607,singlePeak
103732,doublePeak
126748,singlePeak
848,doublePeak
76256,doublePeak
111612,singlePeak
6304,singlePeak
136377,singlePeak
47310,singlePeak
11351,singlePeak
14006,singlePeak
116276,singlePeak
48734,singlePeak
126779,singlePeak
96702,singlePeak
57130,doublePeak
52489,singlePeak
133215,singlePeak
141977,doublePeak
54568,singlePeak
123875,singlePeak
126620,doublePeak
26095,doublePeak
59321,doublePeak
10615,singlePeak
36170,singlePeak
92306,doublePeak
140118,singlePeak
49403,singlePeak
29114,singlePeak
55173,doublePeak
27677,doublePeak
67390,singlePeak
4058,doublePeak
102306,singlePeak
16153,singlePeak
11914,doublePeak
37473,singlePeak
30743,singlePeak
104204,doublePeak
119900,singlePeak
137826,singlePeak
44478,singlePeak
34729,singlePeak
18055,singlePeak
6672,singlePeak
127382,singlePeak
113322,singlePeak
121996,singlePeak
31617,singlePeak
59470,singlePeak
30103,singlePeak
72080,singlePeak
135933,singlePeak
34817,singlePeak
137836,doublePeak
99100,singlePeak
12126,singlePeak
27024,singlePeak
71534,doublePeak
127183,singlePeak
12768,singlePeak
79020,singlePeak
85681,singlePeak
39414,singlePeak
62190,singlePeak
5987,singlePeak
32064,singlePeak
41057,singlePeak
125417,doublePeak
68279,singlePeak
34079,singlePeak
76549,singlePeak
107417,doublePeak
76693,singlePeak
106851,doublePeak
75043,singlePeak
110386,doublePeak
27930,singlePeak
3227,singlePeak
92033,doublePeak
5326,singlePeak
64490,doublePeak
135846,singlePeak
19015,singlePeak
95394,doublePeak
8893,doublePeak
63012,singlePeak
5957,singlePeak
37047,singlePeak
38367,doublePeak
56573,singlePeak
28886,singlePeak
77409,singlePeak
12290,singlePeak
75101,singlePeak
2697,singlePeak
1286,doublePeak
21201,singlePeak
127751,doublePeak
42411,doublePeak
132677,singlePeak
82811,singlePeak
117788,singlePeak
31557,singlePeak
40074,doublePeak
60514,singlePeak
105379,singlePeak
111071,singlePeak
107040,singlePeak
103778,singlePeak
112674,doublePeak
93231,singlePeak
35164,singlePeak
116342,singlePeak
74828,singlePeak
83148,singlePeak
86600,singlePeak
28321,doublePeak
19364,singlePeak
74774,singlePeak
96491,singlePeak
76089,singlePeak
16257,singlePeak
137793,doublePeak
97481,doublePeak
142405,singlePeak
4858,singlePeak
133743,doublePeak
79757,doublePeak
28198,singlePeak
125490,doublePeak
133126,singlePeak
91656,singlePeak
14573,singlePeak
66210,singlePeak
90653,singlePeak
139637,singlePeak
106313,singlePeak
32404,singlePeak
54504,doublePeak
22208,doublePeak
117948,singlePeak
101093,doublePeak
117192,doublePeak
114465,doublePeak
122058,singlePeak
18060,singlePeak
9631,doublePeak
60008,singlePeak
62887,singlePeak
9364,doublePeak
74134,doublePeak
128685,singlePeak
21051,singlePeak
26185,singlePeak
113082,singlePeak
63761,singlePeak
65143,doublePeak
132403,singlePeak
28976,singlePeak
64046,singlePeak
87872,doublePeak
62231,singlePeak
136449,singlePeak
79456,singlePeak
126087,singlePeak
65531,singlePeak
36652,doublePeak
28318,doublePeak
34696,singlePeak
92948,singlePeak
43504,singlePeak
116675,singlePeak
7070,singlePeak
30844,singlePeak
21013,singlePeak
54,singlePeak
118005,doublePeak
13096,singlePeak
134067,singlePeak
66786,doublePeak
83372,doublePeak
136938,singlePeak
115935,singlePeak
94012,doublePeak
113258,singlePeak
112429,singlePeak
33151,singlePeak
128050,singlePeak
98771,doublePeak
96157,singlePeak
77255,singlePeak
125428,singlePeak
97287,singlePeak
31397,doublePeak
66230,singlePeak
28112,singlePeak
35111,doublePeak
65646,singlePeak
82250,singlePeak
20139,singlePeak
48743,singlePeak
66687,singlePeak
56863,singlePeak
12540,singlePeak
73345,singlePeak
15969,singlePeak
22383,doublePeak
86435,singlePeak
115811,doublePeak
93509,singlePeak
19295,singlePeak
139060,singlePeak
103881,singlePeak
136189,singlePeak
52280,singlePeak
61224,singlePeak
82308,singlePeak
6135,singlePeak
42995,singlePeak
18814,singlePeak
4074,doublePeak
95821,singlePeak
126661,singlePeak
96569,doublePeak
40809,doublePeak
130098,singlePeak
13930,singlePeak
25375,doublePeak
66243,singlePeak
58679,singlePeak
76084,doublePeak
84733,singlePeak
56016,singlePeak
63709,singlePeak
124600,singlePeak
434,singlePeak
12426,doublePeak
63653,singlePeak
87209,singlePeak
71590,singlePeak
132487,singlePeak
132253,doublePeak
32635,singlePeak
55474,singlePeak
67335,singlePeak
46298,singlePeak
123538,singlePeak
27953,singlePeak
119942,singlePeak
67025,singlePeak
105433,singlePeak
66960,singlePeak
49510,singlePeak
35988,doublePeak
133435,singlePeak
45391,singlePeak
106017,singlePeak
83891,singlePeak
45946,singlePeak
133096,singlePeak
4704,singlePeak
47307,singlePeak
88680,singlePeak
13909,singlePeak
22167,doublePeak
9507,doublePeak
76178,singlePeak
128889,singlePeak
57271,singlePeak
11410,singlePeak
14150,singlePeak
115786,singlePeak
107406,doublePeak
126893,singlePeak
123157,singlePeak
111613,singlePeak
32419,singlePeak
127447,doublePeak
94695,singlePeak
137242,singlePeak
2783,singlePeak
19957,singlePeak
284,singlePeak
57929,singlePeak
35967,singlePeak
42359,singlePeak
36423,singlePeak
31489,singlePeak
78993,singlePeak
140902,doublePeak
22519,doublePeak
59713,singlePeak
52726,singlePeak
78308,singlePeak
126428,singlePeak
12129,doublePeak
14678,singlePeak
40747,singlePeak
118010,doublePeak
71330,doublePeak
124338,singlePeak
76605,singlePeak
117801,doublePeak
138262,singlePeak
132652,singlePeak
44348,singlePeak
127719,doublePeak
87335,singlePeak
91533,singlePeak
91068,singlePeak
118190,singlePeak
58143,singlePeak
74777,singlePeak
70653,doublePeak
77644,doublePeak
49833,singlePeak
131597,singlePeak
119158,doublePeak
84710,doublePeak
61018,singlePeak
60653,doublePeak
29538,singlePeak
88282,singlePeak
63042,doublePeak
141887,doublePeak
140929,singlePeak
70027,singlePeak
119596,singlePeak
12676,singlePeak
59615,doublePeak
139812,singlePeak
79071,singlePeak
131625,singlePeak
3737,doublePeak
100076,singlePeak
67561,singlePeak
83214,singlePeak
112162,singlePeak
28711,singlePeak
55285,singlePeak
12801,singlePeak
97497,doublePeak
43503,singlePeak
82185,singlePeak
30422,doublePeak
120530,singlePeak
64600,singlePeak
125875,singlePeak
21619,singlePeak
137827,doublePeak
126324,doublePeak
8798,doublePeak
50055,singlePeak
125330,singlePeak
13803,singlePeak
70222,doublePeak
76185,singlePeak
92972,doublePeak
29780,singlePeak
63551,doublePeak
108971,singlePeak
124391,singlePeak
47759,singlePeak
39123,singlePeak
14548,singlePeak
5796,singlePeak
87145,singlePeak
4124,doublePeak
132765,doublePeak
19776,singlePeak
123822,doublePeak
41905,singlePeak
29589,singlePeak
82016,singlePeak
53441,doublePeak
11295,doublePeak
253,singlePeak
54465,singlePeak
39126,singlePeak
27223,doublePeak
122303,singlePeak
43567,singlePeak
37431,singlePeak
72290,singlePeak
132378,singlePeak
121997,singlePeak
113315,singlePeak
59597,singlePeak
107810,singlePeak
130555,singlePeak
24121,doublePeak
141551,singlePeak
20492,singlePeak
81182,singlePeak
2269,singlePeak
67981,singlePeak
122147,singlePeak
130998,singlePeak
8438,doublePeak
122454,singlePeak
79030,singlePeak
8588,doublePeak
111000,doublePeak
101339,singlePeak
8653,doublePeak
94533,singlePeak
43519,singlePeak
57031,singlePeak
33552,singlePeak
124808,singlePeak
27167,doublePeak
18133,singlePeak
63359,singlePeak
133160,singlePeak
106637,singlePeak
109493,singlePeak
36647,doublePeak
64552,singlePeak
8002,doublePeak
45484,singlePeak
2690,singlePeak
97897,doublePeak
10200,singlePeak
107146,singlePeak
91851,singlePeak
132346,singlePeak
6431,singlePeak
113001,singlePeak
74192,doublePeak
45076,doublePeak
107533,singlePeak
99816,singlePeak
142331,singlePeak
91722,doublePeak
39940,singlePeak
117140,singlePeak
96763,singlePeak
11302,doublePeak
141087,singlePeak
132622,singlePeak
85888,singlePeak
7000,singlePeak
95563,doublePeak
4076,singlePeak
18769,singlePeak
33479,singlePeak
23992,doublePeak
102708,doublePeak
22029,doublePeak
114905,doublePeak
74830,singlePeak
38700,singlePeak
4958,singlePeak
112178,singlePeak
54238,singlePeak
108177,doublePeak
19949,singlePeak
79122,singlePeak
93236,singlePeak
138038,singlePeak
47154,singlePeak
27989,singlePeak
1436,singlePeak
18044,singlePeak
67538,singlePeak
27492,singlePeak
37700,singlePeak
88212,doublePeak
122159,singlePeak
140851,doublePeak
122744,singlePeak
100761,singlePeak
4142,singlePeak
30539,singlePeak
99565,singlePeak
102728,singlePeak
26407,singlePeak
105882,singlePeak
13591,singlePeak
327,singlePeak
118666,singlePeak
133700,singlePeak
118898,singlePeak
17600,singlePeak
136129,singlePeak
58113,singlePeak
94924,singlePeak
125461,singlePeak
82017,doublePeak
105677,singlePeak
12398,singlePeak
128626,singlePeak
94482,singlePeak
20229,singlePeak
135892,singlePeak
51553,singlePeak
132076,singlePeak
35102,doublePeak
28512,singlePeak
129147,singlePeak
6063,singlePeak
114474,doublePeak
104511,singlePeak
60132,singlePeak
20548,singlePeak
35990,singlePeak
43422,singlePeak
73848,singlePeak
71380,doublePeak
116424,singlePeak
33120,singlePeak
101510,doublePeak
55126,doublePeak
48252,doublePeak
70940,doublePeak
37319,singlePeak
106218,singlePeak
135623,doublePeak
48871,singlePeak
76389,singlePeak
83774,singlePeak
73483,singlePeak
58388,singlePeak
118604,singlePeak
64419,singlePeak
110977,doublePeak
50535,singlePeak
25667,singlePeak
551,singlePeak
141943,singlePeak
107883,singlePeak
101726,doublePeak
119291,singlePeak
22323,doublePeak
134865,singlePeak
59118,singlePeak
91553,doublePeak
39561,singlePeak
60624,singlePeak
43004,doublePeak
50713,singlePeak
127325,singlePeak
56670,singlePeak
106478,singlePeak
137897,singlePeak
108135,singlePeak
38641,singlePeak
26349,singlePeak
76707,singlePeak
75103,doublePeak
35635,singlePeak
60518,singlePeak
107227,singlePeak
5055,singlePeak
112765,singlePeak
113799,singlePeak
85233,doublePeak
47886,singlePeak
117238,doublePeak
95536,doublePeak
85297,singlePeak
108351,doublePeak
21607,singlePeak
88045,singlePeak
137929,singlePeak
88118,doublePeak
36723,doublePeak
88683,singlePeak
57361,singlePeak
123462,singlePeak
33690,singlePeak
57387,doublePeak
137987,singlePeak
30555,singlePeak
84260,singlePeak
93212,singlePeak
142411,singlePeak
33627,singlePeak
76304,doublePeak
23451,doublePeak
115857,singlePeak
54187,doublePeak
41747,singlePeak
11187,singlePeak
113033,singlePeak
50476,singlePeak
90890,singlePeak
33180,singlePeak
44402,doublePeak
52264,singlePeak
102706,doublePeak
63647,singlePeak
83110,singlePeak
52784,doublePeak
71224,singlePeak
115795,doublePeak
136833,singlePeak
45395,singlePeak
71024,singlePeak
37920,singlePeak
116944,singlePeak
85167,doublePeak
142427,singlePeak
66156,singlePeak
79189,singlePeak
94174,singlePeak
19243,singlePeak
64230,singlePeak
89657,singlePeak
72468,singlePeak
32947,singlePeak
116081,singlePeak
101305,singlePeak
124799,singlePeak
16551,doublePeak
29527,singlePeak
88350,singlePeak
56515,singlePeak
80913,singlePeak
49057,doublePeak
139054,doublePeak
124499,singlePeak
89981,doublePeak
46559,doublePeak
122341,singlePeak
116982,singlePeak
55257,singlePeak
75303,singlePeak
4030,singlePeak
61644,singlePeak
3359,singlePeak
37605,singlePeak
72437,singlePeak
110126,doublePeak
31938,doublePeak
51578,singlePeak
79391,singlePeak
73117,doublePeak
134065,doublePeak
91160,singlePeak
70467,doublePeak
42084,singlePeak
41994,singlePeak
24516,doublePeak
66431,singlePeak
18196,singlePeak
60563,singlePeak
86141,singlePeak
53872,singlePeak
62021,singlePeak
27360,singlePeak
53022,doublePeak
94554,doublePeak
39533,singlePeak
77160,singlePeak
130044,singlePeak
80945,singlePeak
11203,doublePeak
108619,doublePeak
135387,singlePeak
113010,singlePeak
66486,singlePeak
32500,singlePeak
108618,doublePeak
115564,singlePeak
38051,singlePeak
97775,singlePeak
32622,singlePeak
136217,singlePeak
113380,singlePeak
26352,singlePeak
38108,singlePeak
131809,singlePeak
124320,singlePeak
78062,singlePeak
76225,doublePeak
115728,singlePeak
40516,singlePeak
23740,singlePeak
23631,doublePeak
18343,singlePeak
106309,singlePeak
129041,singlePeak
101233,singlePeak
111570,doublePeak
109479,singlePeak
101425,singlePeak
112475,doublePeak
22568,singlePeak
58834,doublePeak
136556,singlePeak
84685,singlePeak
73808,singlePeak
49021,singlePeak
3162,singlePeak
103793,singlePeak
12947,doublePeak
142491,singlePeak
139325,singlePeak
81583,singlePeak
43296,singlePeak
41864,doublePeak
38485,singlePeak
136834,singlePeak
113261,singlePeak
121865,singlePeak
1970,singlePeak
10712,doublePeak
83860,doublePeak
113636,singlePeak
10998,doublePeak
66987,doublePeak
16295,singlePeak
105402,singlePeak
82084,doublePeak
9212,doublePeak
13544,singlePeak
52099,doublePeak
2139,doublePeak
71669,singlePeak
32386,singlePeak
37030,singlePeak
108563,doublePeak
32407,singlePeak
83570,doublePeak
53373,singlePeak
35177,singlePeak
63567,doublePeak
96857,singlePeak
81297,doublePeak
66139,singlePeak
93464,doublePeak
96482,singlePeak
131088,singlePeak
88199,doublePeak
6015,singlePeak
129778,singlePeak
78440,singlePeak
88824,doublePeak
61234,singlePeak
20781,singlePeak
73789,doublePeak
125303,singlePeak
9536,doublePeak
92047,singlePeak
138813,singlePeak
112797,singlePeak
3920,doublePeak
47016,singlePeak
15103,singlePeak
73911,singlePeak
90527,singlePeak
29993,singlePeak
15840,doublePeak
127352,singlePeak
98506,singlePeak
120625,singlePeak
106538,singlePeak
101666,doublePeak
134702,doublePeak
2119,singlePeak
51890,singlePeak
70628,singlePeak
99999,doublePeak
136931,singlePeak
129564,singlePeak
118183,singlePeak
116841,singlePeak
59547,singlePeak
28177,doublePeak
6186,singlePeak
132544,doublePeak
116442,doublePeak
17136,singlePeak
82858,singlePeak
15313,singlePeak
61816,singlePeak
118675,doublePeak
88260,singlePeak
43032,singlePeak
53193,singlePeak
85288,singlePeak
1750,doublePeak
86500,singlePeak
86557,singlePeak
97649,singlePeak
56320,singlePeak
83958,doublePeak
119252,singlePeak
63086,singlePeak
7704,singlePeak
29040,singlePeak
96988,singlePeak
54126,singlePeak
68523,singlePeak
2578,singlePeak
114276,singlePeak
53244,singlePeak
75719,doublePeak
53863,doublePeak
67672,doublePeak
132952,singlePeak
102868,singlePeak
90366,doublePeak
57435,singlePeak
78392,singlePeak
136657,singlePeak
86953,singlePeak
131428,doublePeak
26695,singlePeak
33611,singlePeak
49308,singlePeak
114470,doublePeak
104823,doublePeak
10625,singlePeak
98000,doublePeak
84853,singlePeak
38429,doublePeak
27564,singlePeak
2820,singlePeak
137119,singlePeak
82440,singlePeak
21827,doublePeak
141214,doublePeak
137804,singlePeak
130347,doublePeak
22523,doublePeak
23469,doublePeak
15255,singlePeak
68921,doublePeak
88052,doublePeak
104891,doublePeak
106741,singlePeak
19518,singlePeak
69798,singlePeak
113758,singlePeak
107983,singlePeak
119061,singlePeak
68601,doublePeak
108776,doublePeak
116871,doublePeak
112543,singlePeak
51611,singlePeak
135571,doublePeak
113217,singlePeak
19767,singlePeak
128467,doublePeak
86102,singlePeak
84445,singlePeak
123041,doublePeak
27836,singlePeak
74660,doublePeak
92906,singlePeak
90584,doublePeak
36602,doublePeak
19219,singlePeak
124964,singlePeak
67616,singlePeak
48205,singlePeak
76247,singlePeak
70286,singlePeak
93943,doublePeak
11497,doublePeak
96563,singlePeak
102956,singlePeak
100997,singlePeak
125254,doublePeak
24913,doublePeak
38059,singlePeak
124187,singlePeak
128843,singlePeak
44361,doublePeak
29964,singlePeak
51169,singlePeak
44405,singlePeak
6025,singlePeak
141150,doublePeak
99292,singlePeak
58312,singlePeak
61658,doublePeak
2397,singlePeak
103112,singlePeak
132717,doublePeak
112787,singlePeak
135818,singlePeak
132210,singlePeak
81728,doublePeak
14097,singlePeak
81178,singlePeak
5032,singlePeak
88111,singlePeak
5602,singlePeak
128752,singlePeak
90408,singlePeak
112477,doublePeak
20682,singlePeak
44513,singlePeak
115722,singlePeak
14828,doublePeak
72432,singlePeak
109041,singlePeak
6362,singlePeak
75507,singlePeak
76284,doublePeak
91546,singlePeak
114064,singlePeak
52706,singlePeak
123678,doublePeak
134608,singlePeak
81177,singlePeak
128412,singlePeak
79896,singlePeak
3268,singlePeak
45113,doublePeak
99526,doublePeak
36383,singlePeak
141474,singlePeak
61250,singlePeak
87393,singlePeak
82883,singlePeak
78578,singlePeak
39743,singlePeak
71724,singlePeak
136842,doublePeak
26857,singlePeak
19260,singlePeak
138327,doublePeak
7341,singlePeak
53608,singlePeak
39629,singlePeak
17178,singlePeak
18677,singlePeak
71487,doublePeak
64320,singlePeak
87025,singlePeak
81461,singlePeak
43755,singlePeak
115062,doublePeak
5468,singlePeak
11534,doublePeak
50910,singlePeak
55680,singlePeak
82518,singlePeak
120184,doublePeak
94920,singlePeak
17949,doublePeak
20524,singlePeak
75489,singlePeak
28369,singlePeak
28546,singlePeak
28945,singlePeak
42696,singlePeak
132412,singlePeak
12914,singlePeak
30394,doublePeak
118026,singlePeak
61095,doublePeak
128513,doublePeak
37081,singlePeak
137973,singlePeak
39356,singlePeak
29841,doublePeak
24060,singlePeak
80036,singlePeak
55389,doublePeak
68577,doublePeak
140019,singlePeak
141314,singlePeak
13926,singlePeak
25691,doublePeak
19927,singlePeak
13970,singlePeak
34562,singlePeak
49906,singlePeak
35502,singlePeak
54460,singlePeak
57930,doublePeak
110682,singlePeak
122674,singlePeak
31213,singlePeak
86345,singlePeak
56549,singlePeak
14148,singlePeak
9459,doublePeak
94238,doublePeak
58779,singlePeak
84323,doublePeak
51838,singlePeak
101657,singlePeak
127458,singlePeak
66897,singlePeak
95660,singlePeak
79875,singlePeak
7043,singlePeak
21272,singlePeak
96131,singlePeak
11784,doublePeak
100811,singlePeak
64758,singlePeak
88750,singlePeak
21330,singlePeak
109610,singlePeak
29581,singlePeak
23653,singlePeak
132865,doublePeak
143336,doublePeak
58781,singlePeak
36695,singlePeak
111487,singlePeak
26977,singlePeak
122680,singlePeak
136690,singlePeak
48713,doublePeak
107725,singlePeak
81536,singlePeak
32402,singlePeak
1146,doublePeak
143226,singlePeak
136115,singlePeak
100105,singlePeak
82116,singlePeak
24846,doublePeak
10423,doublePeak
50020,singlePeak
141674,doublePeak
89717,doublePeak
118239,doublePeak
9742,singlePeak
69388,singlePeak
23638,doublePeak
16773,singlePeak
142673,singlePeak
41519,doublePeak
44666,singlePeak
86884,singlePeak
90814,doublePeak
140816,singlePeak
119503,singlePeak
95037,singlePeak
113054,doublePeak
125329,singlePeak
61709,singlePeak
36563,singlePeak
23193,singlePeak
93712,singlePeak
128804,singlePeak
44135,doublePeak
113205,singlePeak
109797,singlePeak
105190,singlePeak
115719,doublePeak
42338,singlePeak
49084,singlePeak
6458,singlePeak
19443,singlePeak
136817,singlePeak
108380,singlePeak
3993,singlePeak
70913,singlePeak
60584,singlePeak
100890,singlePeak
133681,singlePeak
121151,singlePeak
59646,singlePeak
74659,singlePeak
111628,singlePeak
23921,singlePeak
111432,singlePeak
17569,singlePeak
123280,doublePeak
90629,singlePeak
93546,singlePeak
110015,singlePeak
135753,doublePeak
128593,singlePeak
66672,singlePeak
19376,singlePeak
136704,singlePeak
118927,doublePeak
13417,singlePeak
92251,singlePeak
103838,singlePeak
69420,singlePeak
25419,doublePeak
50634,singlePeak
37506,singlePeak
113000,singlePeak
130823,singlePeak
107294,singlePeak
49769,singlePeak
95623,singlePeak
103971,singlePeak
63608,singlePeak
5807,singlePeak
7935,doublePeak
52135,doublePeak
915,singlePeak
70444,singlePeak
4259,singlePeak
46006,singlePeak
131668,singlePeak
130587,singlePeak
90854,singlePeak
76111,singlePeak
5257,singlePeak
27743,singlePeak
7149,singlePeak
65235,singlePeak
55119,singlePeak
115056,singlePeak
69528,singlePeak
52122,singlePeak
86103,doublePeak
111280,doublePeak
16880,singlePeak
36137,singlePeak
100534,singlePeak
50716,singlePeak
65237,doublePeak
120788,doublePeak
30635,singlePeak
41084,singlePeak
82544,doublePeak
141909,singlePeak
34096,singlePeak
105742,singlePeak
71793,singlePeak
33213,singlePeak
72048,singlePeak
24503,doublePeak
50828,singlePeak
17839,singlePeak
21730,doublePeak
80947,singlePeak
110844,singlePeak
82888,singlePeak
45805,singlePeak
39445,singlePeak
49478,singlePeak
65826,singlePeak
22394,doublePeak
106265,singlePeak
86895,singlePeak
78436,singlePeak
117214,singlePeak
78264,doublePeak
122298,singlePeak
17376,singlePeak
49066,singlePeak
17474,singlePeak
71791,singlePeak
99640,singlePeak
110307,singlePeak
139398,singlePeak
382,singlePeak
31335,singlePeak
44566,singlePeak
30425,doublePeak
107768,doublePeak
25530,doublePeak
105801,singlePeak
45286,singlePeak
15214,singlePeak
59148,doublePeak
63448,singlePeak
40672,singlePeak
92504,doublePeak
32969,singlePeak
128458,singlePeak
64226,singlePeak
55500,singlePeak
103027,singlePeak
61065,singlePeak
125057,singlePeak
84882,singlePeak
113336,singlePeak
114401,doublePeak
60170,singlePeak
99717,singlePeak
68235,doublePeak
109604,singlePeak
140335,doublePeak
17337,singlePeak
137744,singlePeak
136953,singlePeak
87991,singlePeak
62601,singlePeak
56583,singlePeak
4708,singlePeak
77080,singlePeak
16809,singlePeak
108890,doublePeak
32432,singlePeak
34647,singlePeak
11183,singlePeak
142635,singlePeak
136907,singlePeak
45400,doublePeak
135931,singlePeak
23318,doublePeak
55982,doublePeak
89715,singlePeak
7220,singlePeak
109765,singlePeak
5658,singlePeak
102626,doublePeak
125601,singlePeak
83714,singlePeak
132845,singlePeak
97297,singlePeak
108253,singlePeak
61614,singlePeak
16874,singlePeak
15492,doublePeak
133598,singlePeak
120521,singlePeak
13598,singlePeak
122771,singlePeak
33928,doublePeak
73946,singlePeak
73583,singlePeak
2503,doublePeak
112887,singlePeak
75232,singlePeak
58217,singlePeak
119913,singlePeak
121447,singlePeak
112216,singlePeak
19725,doublePeak
129299,singlePeak
62651,singlePeak
32685,singlePeak
127337,singlePeak
45069,singlePeak
77440,singlePeak
80837,doublePeak
19463,singlePeak
10141,doublePeak
58465,singlePeak
7338,singlePeak
104140,singlePeak
132951,singlePeak
90637,singlePeak
89915,doublePeak
15879,singlePeak
45212,singlePeak
20402,singlePeak
33085,singlePeak
18828,singlePeak
47741,singlePeak
19551,singlePeak
21529,singlePeak
81812,doublePeak
29109,singlePeak
34393,singlePeak
63373,doublePeak
90206,singlePeak
61529,doublePeak
36407,singlePeak
104020,singlePeak
87276,singlePeak
25918,doublePeak
62153,singlePeak
33916,singlePeak
74782,singlePeak
112257,doublePeak
11459,doublePeak
73196,doublePeak
47291,doublePeak
42459,singlePeak
17757,singlePeak
103060,singlePeak
125858,singlePeak
45028,singlePeak
124085,singlePeak
38464,doublePeak
78478,singlePeak
24761,doublePeak
120727,singlePeak
43305,singlePeak
119884,singlePeak
62666,doublePeak
51549,singlePeak
93249,singlePeak
51228,singlePeak
125014,doublePeak
44676,singlePeak
48030,singlePeak
24658,doublePeak
27863,singlePeak
116591,singlePeak
34457,singlePeak
88033,doublePeak
79666,singlePeak
20828,singlePeak
51603,singlePeak
114985,doublePeak
108785,singlePeak
139386,singlePeak
35751,singlePeak
123627,singlePeak
18981,doublePeak
32853,singlePeak
44319,singlePeak
113127,singlePeak
83333,singlePeak
37041,singlePeak
138827,singlePeak
83033,singlePeak
126424,singlePeak
69079,singlePeak
38571,singlePeak
104284,singlePeak
94722,doublePeak
72033,singlePeak
43344,singlePeak
105086,singlePeak
16866,singlePeak
132220,singlePeak
139533,singlePeak
12917,singlePeak
2378,doublePeak
112649,singlePeak
87354,singlePeak
108765,singlePeak
73031,doublePeak
85729,singlePeak
110042,doublePeak
115266,doublePeak
54787,doublePeak
74031,singlePeak
121544,singlePeak
34730,singlePeak
53833,singlePeak
140398,singlePeak
2106,doublePeak
74306,doublePeak
71868,singlePeak
49115,doublePeak
71941,singlePeak
105155,singlePeak
94818,doublePeak
136596,singlePeak
47674,singlePeak
7054,singlePeak
62042,singlePeak
41110,singlePeak
112222,singlePeak
104696,singlePeak
118123,singlePeak
96706,singlePeak
35739,doublePeak
65506,singlePeak
1124,singlePeak
127297,doublePeak
124306,singlePeak
64580,singlePeak
61107,singlePeak
114468,singlePeak
165,singlePeak
133639,singlePeak
40129,singlePeak
139194,doublePeak
80298,singlePeak
44808,singlePeak
110445,singlePeak
95727,singlePeak
113325,singlePeak
71074,singlePeak
13786,singlePeak
110108,singlePeak
91742,singlePeak
80629,singlePeak
113564,singlePeak
129675,singlePeak
105616,singlePeak
25088,doublePeak
92634,singlePeak
107203,singlePeak
69038,singlePeak
139605,doublePeak
51913,singlePeak
111837,singlePeak
123814,singlePeak
61744,doublePeak
106670,singlePeak
124675,singlePeak
113763,singlePeak
47285,singlePeak
51287,singlePeak
88454,singlePeak
13901,singlePeak
134269,doublePeak
13395,singlePeak
56824,singlePeak
67369,doublePeak
105081,doublePeak
36061,singlePeak
38547,singlePeak
132866,singlePeak
24163,doublePeak
10916,doublePeak
9836,doublePeak
96572,doublePeak
116143,singlePeak
4339,singlePeak
88340,singlePeak
29453,singlePeak
137500,doublePeak
24753,doublePeak
97311,doublePeak
124941,singlePeak
103425,doublePeak
114038,singlePeak
32227,singlePeak
122352,singlePeak
131528,singlePeak
47584,doublePeak
117709,doublePeak
2680,singlePeak
42382,doublePeak
39537,singlePeak
108554,doublePeak
93781,singlePeak
8278,doublePeak
89942,singlePeak
10184,singlePeak
109977,singlePeak
107626,singlePeak
38822,singlePeak
32726,singlePeak
84946,singlePeak
129349,doublePeak
127144,singlePeak
7025,singlePeak
68319,singlePeak
49984,doublePeak
131008,singlePeak
6001,singlePeak
44083,singlePeak
56063,singlePeak
6397,singlePeak
112875,singlePeak
114690,singlePeak
132532,singlePeak
5428,singlePeak
81955,singlePeak
127022,doublePeak
30645,singlePeak
118932,doublePeak
21942,doublePeak
122945,singlePeak
40814,singlePeak
78759,singlePeak
21179,doublePeak
66377,doublePeak
131982,singlePeak
99505,doublePeak
56075,singlePeak
10493,doublePeak
71594,doublePeak
57306,singlePeak
122620,singlePeak
128769,singlePeak
125545,singlePeak
125458,singlePeak
81893,doublePeak
99794,doublePeak
67867,doublePeak
64982,doublePeak
96680,singlePeak
77076,doublePeak
10756,doublePeak
85480,singlePeak
111594,singlePeak
69168,singlePeak
117681,doublePeak
51929,singlePeak
83391,singlePeak
99860,doublePeak
49483,singlePeak
60401,singlePeak
35526,singlePeak
79026,doublePeak
64317,singlePeak
9579,singlePeak
64753,singlePeak
16260,singlePeak
9139,doublePeak
121547,doublePeak
115800,singlePeak
120473,doublePeak
31392,singlePeak
126418,singlePeak
26379,singlePeak
74730,singlePeak
3828,doublePeak
90282,singlePeak
110290,singlePeak
84434,doublePeak
111855,singlePeak
130896,singlePeak
