,class
422648,QSO
363814,QSO
651941,STAR
33646,QSO
1267002,GALAXY
1103469,GALAXY
895305,STAR
1337548,GALAXY
865237,STAR
640934,STAR
190101,QSO
546617,STAR
520172,STAR
553917,STAR
894010,STAR
108902,QSO
638620,STAR
464073,QSO
190744,QSO
1214232,GALAXY
797170,STAR
782398,STAR
270987,QSO
153307,QSO
693698,STAR
1007121,GALAXY
998865,GALAXY
203219,QSO
574475,STAR
1382625,GALAXY
1012205,GALAXY
631328,STAR
798056,STAR
875074,STAR
1006130,GALAXY
569404,STAR
1049623,GALAXY
1050123,GALAXY
496220,QSO
401127,QSO
79980,QSO
1480522,GALAXY
518477,STAR
797650,STAR
1268907,GALAXY
168144,QSO
1051766,GALAXY
522467,STAR
771328,STAR
239778,QSO
1276269,GALAXY
315096,QSO
827363,STAR
1201669,GALAXY
1209538,GALAXY
268821,QSO
1292787,GALAXY
491862,QSO
51127,QSO
464668,QSO
777843,STAR
134917,QSO
1478931,GALAXY
582404,STAR
1084723,GALAXY
779874,STAR
601639,STAR
304567,QSO
259373,QSO
1243770,GALAXY
827411,STAR
357567,QSO
253703,QSO
126754,QSO
1267531,GALAXY
242994,QSO
896790,STAR
661878,STAR
357984,QSO
756211,STAR
120445,QSO
1037458,GALAXY
1454206,GALAXY
933616,STAR
1281976,GALAXY
557077,STAR
701529,STAR
275761,QSO
1384745,GALAXY
869205,STAR
1448917,GALAXY
300815,QSO
381749,QSO
1252339,GALAXY
1347507,GALAXY
755409,STAR
1033061,GALAXY
1413234,GALAXY
335476,QSO
645570,STAR
1102174,GALAXY
1337643,GALAXY
265620,QSO
1420360,GALAXY
220950,QSO
1298550,GALAXY
1389860,GALAXY
72780,QSO
1171260,GALAXY
870340,STAR
484429,QSO
947239,STAR
626037,STAR
61125,QSO
376915,QSO
1098167,GALAXY
371502,QSO
330716,QSO
1333381,GALAXY
350877,QSO
709193,STAR
75639,QSO
967159,STAR
219960,QSO
364264,QSO
583159,STAR
1192459,GALAXY
833162,STAR
1363169,GALAXY
430053,QSO
1465741,GALAXY
863473,STAR
463261,QSO
7445,QSO
92333,QSO
1046808,GALAXY
82788,QSO
611068,STAR
1454595,GALAXY
412244,QSO
540574,STAR
1465297,GALAXY
161002,QSO
309733,QSO
476026,QSO
795605,STAR
1401789,GALAXY
1224961,GALAXY
536041,STAR
889882,STAR
671985,STAR
1071952,GALAXY
661196,STAR
1003078,GALAXY
357355,QSO
818844,STAR
1469817,GALAXY
779347,STAR
1418070,GALAXY
590689,STAR
1422668,GALAXY
253199,QSO
727231,STAR
1159304,GALAXY
614638,STAR
1266633,GALAXY
379888,QSO
603065,STAR
1464013,GALAXY
249891,QSO
1097800,GALAXY
696712,STAR
574423,STAR
846293,STAR
1352434,GALAXY
157186,QSO
834288,STAR
423413,QSO
1462951,GALAXY
1008782,GALAXY
1215343,GALAXY
34274,QSO
479396,QSO
909412,STAR
1439984,GALAXY
868466,STAR
366170,QSO
463075,QSO
1370293,GALAXY
22326,QSO
260533,QSO
612379,STAR
398664,QSO
640049,STAR
438800,QSO
585015,STAR
719803,STAR
1377012,GALAXY
1022362,GALAXY
1290692,GALAXY
630348,STAR
1423937,GALAXY
955747,STAR
845617,STAR
1281167,GALAXY
1126860,GALAXY
658106,STAR
709146,STAR
526251,STAR
95975,QSO
14508,QSO
234493,QSO
249004,QSO
199279,QSO
400042,QSO
176068,QSO
994751,STAR
314142,QSO
227922,QSO
155283,QSO
263534,QSO
491049,QSO
273718,QSO
561554,STAR
1448846,GALAXY
113295,QSO
1392814,GALAXY
1240931,GALAXY
964732,STAR
1396632,GALAXY
245973,QSO
589180,STAR
952752,STAR
253725,QSO
1126464,GALAXY
154082,QSO
1291917,GALAXY
557587,STAR
46222,QSO
53718,QSO
2119,QSO
406079,QSO
276110,QSO
1328516,GALAXY
814008,STAR
1368357,GALAXY
878682,STAR
393286,QSO
868865,STAR
772221,STAR
163543,QSO
316718,QSO
1468962,GALAXY
891961,STAR
552627,STAR
1400265,GALAXY
1348978,GALAXY
1114741,GALAXY
1099579,GALAXY
492136,QSO
541940,STAR
864986,STAR
1020152,GALAXY
1494990,GALAXY
1266366,GALAXY
396057,QSO
65609,QSO
478931,QSO
225152,QSO
1174801,GALAXY
149849,QSO
1424011,GALAXY
782563,STAR
1109902,GALAXY
1445977,GALAXY
1047945,GALAXY
1350391,GALAXY
1001038,GALAXY
305212,QSO
1158362,GALAXY
1356819,GALAXY
1411612,GALAXY
524099,STAR
453110,QSO
739117,STAR
556578,STAR
1175533,GALAXY
709483,STAR
736612,STAR
1404971,GALAXY
377189,QSO
1451435,GALAXY
298863,QSO
441367,QSO
1311389,GALAXY
1206652,GALAXY
1249036,GALAXY
160023,QSO
927148,STAR
109403,QSO
522607,STAR
77570,QSO
760922,STAR
1351400,GALAXY
289431,QSO
205919,QSO
464429,QSO
610981,STAR
974023,STAR
595991,STAR
790081,STAR
769647,STAR
958948,STAR
437227,QSO
344611,QSO
776854,STAR
547222,STAR
806419,STAR
629133,STAR
1494103,GALAXY
743683,STAR
655518,STAR
674399,STAR
571242,STAR
849544,STAR
1046964,GALAXY
1266491,GALAXY
1052708,GALAXY
602749,STAR
72147,QSO
1246461,GALAXY
431495,QSO
241317,QSO
649809,STAR
451152,QSO
444766,QSO
606146,STAR
1417352,GALAXY
276272,QSO
903574,STAR
73016,QSO
912752,STAR
775593,STAR
228593,QSO
234692,QSO
1302510,GALAXY
498219,STAR
588613,STAR
314705,QSO
1103715,GALAXY
198467,QSO
647228,STAR
615991,STAR
365381,QSO
38561,QSO
647190,STAR
1418828,GALAXY
798816,STAR
990582,STAR
190707,QSO
183448,QSO
317367,QSO
643260,STAR
456861,QSO
318233,QSO
554522,STAR
329292,QSO
1347917,GALAXY
1149930,GALAXY
735702,STAR
803764,STAR
486762,QSO
1309029,GALAXY
715785,STAR
725995,STAR
687148,STAR
815267,STAR
1245766,GALAXY
1353009,GALAXY
479331,QSO
1290862,GALAXY
335127,QSO
960604,STAR
44277,QSO
1081867,GALAXY
387081,QSO
658074,STAR
610803,STAR
1109234,GALAXY
1025668,GALAXY
1464851,GALAXY
880047,STAR
1044287,GALAXY
1311667,GALAXY
539411,STAR
480598,QSO
278498,QSO
902955,STAR
1305895,GALAXY
823512,STAR
750896,STAR
401824,QSO
781354,STAR
765051,STAR
884370,STAR
307209,QSO
1063707,GALAXY
790874,STAR
507293,STAR
821447,STAR
537316,STAR
900253,STAR
712099,STAR
822540,STAR
805921,STAR
296570,QSO
727637,STAR
1153381,GALAXY
1235014,GALAXY
1183318,GALAXY
1369818,GALAXY
324212,QSO
228038,QSO
929150,STAR
1427589,GALAXY
1489437,GALAXY
837941,STAR
923227,STAR
644080,STAR
872608,STAR
403027,QSO
1188399,GALAXY
94120,QSO
329631,QSO
954583,STAR
830323,STAR
1331879,GALAXY
1467956,GALAXY
205187,QSO
398181,QSO
38645,QSO
842734,STAR
286472,QSO
1354840,GALAXY
421637,QSO
1136185,GALAXY
497458,QSO
378460,QSO
512787,STAR
267918,QSO
1013477,GALAXY
744710,STAR
690546,STAR
1152916,GALAXY
1246873,GALAXY
376808,QSO
889961,STAR
737886,STAR
200337,QSO
454369,QSO
369358,QSO
1448085,GALAXY
107418,QSO
1484257,GALAXY
687256,STAR
627778,STAR
517260,STAR
103461,QSO
642053,STAR
938989,STAR
1331580,GALAXY
998866,GALAXY
416450,QSO
1310108,GALAXY
513487,STAR
1296590,GALAXY
539754,STAR
165904,QSO
340440,QSO
529694,STAR
630783,STAR
278503,QSO
1278474,GALAXY
790691,STAR
1157461,GALAXY
2550,QSO
1143267,GALAXY
144478,QSO
987132,STAR
504419,STAR
181506,QSO
519775,STAR
700192,STAR
1123548,GALAXY
1389088,GALAXY
1454375,GALAXY
713477,STAR
406432,QSO
938074,STAR
175215,QSO
726810,STAR
311620,QSO
1122831,GALAXY
1180236,GALAXY
19059,QSO
864870,STAR
767962,STAR
214415,QSO
78813,QSO
519981,STAR
340179,QSO
1314655,GALAXY
308687,QSO
1299531,GALAXY
1038560,GALAXY
454229,QSO
942885,STAR
1343024,GALAXY
908131,STAR
850215,STAR
336668,QSO
1078250,GALAXY
550907,STAR
218858,QSO
1085332,GALAXY
726964,STAR
1389363,GALAXY
273588,QSO
909588,STAR
242354,QSO
1011328,GALAXY
1492355,GALAXY
1447845,GALAXY
588506,STAR
1273310,GALAXY
873321,STAR
467455,QSO
194601,QSO
440652,QSO
1029824,GALAXY
1316278,GALAXY
955176,STAR
1130670,GALAXY
1351541,GALAXY
1205712,GALAXY
739437,STAR
676588,STAR
771189,STAR
834833,STAR
1264450,GALAXY
757925,STAR
158529,QSO
891959,STAR
234050,QSO
679235,STAR
253316,QSO
765762,STAR
297190,QSO
551594,STAR
854278,STAR
445261,QSO
750153,STAR
931711,STAR
197612,QSO
1088367,GALAXY
420464,QSO
492523,QSO
1196012,GALAXY
685616,STAR
672759,STAR
310759,QSO
626120,STAR
532394,STAR
1299597,GALAXY
201335,QSO
1202664,GALAXY
746286,STAR
1418187,GALAXY
1066916,GALAXY
1005275,GALAXY
263027,QSO
149867,QSO
942731,STAR
897697,STAR
1090110,GALAXY
930167,STAR
395415,QSO
87869,QSO
1494785,GALAXY
778459,STAR
751584,STAR
11522,QSO
410979,QSO
316421,QSO
1201976,GALAXY
812669,STAR
1285767,GALAXY
821507,STAR
1096414,GALAXY
270205,QSO
1451833,GALAXY
1224620,GALAXY
1126643,GALAXY
1268814,GALAXY
615719,STAR
242898,QSO
1039071,GALAXY
868647,STAR
227612,QSO
9785,QSO
874758,STAR
39701,QSO
1357067,GALAXY
726830,STAR
518030,STAR
1247613,GALAXY
841969,STAR
1147755,GALAXY
1260809,GALAXY
1167919,GALAXY
1314028,GALAXY
819511,STAR
730204,STAR
568849,STAR
749472,STAR
293192,QSO
1091293,GALAXY
606033,STAR
1439948,GALAXY
712150,STAR
11426,QSO
497038,QSO
710292,STAR
636453,STAR
861005,STAR
966131,STAR
1398553,GALAXY
1004161,GALAXY
1218247,GALAXY
1294774,GALAXY
559174,STAR
243455,QSO
398921,QSO
862331,STAR
232478,QSO
475658,QSO
260133,QSO
53301,QSO
986160,STAR
1089998,GALAXY
90994,QSO
668597,STAR
667068,STAR
582791,STAR
529633,STAR
1222049,GALAXY
604810,STAR
1471909,GALAXY
96719,QSO
1330839,GALAXY
419726,QSO
1119487,GALAXY
727877,STAR
820653,STAR
358540,QSO
661124,STAR
1287498,GALAXY
294333,QSO
746536,STAR
740206,STAR
493496,QSO
98599,QSO
118758,QSO
651896,STAR
1482468,GALAXY
597295,STAR
889610,STAR
1388855,GALAXY
822036,STAR
1116548,GALAXY
210451,QSO
329540,QSO
1103633,GALAXY
309218,QSO
513621,STAR
178511,QSO
1020525,GALAXY
446520,QSO
1119568,GALAXY
1243588,GALAXY
107097,QSO
1327013,GALAXY
366228,QSO
967637,STAR
787121,STAR
495301,QSO
120934,QSO
249565,QSO
1466559,GALAXY
22894,QSO
432068,QSO
1368973,GALAXY
1219414,GALAXY
919713,STAR
627242,STAR
32892,QSO
554075,STAR
840989,STAR
88835,QSO
1427031,GALAXY
1007623,GALAXY
1111275,GALAXY
493145,QSO
512630,STAR
1469633,GALAXY
1467878,GALAXY
654142,STAR
49495,QSO
1082248,GALAXY
439080,QSO
1401553,GALAXY
1406145,GALAXY
1074873,GALAXY
1334117,GALAXY
1140875,GALAXY
1178636,GALAXY
1373456,GALAXY
391932,QSO
1316577,GALAXY
50313,QSO
1336612,GALAXY
670060,STAR
1562,QSO
473025,QSO
1073210,GALAXY
370042,QSO
42968,QSO
1451451,GALAXY
1208700,GALAXY
1484756,GALAXY
796023,STAR
598723,STAR
1385744,GALAXY
1156187,GALAXY
925498,STAR
1337421,GALAXY
388529,QSO
769877,STAR
513446,STAR
528516,STAR
272586,QSO
1468308,GALAXY
304159,QSO
1277298,GALAXY
1324697,GALAXY
1175797,GALAXY
1225340,GALAXY
612905,STAR
964344,STAR
597263,STAR
116413,QSO
101867,QSO
1099505,GALAXY
964799,STAR
1208546,GALAXY
1403786,GALAXY
855179,STAR
951660,STAR
1243789,GALAXY
1177765,GALAXY
924829,STAR
141479,QSO
1451284,GALAXY
1398147,GALAXY
1360067,GALAXY
285661,QSO
1175957,GALAXY
663641,STAR
1247412,GALAXY
989059,STAR
1031758,GALAXY
197394,QSO
825973,STAR
945725,STAR
1355040,GALAXY
1465166,GALAXY
98925,QSO
105305,QSO
861758,STAR
55429,QSO
1085872,GALAXY
584779,STAR
394394,QSO
569365,STAR
916609,STAR
235595,QSO
155290,QSO
83343,QSO
701804,STAR
361355,QSO
454875,QSO
895617,STAR
1304837,GALAXY
1174302,GALAXY
752715,STAR
1108619,GALAXY
499518,STAR
51796,QSO
484450,QSO
491209,QSO
960107,STAR
290189,QSO
1388835,GALAXY
272218,QSO
1178150,GALAXY
669042,STAR
1449336,GALAXY
771488,STAR
739732,STAR
1140631,GALAXY
833756,STAR
198418,QSO
289791,QSO
1402290,GALAXY
328052,QSO
1140497,GALAXY
761350,STAR
1063690,GALAXY
724615,STAR
942747,STAR
929921,STAR
254469,QSO
1379443,GALAXY
828768,STAR
162378,QSO
658747,STAR
920266,STAR
403950,QSO
512056,STAR
487623,QSO
508059,STAR
686435,STAR
53921,QSO
856681,STAR
665673,STAR
454842,QSO
413509,QSO
746532,STAR
330010,QSO
578651,STAR
1176778,GALAXY
1478955,GALAXY
1187839,GALAXY
1156221,GALAXY
294738,QSO
112562,QSO
592316,STAR
1127429,GALAXY
1247864,GALAXY
977817,STAR
580501,STAR
527963,STAR
743556,STAR
1138826,GALAXY
1453240,GALAXY
808948,STAR
1399744,GALAXY
460202,QSO
587304,STAR
202919,QSO
960847,STAR
1194356,GALAXY
645382,STAR
453998,QSO
853989,STAR
1473048,GALAXY
796973,STAR
733281,STAR
1403767,GALAXY
1229367,GALAXY
760832,STAR
210653,QSO
455464,QSO
1024773,GALAXY
1425057,GALAXY
1325446,GALAXY
1427706,GALAXY
268766,QSO
779415,STAR
1210671,GALAXY
457107,QSO
568801,STAR
746551,STAR
255317,QSO
1156891,GALAXY
1072058,GALAXY
535482,STAR
640385,STAR
476673,QSO
516620,STAR
585084,STAR
358237,QSO
514536,STAR
827384,STAR
353492,QSO
790230,STAR
1264109,GALAXY
843950,STAR
1220664,GALAXY
1190043,GALAXY
1283218,GALAXY
1020219,GALAXY
1337956,GALAXY
704648,STAR
422291,QSO
778874,STAR
713555,STAR
517855,STAR
721027,STAR
1017068,GALAXY
1154554,GALAXY
1219431,GALAXY
1398663,GALAXY
105339,QSO
1119261,GALAXY
1418493,GALAXY
1153255,GALAXY
305440,QSO
1465361,GALAXY
1189611,GALAXY
1276138,GALAXY
123678,QSO
364907,QSO
1001620,GALAXY
948383,STAR
1473446,GALAXY
371893,QSO
1050012,GALAXY
1344450,GALAXY
1331434,GALAXY
1426324,GALAXY
407305,QSO
598280,STAR
1399049,GALAXY
597123,STAR
1161493,GALAXY
373794,QSO
62922,QSO
1320509,GALAXY
993491,STAR
1381981,GALAXY
758714,STAR
1107899,GALAXY
1450659,GALAXY
1043575,GALAXY
539320,STAR
1204443,GALAXY
81047,QSO
573365,STAR
1193436,GALAXY
797372,STAR
66568,QSO
1102444,GALAXY
1321081,GALAXY
770783,STAR
558483,STAR
282355,QSO
963908,STAR
192457,QSO
1434252,GALAXY
506607,STAR
879577,STAR
1470359,GALAXY
1403079,GALAXY
394452,QSO
1103000,GALAXY
183883,QSO
792681,STAR
1271427,GALAXY
938232,STAR
153485,QSO
275654,QSO
54020,QSO
414243,QSO
992918,STAR
779067,STAR
1270796,GALAXY
445554,QSO
339272,QSO
1482232,GALAXY
884312,STAR
730824,STAR
865703,STAR
1201027,GALAXY
800243,STAR
938128,STAR
926266,STAR
436627,QSO
1420038,GALAXY
439634,QSO
202644,QSO
244010,QSO
553192,STAR
760226,STAR
1063572,GALAXY
1450,QSO
1408062,GALAXY
804339,STAR
702277,STAR
449495,QSO
1472600,GALAXY
836862,STAR
83052,QSO
707178,STAR
1394223,GALAXY
1480774,GALAXY
1463073,GALAXY
310027,QSO
711739,STAR
723875,STAR
1248318,GALAXY
1119470,GALAXY
899911,STAR
411259,QSO
1372569,GALAXY
755560,STAR
1443637,GALAXY
1473747,GALAXY
1282295,GALAXY
1384871,GALAXY
601468,STAR
778787,STAR
1000769,GALAXY
1020591,GALAXY
398557,QSO
1087481,GALAXY
370718,QSO
93111,QSO
488340,QSO
1080234,GALAXY
198406,QSO
814178,STAR
615959,STAR
250924,QSO
3597,QSO
896797,STAR
149134,QSO
1360720,GALAXY
917239,STAR
729592,STAR
703025,STAR
876452,STAR
7239,QSO
1314051,GALAXY
192094,QSO
635578,STAR
558510,STAR
161499,QSO
1201829,GALAXY
715813,STAR
662906,STAR
898223,STAR
965142,STAR
529741,STAR
486476,QSO
1140270,GALAXY
1168607,GALAXY
1342544,GALAXY
364710,QSO
1094191,GALAXY
1291693,GALAXY
832916,STAR
1344059,GALAXY
1010729,GALAXY
662476,STAR
993479,STAR
766679,STAR
151324,QSO
849567,STAR
1063453,GALAXY
1180732,GALAXY
1460159,GALAXY
548002,STAR
1472969,GALAXY
196600,QSO
197489,QSO
620466,STAR
1068602,GALAXY
943954,STAR
57817,QSO
1014090,GALAXY
1071106,GALAXY
293695,QSO
83337,QSO
997785,GALAXY
5575,QSO
524587,STAR
1325918,GALAXY
386253,QSO
421185,QSO
601685,STAR
1064319,GALAXY
180728,QSO
118907,QSO
471764,QSO
316369,QSO
1052225,GALAXY
817941,STAR
1341572,GALAXY
393675,QSO
64787,QSO
248979,QSO
253707,QSO
1001347,GALAXY
298766,QSO
482767,QSO
1482151,GALAXY
1339210,GALAXY
878108,STAR
455593,QSO
280927,QSO
283155,QSO
824180,STAR
345191,QSO
535056,STAR
1455096,GALAXY
1468908,GALAXY
184966,QSO
825196,STAR
40346,QSO
601599,STAR
543064,STAR
57365,QSO
33666,QSO
1035342,GALAXY
1485596,GALAXY
1038571,GALAXY
198275,QSO
1348093,GALAXY
185497,QSO
444229,QSO
780879,STAR
747465,STAR
1153408,GALAXY
1282852,GALAXY
981831,STAR
554242,STAR
100756,QSO
742353,STAR
547848,STAR
343686,QSO
1284936,GALAXY
377893,QSO
1040974,GALAXY
517502,STAR
1437135,GALAXY
8842,QSO
987726,STAR
710316,STAR
696337,STAR
371637,QSO
579004,STAR
865317,STAR
125042,QSO
934686,STAR
923682,STAR
105422,QSO
515094,STAR
719617,STAR
441882,QSO
834643,STAR
1088520,GALAXY
764646,STAR
581711,STAR
448936,QSO
1469344,GALAXY
640020,STAR
81038,QSO
85131,QSO
1151812,GALAXY
775906,STAR
1406648,GALAXY
28656,QSO
892165,STAR
413022,QSO
870615,STAR
1043965,GALAXY
234384,QSO
249846,QSO
916243,STAR
62575,QSO
304559,QSO
319998,QSO
32950,QSO
411815,QSO
744313,STAR
137589,QSO
458389,QSO
859933,STAR
628485,STAR
128054,QSO
1487955,GALAXY
599698,STAR
865962,STAR
244476,QSO
47213,QSO
1228725,GALAXY
1470709,GALAXY
895716,STAR
19745,QSO
750347,STAR
60517,QSO
264496,QSO
1162240,GALAXY
415268,QSO
886881,STAR
1372443,GALAXY
1120537,GALAXY
695101,STAR
584411,STAR
17208,QSO
736206,STAR
81714,QSO
489358,QSO
744494,STAR
589777,STAR
724161,STAR
1444607,GALAXY
450476,QSO
120579,QSO
471533,QSO
616103,STAR
938651,STAR
53765,QSO
1180891,GALAXY
32014,QSO
598881,STAR
403983,QSO
280479,QSO
233845,QSO
551248,STAR
977460,STAR
744574,STAR
961,QSO
320566,QSO
1115974,GALAXY
1185537,GALAXY
308114,QSO
1449950,GALAXY
1249495,GALAXY
345630,QSO
218494,QSO
1435003,GALAXY
1137339,GALAXY
319197,QSO
676064,STAR
862437,STAR
1362708,GALAXY
1273141,GALAXY
302277,QSO
1152354,GALAXY
552312,STAR
404758,QSO
1171003,GALAXY
384913,QSO
357011,QSO
449432,QSO
1177385,GALAXY
414144,QSO
1082058,GALAXY
1149416,GALAXY
1317967,GALAXY
187224,QSO
345919,QSO
647179,STAR
1210276,GALAXY
1032893,GALAXY
83349,QSO
339007,QSO
458804,QSO
10798,QSO
641454,STAR
586336,STAR
844647,STAR
686193,STAR
293441,QSO
1030979,GALAXY
690921,STAR
436690,QSO
525514,STAR
157536,QSO
916370,STAR
354890,QSO
1092200,GALAXY
476451,QSO
617629,STAR
16243,QSO
241155,QSO
377443,QSO
1473369,GALAXY
1482048,GALAXY
412087,QSO
537249,STAR
654807,STAR
1221574,GALAXY
489720,QSO
134395,QSO
1083432,GALAXY
399892,QSO
1336874,GALAXY
1386610,GALAXY
948406,STAR
592477,STAR
330854,QSO
922399,STAR
396213,QSO
288593,QSO
702151,STAR
235599,QSO
1003650,GALAXY
984558,STAR
593586,STAR
1270679,GALAXY
1417679,GALAXY
121,QSO
841379,STAR
288904,QSO
49935,QSO
576725,STAR
770538,STAR
1331164,GALAXY
551256,STAR
569690,STAR
731909,STAR
899339,STAR
1200787,GALAXY
62163,QSO
698016,STAR
701110,STAR
1371477,GALAXY
1269234,GALAXY
880251,STAR
790937,STAR
119120,QSO
1006460,GALAXY
538750,STAR
774744,STAR
528051,STAR
282144,QSO
550695,STAR
607401,STAR
209607,QSO
1401603,GALAXY
1292906,GALAXY
1018127,GALAXY
1051386,GALAXY
1196047,GALAXY
665906,STAR
876911,STAR
1217569,GALAXY
517836,STAR
1136710,GALAXY
1309009,GALAXY
240297,QSO
599443,STAR
136282,QSO
713171,STAR
80869,QSO
186524,QSO
361255,QSO
594483,STAR
816805,STAR
281042,QSO
476537,QSO
1410625,GALAXY
1254334,GALAXY
1390616,GALAXY
1416815,GALAXY
195240,QSO
8938,QSO
1214572,GALAXY
1111670,GALAXY
680482,STAR
883191,STAR
561784,STAR
1262810,GALAXY
202100,QSO
531982,STAR
1323003,GALAXY
983365,STAR
1075859,GALAXY
533808,STAR
915893,STAR
334060,QSO
306198,QSO
1475086,GALAXY
446568,QSO
234984,QSO
1426712,GALAXY
268203,QSO
290674,QSO
87222,QSO
1263591,GALAXY
378433,QSO
511634,STAR
455204,QSO
1217972,GALAXY
109142,QSO
1267125,GALAXY
460023,QSO
837468,STAR
940277,STAR
1253601,GALAXY
244684,QSO
1011684,GALAXY
116237,QSO
775191,STAR
722125,STAR
1336595,GALAXY
418302,QSO
239053,QSO
186471,QSO
583602,STAR
616905,STAR
1374437,GALAXY
989201,STAR
710838,STAR
1226149,GALAXY
649659,STAR
475006,QSO
1192701,GALAXY
460246,QSO
320911,QSO
696290,STAR
479321,QSO
748401,STAR
113634,QSO
434296,QSO
218460,QSO
525470,STAR
896835,STAR
645015,STAR
1398998,GALAXY
558564,STAR
899081,STAR
1193418,GALAXY
1276380,GALAXY
130946,QSO
1242700,GALAXY
40931,QSO
107457,QSO
1243109,GALAXY
864599,STAR
727891,STAR
156849,QSO
638919,STAR
1338524,GALAXY
627322,STAR
1352407,GALAXY
906606,STAR
1199972,GALAXY
581554,STAR
789253,STAR
875239,STAR
473844,QSO
449530,QSO
1374160,GALAXY
1047990,GALAXY
863403,STAR
713147,STAR
1488032,GALAXY
359553,QSO
158988,QSO
13137,QSO
330182,QSO
1350823,GALAXY
523522,STAR
1084039,GALAXY
286961,QSO
661352,STAR
171815,QSO
463584,QSO
1462937,GALAXY
842389,STAR
325604,QSO
62358,QSO
410233,QSO
1199317,GALAXY
1101709,GALAXY
185105,QSO
1100266,GALAXY
1026044,GALAXY
855855,STAR
1051003,GALAXY
844427,STAR
324825,QSO
182747,QSO
288196,QSO
406891,QSO
1189183,GALAXY
321883,QSO
464928,QSO
233828,QSO
782441,STAR
852237,STAR
837771,STAR
1380192,GALAXY
1244672,GALAXY
1113738,GALAXY
104130,QSO
267350,QSO
1130649,GALAXY
253902,QSO
1044266,GALAXY
276129,QSO
1013618,GALAXY
1206281,GALAXY
44717,QSO
1102704,GALAXY
260532,QSO
884610,STAR
216881,QSO
442943,QSO
893747,STAR
216274,QSO
1330179,GALAXY
1424395,GALAXY
1259515,GALAXY
773657,STAR
352068,QSO
1148352,GALAXY
1048438,GALAXY
1080094,GALAXY
709871,STAR
1036743,GALAXY
1290950,GALAXY
1382665,GALAXY
1172636,GALAXY
129218,QSO
446122,QSO
369908,QSO
1186084,GALAXY
1307003,GALAXY
601387,STAR
1188075,GALAXY
1184473,GALAXY
382951,QSO
199451,QSO
121534,QSO
107575,QSO
498422,STAR
1469442,GALAXY
570907,STAR
1382339,GALAXY
571152,STAR
1164218,GALAXY
345532,QSO
754386,STAR
188224,QSO
246982,QSO
1070063,GALAXY
1375370,GALAXY
823591,STAR
292852,QSO
878819,STAR
60135,QSO
1125558,GALAXY
1457891,GALAXY
482613,QSO
1005684,GALAXY
332899,QSO
1235511,GALAXY
1446324,GALAXY
765738,STAR
809842,STAR
1346073,GALAXY
175001,QSO
126382,QSO
747372,STAR
1020962,GALAXY
781646,STAR
855463,STAR
13813,QSO
1426328,GALAXY
821242,STAR
154300,QSO
980077,STAR
1356345,GALAXY
1006360,GALAXY
478689,QSO
49250,QSO
1225582,GALAXY
587827,STAR
1052073,GALAXY
1151354,GALAXY
432789,QSO
210999,QSO
723026,STAR
1159949,GALAXY
165903,QSO
364004,QSO
1164244,GALAXY
1224455,GALAXY
292028,QSO
1153300,GALAXY
910330,STAR
858435,STAR
986245,STAR
1035087,GALAXY
659346,STAR
923869,STAR
478648,QSO
385242,QSO
180405,QSO
255229,QSO
254089,QSO
916378,STAR
304072,QSO
1438444,GALAXY
290490,QSO
313775,QSO
1441002,GALAXY
304131,QSO
405569,QSO
851942,STAR
392315,QSO
903503,STAR
1155037,GALAXY
582552,STAR
347526,QSO
1309625,GALAXY
510704,STAR
488692,QSO
956820,STAR
552527,STAR
720553,STAR
958299,STAR
296526,QSO
404706,QSO
261604,QSO
1029625,GALAXY
887605,STAR
247815,QSO
816286,STAR
312748,QSO
48492,QSO
1173803,GALAXY
300212,QSO
157204,QSO
968381,STAR
1458837,GALAXY
1011900,GALAXY
412976,QSO
82409,QSO
541592,STAR
46023,QSO
1450504,GALAXY
1094357,GALAXY
930356,STAR
810002,STAR
693007,STAR
1090468,GALAXY
1032827,GALAXY
583316,STAR
385276,QSO
632981,STAR
1347160,GALAXY
422735,QSO
1445144,GALAXY
110073,QSO
165981,QSO
402289,QSO
1255112,GALAXY
1161214,GALAXY
492382,QSO
932795,STAR
1038931,GALAXY
587635,STAR
1299204,GALAXY
644134,STAR
947555,STAR
1365756,GALAXY
969044,STAR
953382,STAR
464307,QSO
1309590,GALAXY
1023439,GALAXY
193211,QSO
853000,STAR
866964,STAR
294580,QSO
1224895,GALAXY
1237580,GALAXY
41641,QSO
1007470,GALAXY
250341,QSO
569453,STAR
1362483,GALAXY
939605,STAR
731275,STAR
494719,QSO
523246,STAR
1442217,GALAXY
859148,STAR
334184,QSO
1043861,GALAXY
459558,QSO
719996,STAR
430147,QSO
1103419,GALAXY
811494,STAR
666128,STAR
765974,STAR
1283923,GALAXY
1131676,GALAXY
201002,QSO
918847,STAR
663605,STAR
20696,QSO
1173081,GALAXY
1433409,GALAXY
1299489,GALAXY
1259844,GALAXY
292935,QSO
1354315,GALAXY
980128,STAR
45474,QSO
36833,QSO
741232,STAR
322652,QSO
464333,QSO
1129236,GALAXY
606959,STAR
1309665,GALAXY
189030,QSO
750498,STAR
1234473,GALAXY
1409060,GALAXY
1083715,GALAXY
142784,QSO
1023922,GALAXY
1133641,GALAXY
1152053,GALAXY
651863,STAR
677061,STAR
698843,STAR
1116795,GALAXY
1313678,GALAXY
301152,QSO
1429179,GALAXY
1461385,GALAXY
654086,STAR
909086,STAR
1345308,GALAXY
695452,STAR
17071,QSO
