,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM
78379,5,2,1,4,5,1,2,2,4,2,1,1,1,1
14635,3,3,3,3,5,3,1,5,3,5,1,1,2,1
35377,5,5,5,5,5,3,1,3,1,5,2,4,5,1
78726,5,5,2,2,3,1,2,2,4,3,2,1,2,1
40174,3,1,2,3,2,5,4,5,3,1,1,1,1,1
9501,3,1,3,3,1,1,5,3,1,3,1,1,1,5
7378,1,3,5,5,5,5,1,3,5,1,1,2,3,1
127907,3,5,2,5,5,4,4,1,2,1,2,2,2,1
43701,5,5,3,4,1,1,5,5,3,5,3,2,2,1
105284,2,5,2,1,2,3,5,1,5,3,1,2,2,1
12633,3,3,1,1,5,5,5,3,5,1,1,1,1,1
32211,5,5,1,5,5,1,5,1,3,1,2,1,1,1
80400,5,4,4,5,5,3,2,5,4,3,1,3,4,1
134052,2,2,1,1,3,4,5,4,2,2,1,1,1,1
21539,3,5,5,5,5,5,5,5,5,3,2,5,5,1
135691,4,5,4,2,1,2,4,4,2,5,2,3,4,1
123591,3,5,5,5,3,4,1,4,1,1,3,3,5,1
40048,4,1,4,1,1,1,1,5,1,5,1,1,1,1
122802,1,2,2,5,2,3,1,1,3,4,1,1,1,1
40687,5,4,1,3,1,4,1,4,5,4,3,1,1,1
46679,5,5,3,1,4,3,2,2,3,2,2,2,2,1
31179,5,5,1,1,5,1,5,5,3,5,2,1,1,1
99026,2,4,2,3,5,2,1,3,5,1,1,1,1,1
90410,4,5,2,5,1,2,3,1,2,1,1,1,2,1
98232,4,3,5,4,2,4,5,2,1,4,2,2,2,1
21310,3,5,5,5,3,5,1,1,3,5,1,4,5,1
116152,4,1,2,5,4,2,1,1,1,3,1,1,1,1
117732,4,5,2,4,1,2,1,2,1,5,3,2,2,1
54281,3,1,2,5,3,3,4,2,4,2,1,1,1,1
2098,1,1,3,3,1,1,5,3,5,3,1,1,1,1
98381,4,2,1,1,1,5,4,3,4,1,1,1,1,1
90400,4,5,2,3,3,5,5,3,3,4,3,2,2,1
66794,2,1,5,2,2,1,2,2,3,5,1,1,1,1
3290,1,1,5,1,3,1,1,5,5,1,1,1,1,1
90345,1,2,2,1,5,1,3,1,3,3,1,1,1,1
33954,5,5,5,1,1,1,5,3,3,3,2,4,5,1
125919,3,4,4,4,1,1,3,2,1,3,3,3,3,1
99490,5,4,1,4,4,4,3,2,1,3,2,1,1,1
72905,2,1,3,2,2,1,5,1,3,3,1,1,1,1
130649,1,1,3,2,5,5,3,5,4,3,1,1,1,1
66260,5,3,3,1,3,4,3,5,5,3,1,2,2,1
34717,5,5,5,3,3,3,5,3,5,3,2,4,5,1
132442,5,2,1,3,2,4,5,4,1,4,2,1,1,1
96870,4,5,4,4,5,3,2,3,1,5,3,3,4,1
26333,5,3,1,1,3,3,1,3,5,1,1,1,1,1
84681,4,5,1,4,1,5,3,5,4,2,3,1,1,1
2109,1,1,3,3,1,3,1,1,5,3,1,1,1,1
134300,1,1,3,5,4,2,1,5,3,4,1,1,1,1
16301,3,3,5,3,5,5,1,5,5,5,1,2,3,1
126818,3,3,2,3,2,4,5,1,5,5,1,1,1,1
11845,3,1,5,5,3,3,3,3,5,1,1,1,1,3
69625,3,4,2,1,1,3,1,2,2,4,1,2,2,1
141407,3,1,1,2,1,4,4,1,5,4,1,1,1,1
62047,5,1,5,1,5,2,2,5,5,3,1,1,1,1
44983,3,4,4,5,5,5,2,5,3,4,2,2,3,1
82786,3,2,3,1,4,2,1,3,3,4,1,1,1,1
107979,4,3,5,3,2,2,3,1,4,5,2,3,3,1
134001,2,4,5,3,1,4,4,4,4,3,4,3,4,1
137638,2,3,5,4,2,2,3,1,1,5,2,2,3,1
26551,5,3,1,1,5,5,1,3,1,3,1,1,1,1
116832,3,1,2,1,3,1,5,3,4,1,1,1,1,1
123425,5,3,4,2,4,4,5,4,3,5,1,2,2,1
101571,3,3,2,1,5,3,4,1,5,5,1,1,1,1
20748,3,5,5,3,3,3,1,1,5,3,2,4,5,1
78649,5,2,5,5,5,4,5,5,1,4,1,1,2,1
57362,3,3,3,3,3,2,5,2,5,1,1,2,2,1
60502,2,1,5,5,4,2,2,4,5,5,1,1,1,1
124788,3,2,4,2,2,4,1,4,1,5,1,1,2,1
60148,1,1,1,5,5,3,4,4,3,5,1,1,1,1
105929,2,2,1,5,1,2,5,2,3,4,1,1,1,1
64562,3,2,1,1,2,5,2,5,1,1,2,1,1,1
80623,3,3,2,4,3,1,2,5,2,5,2,1,1,1
17686,3,5,1,3,3,5,5,1,1,3,2,1,1,1
84494,5,2,5,4,2,1,1,2,5,1,1,1,2,1
141096,4,5,4,1,1,4,5,3,5,5,2,3,3,1
99184,4,4,1,3,5,2,2,5,3,2,1,1,1,1
1516,1,1,1,5,5,5,5,1,3,5,1,1,1,1
41674,1,2,3,2,2,4,1,3,4,3,1,1,1,1
128167,1,2,4,4,4,4,2,1,5,5,1,1,2,1
24734,5,1,5,1,1,5,5,1,3,5,1,1,1,2
109592,4,2,2,3,2,3,4,2,2,1,1,1,1,1
51013,4,2,5,2,5,2,4,5,2,3,1,2,2,1
82506,3,4,1,5,1,4,1,1,4,1,2,1,1,1
119457,3,5,5,4,1,4,3,1,3,1,2,3,4,1
12582,3,3,1,1,5,5,1,1,1,3,1,1,1,1
49219,5,5,4,2,3,5,5,2,1,3,3,4,4,1
83165,2,4,3,5,3,3,3,5,2,1,1,2,2,1
46747,3,4,2,5,1,2,1,3,1,5,3,1,2,1
105005,4,3,3,1,2,1,2,2,4,4,2,2,2,1
105212,4,4,5,4,4,3,2,3,1,4,3,3,4,1
91434,3,1,5,3,5,1,3,3,3,5,1,1,1,1
53326,5,1,2,4,5,1,2,5,2,1,1,1,1,1
59054,2,4,1,2,5,2,2,4,3,3,2,1,1,1
91540,4,3,3,4,1,5,3,4,3,3,1,1,2,1
53473,4,5,3,5,5,4,2,2,2,2,1,2,3,1
71257,5,5,5,2,1,1,3,2,2,1,2,4,4,1
139824,5,4,4,4,2,3,2,2,3,2,2,2,3,1
110278,1,2,3,3,1,2,3,5,1,3,1,1,1,1
123575,1,1,4,2,1,4,1,2,4,5,1,1,1,1
19660,3,5,3,5,3,1,5,3,3,5,2,3,3,1
77490,5,1,4,3,1,2,5,3,5,2,1,1,1,1
52630,5,5,4,1,5,4,1,5,5,4,1,2,3,1
69722,2,5,2,2,1,4,3,3,4,3,3,1,1,1
139198,2,5,3,2,2,4,2,3,2,5,2,2,2,1
99683,3,4,5,2,1,5,5,1,1,5,2,3,3,1
2608,1,1,3,5,1,1,3,1,1,3,1,1,1,1
139729,5,1,3,1,4,3,3,5,3,2,1,1,1,1
128070,5,4,1,5,3,1,4,4,3,3,2,1,1,1
139275,5,2,1,5,1,5,1,4,4,5,1,1,1,1
117069,4,2,5,5,4,1,4,5,1,5,1,2,2,1
104537,5,2,2,5,2,5,4,5,5,3,1,1,1,1
93356,5,5,3,2,3,2,2,3,2,3,1,2,2,1
27430,5,3,1,5,3,5,1,3,1,3,1,1,1,1
29329,5,3,5,1,1,5,1,3,3,5,2,2,3,1
74895,2,1,3,3,5,4,5,5,2,1,1,1,1,1
103829,4,2,4,4,3,3,5,3,4,5,1,2,2,1
8011,3,1,1,3,1,3,5,1,1,5,1,1,1,3
70578,5,3,5,1,5,1,3,5,3,2,1,2,3,1
138605,3,5,1,1,4,5,5,2,3,2,2,1,1,1
49396,1,5,5,1,1,4,4,5,5,1,2,3,5,1
122986,3,2,1,4,3,3,4,2,4,2,1,1,1,1
70465,4,1,2,2,1,4,1,1,3,5,1,1,1,2
97810,5,4,2,2,2,1,2,5,4,1,1,1,2,1
137124,3,4,5,1,5,4,1,1,5,2,1,2,3,1
102225,2,5,3,3,1,2,5,2,1,2,3,2,3,1
141623,3,1,4,4,3,3,3,2,5,1,1,1,1,1
121795,4,1,4,2,2,4,4,2,3,1,1,1,1,1
140471,3,4,2,3,2,3,1,2,4,1,2,1,2,1
60123,3,4,4,4,4,5,5,1,3,2,2,3,3,1
42824,1,5,2,4,4,1,3,5,1,4,2,1,2,1
72810,3,1,5,3,3,2,5,3,1,2,1,1,1,1
47464,1,2,2,3,1,4,5,2,2,2,1,1,1,1
110219,2,3,1,4,5,5,5,2,2,2,1,1,1,1
22534,5,1,1,3,5,5,3,1,1,5,1,1,1,3
45027,3,5,2,3,2,3,2,2,1,1,3,1,2,1
139913,5,4,1,2,2,4,4,5,5,3,1,1,1,1
139300,3,5,2,3,2,1,5,1,4,4,3,2,2,1
82051,5,3,5,1,5,3,3,5,1,3,2,2,3,1
76829,3,1,1,1,5,1,3,2,5,1,1,1,1,1
89433,3,2,5,1,1,4,1,2,2,5,1,1,2,1
111378,2,3,2,3,2,2,1,1,4,5,2,1,1,1
27868,5,3,3,1,3,1,5,1,3,5,1,1,2,1
58085,2,5,2,4,1,2,3,2,1,3,4,2,2,1
88602,3,5,5,4,2,4,4,3,4,3,2,5,5,1
44337,4,4,1,4,5,5,5,2,3,2,2,1,1,1
113567,2,1,3,5,1,4,5,1,4,4,1,1,1,1
133201,3,3,3,2,4,2,2,5,2,3,2,1,2,1
26894,5,3,1,3,3,3,5,5,3,1,1,1,1,1
10391,3,1,3,5,5,1,3,3,3,5,1,1,1,3
52179,4,3,3,4,5,2,5,4,2,5,1,2,2,1
62424,4,3,2,4,4,3,3,3,1,4,1,1,1,1
55175,5,1,5,1,4,1,1,2,3,5,1,1,1,1
142315,1,2,3,1,1,2,2,5,3,5,1,1,1,1
97704,2,4,2,1,5,1,1,3,4,3,2,1,1,1
8956,3,1,3,1,1,1,1,5,3,1,1,1,1,3
4451,1,1,5,5,3,5,5,3,1,3,1,1,1,1
73582,5,5,1,2,3,1,4,3,1,1,2,1,1,1
95859,2,1,5,5,1,4,4,1,2,3,1,1,1,1
107020,2,1,4,5,1,2,1,4,5,4,1,1,1,1
133494,5,5,3,4,5,3,3,1,1,3,2,2,3,1
118080,3,5,3,2,2,5,2,4,3,4,1,2,3,1
74975,2,2,3,1,3,3,4,4,3,5,1,1,1,1
70624,2,2,2,2,4,2,4,3,1,1,1,1,1,1
117825,2,2,2,3,2,3,1,4,4,3,2,1,1,1
111448,1,1,5,3,3,5,5,3,4,3,1,1,1,1
42046,2,3,1,2,3,2,3,5,4,4,3,1,1,1
96137,2,5,1,4,4,4,4,3,5,5,2,1,1,1
142083,2,2,1,5,2,1,3,2,2,3,1,1,1,1
8853,3,1,1,5,5,3,1,5,5,5,1,1,1,3
4033,1,1,5,3,5,3,3,3,1,3,1,1,1,1
32737,5,5,3,1,5,1,3,5,5,3,2,2,3,1
15695,3,3,5,1,5,1,5,5,3,1,2,3,3,1
80768,4,1,1,3,4,2,2,4,1,1,1,1,1,1
94566,2,3,2,5,3,2,1,1,2,1,1,1,1,1
68668,2,5,5,4,5,1,4,4,5,1,1,3,5,1
1291,1,1,1,5,3,3,5,1,1,3,1,1,1,1
120559,4,2,1,4,4,4,4,5,4,2,1,1,1,1
30465,5,3,5,5,3,1,3,5,3,3,1,2,3,1
45981,2,3,2,1,2,1,4,3,5,4,1,1,1,1
51647,2,4,3,2,2,2,4,2,2,1,1,2,2,1
77915,5,1,1,2,2,3,1,5,4,1,1,1,1,2
25138,5,1,5,3,1,1,5,1,1,5,1,1,1,4
58433,5,3,2,5,5,4,4,5,3,5,1,1,1,1
65243,2,3,2,3,1,3,5,4,1,5,2,1,1,1
41816,5,5,2,5,1,1,4,2,4,5,3,2,2,1
4081,1,1,5,3,5,5,1,5,5,1,1,1,1,1
87102,3,1,4,1,4,4,5,1,5,3,1,1,1,1
79506,4,1,3,3,1,2,3,1,1,2,1,1,1,1
108997,2,5,5,5,1,1,4,1,2,4,1,3,5,1
97935,4,3,3,1,3,2,2,5,2,4,1,1,1,1
38682,4,1,4,4,2,4,1,3,2,1,1,1,1,2
78519,1,4,5,4,5,5,5,3,3,2,2,3,4,1
95255,1,1,2,5,1,1,3,4,3,4,1,1,1,1
84447,3,5,5,3,3,1,2,4,2,5,2,4,5,1
95248,3,4,5,2,5,5,2,1,4,2,2,3,4,1
75371,2,1,3,3,3,1,2,4,4,4,1,1,1,1
45782,3,4,2,3,4,2,3,5,3,5,1,1,1,1
29444,5,3,5,1,3,3,1,5,1,5,1,2,3,1
119862,4,5,2,3,3,1,4,4,5,5,1,1,2,1
134578,2,1,3,2,3,5,5,3,1,4,1,1,1,2
4686,1,3,1,1,1,3,1,3,1,1,1,1,1,1
101201,3,4,3,5,1,4,5,3,3,1,2,2,3,1
69441,4,4,4,1,3,2,3,2,2,5,1,2,3,1
55659,3,4,5,3,3,5,2,3,2,5,2,3,3,1
35791,1,1,3,1,1,2,3,3,3,4,1,1,1,1
111416,1,4,4,2,1,2,5,4,2,3,2,2,3,1
96177,1,1,3,4,4,1,5,1,2,2,1,1,1,1
7036,1,3,5,3,3,5,1,3,5,5,1,2,3,1
56066,3,3,1,1,1,2,2,5,4,3,2,1,1,1
134779,3,2,3,4,1,2,2,4,4,1,1,1,2,1
122331,3,3,4,2,5,3,5,3,3,1,2,2,2,1
23494,5,1,3,1,5,3,1,3,5,3,1,1,1,3
57087,5,2,2,3,5,1,2,5,5,5,1,1,1,1
51631,3,2,2,4,3,5,4,2,1,4,1,1,1,1
99820,2,5,1,5,2,5,2,4,3,4,1,1,1,1
66418,2,1,1,5,5,2,5,3,4,1,1,1,1,1
116204,5,5,3,1,1,2,1,3,1,4,3,2,3,1
3431,1,1,5,1,3,5,5,1,1,5,1,1,1,1
89949,4,4,3,2,1,1,5,5,1,1,2,2,2,1
27069,5,3,1,3,5,3,5,3,5,1,1,1,1,1
119662,3,4,2,5,3,3,2,4,2,3,1,1,2,1
106598,1,5,3,5,5,5,3,3,3,2,1,2,2,1
141655,4,5,3,1,5,3,4,5,2,2,1,3,3,1
110229,3,5,4,3,2,1,5,2,4,1,3,3,4,1
74115,4,1,5,1,4,4,2,1,2,2,1,1,1,1
118259,1,2,1,2,3,4,5,1,3,3,1,1,1,1
125341,4,4,3,4,1,2,4,5,3,4,1,2,2,1
109034,3,3,2,2,3,4,5,3,3,2,2,1,1,1
100716,2,3,4,5,5,4,1,1,5,5,1,1,2,1
138987,1,5,2,3,1,3,1,5,1,2,3,1,2,1
141126,2,1,2,5,1,4,4,3,2,3,1,1,1,1
60326,5,4,2,5,2,4,5,1,4,2,2,1,1,1
74277,5,1,1,3,1,5,2,3,3,5,1,1,1,2
31471,5,5,1,3,1,5,5,5,3,3,3,1,1,1
115194,4,3,2,2,5,5,1,4,5,4,1,1,1,1
72669,1,3,1,3,3,1,2,4,2,2,1,1,1,1
47563,4,2,2,2,2,1,2,3,1,5,1,1,1,1
61505,2,1,3,1,3,3,3,4,5,3,1,1,1,1
25456,5,1,5,3,5,1,3,5,3,5,1,1,1,3
51567,1,3,3,3,5,4,4,4,5,2,1,2,2,1
4962,1,3,1,1,5,5,1,3,5,3,1,1,1,1
47867,5,2,2,2,4,1,4,5,4,2,1,1,1,1
1414,1,1,1,5,5,1,5,5,1,5,1,1,1,1
115095,5,2,3,2,3,4,3,2,4,2,1,1,1,1
55316,1,1,3,2,3,2,1,5,4,2,1,1,1,1
53557,5,1,5,3,5,4,2,1,3,1,1,1,1,1
32632,5,5,3,1,3,3,5,3,1,3,2,2,3,1
87222,1,1,4,4,3,2,4,3,2,5,1,1,1,1
49409,2,5,3,2,3,5,4,3,3,1,3,3,3,1
122516,5,3,4,5,3,3,2,2,4,4,2,2,2,1
14022,3,3,3,1,3,5,5,3,1,5,1,2,2,1
28355,5,3,3,3,3,1,3,1,1,5,1,1,2,1
4562,1,1,5,5,5,3,5,1,3,1,1,1,1,1
58905,5,5,4,5,1,3,3,2,4,5,2,3,4,1
79258,3,5,5,1,1,1,2,1,4,2,3,4,4,1
51751,1,2,4,4,5,1,4,5,1,1,1,1,2,1
21841,5,1,1,1,3,5,1,1,5,1,1,1,1,3
95625,5,5,2,2,3,2,3,5,2,2,1,1,2,1
6340,1,3,3,5,3,3,1,3,1,5,1,1,2,1
40265,4,3,4,2,4,4,3,3,1,2,1,2,2,1
95407,3,5,5,4,1,2,1,5,4,3,4,3,4,1
89202,3,1,5,1,1,5,5,2,4,3,1,1,1,1
129304,3,5,5,4,1,1,3,2,2,3,1,4,5,1
88503,3,1,5,2,3,5,3,5,3,2,1,1,1,2
68911,3,1,5,4,3,3,2,3,5,5,1,1,1,1
57833,5,4,2,2,1,2,2,4,5,5,1,1,2,1
44729,3,2,2,5,3,2,3,5,5,1,1,1,1,1
53666,2,5,1,4,4,4,3,3,3,3,2,1,1,1
82908,4,1,4,1,4,4,4,5,5,5,1,1,1,1
111415,1,5,3,4,2,1,5,3,4,2,3,2,3,1
123052,4,3,4,4,4,2,1,1,3,2,1,2,2,1
122911,5,5,5,1,1,1,3,4,3,4,1,3,4,1
46586,4,5,5,2,2,2,2,5,3,3,2,3,4,1
120176,5,1,5,4,4,5,3,5,5,2,1,1,1,1
5398,1,3,1,5,3,1,5,3,1,1,1,1,1,1
105314,2,2,5,1,1,1,2,4,2,5,1,2,2,1
68449,4,4,4,4,5,5,1,1,3,3,1,2,3,1
13587,3,3,1,5,5,3,1,3,1,1,1,1,1,1
16628,3,3,5,5,3,5,1,5,5,1,1,2,3,1
72452,3,5,1,3,3,2,4,5,2,3,3,1,1,1
122759,3,5,5,2,1,5,1,4,4,2,3,3,5,1
27188,5,3,1,5,1,1,5,5,5,3,2,1,1,1
126832,3,4,3,4,4,2,4,2,1,5,2,2,2,1
96637,5,1,3,3,2,5,3,4,4,4,1,1,1,1
64527,3,2,2,3,2,1,4,1,2,4,2,1,1,1
141648,3,2,1,1,2,1,5,4,5,1,1,1,1,1
17710,3,5,1,3,5,1,1,1,5,5,2,1,1,1
98490,5,5,1,2,3,4,1,5,3,3,2,1,1,1
9645,3,1,3,3,3,1,1,3,1,5,1,1,1,3
125467,3,4,1,1,3,3,5,1,4,2,2,1,1,1
137503,2,1,4,1,3,4,5,4,5,5,1,1,1,1
4736,1,3,1,1,1,5,1,3,3,5,1,1,1,1
8722,3,1,1,5,3,5,1,3,3,1,1,1,1,3
54377,5,4,3,1,4,5,3,4,4,5,2,2,2,1
105964,5,4,1,3,2,4,1,5,3,5,1,1,1,1
139802,5,3,5,4,2,3,3,3,1,4,2,2,2,1
35719,4,4,2,2,4,4,2,5,4,4,2,1,2,1
31583,5,5,1,3,3,3,5,3,3,5,2,1,1,1
94469,2,4,5,1,1,1,4,4,1,3,2,3,4,1
31959,5,5,1,5,1,5,3,3,1,1,2,1,1,1
136236,2,3,4,1,4,3,2,4,3,5,1,2,2,1
86973,3,1,3,5,1,5,4,1,3,4,1,1,1,1
136187,3,3,4,1,5,2,3,3,2,2,1,2,2,1
84251,4,5,5,4,1,2,5,4,3,4,2,4,4,1
33494,5,5,3,5,1,3,5,5,3,1,2,2,3,1
8583,3,1,1,5,1,5,3,3,5,3,1,1,1,5
23434,5,1,3,1,5,1,1,3,3,3,1,1,1,3
102261,1,3,4,3,3,5,5,5,4,1,1,2,2,1
21475,3,5,5,5,5,3,5,5,3,3,2,5,5,1
58561,2,5,1,3,5,2,1,3,5,4,1,1,1,1
16075,3,3,5,3,3,3,3,1,5,5,1,3,3,1
90580,4,1,3,4,2,2,1,4,2,2,1,1,1,5
64069,1,1,2,5,4,1,2,1,2,4,1,1,1,1
118507,1,4,4,2,4,2,3,2,3,3,2,2,3,1
78526,5,5,5,5,3,2,5,1,5,4,1,3,4,1
55957,4,5,1,5,4,3,2,4,5,2,1,1,1,1
12881,3,3,1,3,3,3,1,5,1,3,2,1,1,1
140473,3,1,1,2,2,5,3,3,4,4,1,1,1,2
107090,5,2,5,3,5,4,4,4,1,3,1,2,2,1
17125,3,5,1,1,3,3,5,5,1,1,3,1,1,1
20304,3,5,5,1,3,5,3,3,5,1,2,5,5,1
137259,2,5,2,3,5,3,4,2,3,2,2,2,2,1
95336,5,4,1,1,5,5,2,3,1,5,2,1,1,1
66284,5,2,4,2,4,3,5,4,5,1,1,1,1,1
79762,2,2,3,4,4,4,5,4,1,5,1,1,1,1
132862,2,1,5,1,4,3,5,1,2,4,1,1,2,1
73578,2,2,5,1,1,4,5,2,3,1,1,2,2,1
6317,1,3,3,5,3,1,1,3,3,5,1,1,2,1
26054,5,1,5,5,5,5,1,3,3,3,1,1,1,5
109723,5,5,3,4,5,3,4,3,2,3,1,2,3,1
62050,3,1,2,4,5,5,4,3,5,2,1,1,1,1
99317,3,4,4,1,1,1,1,3,1,4,3,2,3,1
62070,2,2,1,2,2,5,1,5,2,5,1,1,1,1
99914,4,2,3,5,1,1,5,2,3,1,1,1,1,1
24407,5,1,3,5,5,1,1,1,1,3,1,1,1,5
100529,2,2,4,5,3,3,3,3,3,2,2,1,2,1
71021,2,2,3,4,3,1,1,5,2,2,1,1,1,1
128174,4,2,2,1,5,5,3,1,1,1,1,1,1,1
119001,3,4,5,1,2,5,3,3,3,1,3,4,4,1
81321,4,1,3,2,5,3,1,2,5,5,1,1,1,1
76715,1,2,3,5,4,2,1,4,4,3,1,1,1,1
69398,4,5,5,3,3,2,3,4,5,5,1,4,5,1
37965,2,5,5,2,5,2,5,4,5,4,2,4,5,1
91447,4,5,4,5,2,3,1,5,1,3,3,3,4,1
101658,3,4,2,2,1,5,5,2,3,1,2,1,1,1
73482,2,5,5,1,2,4,5,1,5,3,1,3,5,1
10185,3,1,3,5,3,1,1,5,3,5,1,1,1,3
5371,1,3,1,5,1,5,3,5,5,1,1,1,1,1
10089,3,1,3,5,1,3,3,5,1,1,1,1,1,3
65431,3,5,3,3,1,1,5,2,4,3,3,3,3,1
34348,5,5,5,1,5,3,3,5,5,1,2,4,5,1
36774,2,2,1,5,5,2,2,5,5,2,1,1,1,1
141415,3,3,3,5,2,1,5,3,4,1,1,2,2,1
5432,1,3,1,5,3,5,1,3,5,1,1,1,1,1
46142,5,1,1,4,4,4,5,2,2,4,1,1,1,1
86496,2,4,1,4,3,3,4,1,4,1,2,1,1,1
24819,5,1,5,1,3,3,1,3,5,3,1,1,1,3
88423,5,5,5,2,4,1,2,2,1,4,2,3,5,1
75882,2,2,1,1,4,1,2,2,1,3,2,1,1,1
99849,3,3,2,1,1,1,4,1,3,4,1,1,1,1
115769,4,4,4,4,3,1,3,3,2,1,2,2,3,1
118303,4,5,1,1,4,5,1,5,3,3,1,1,1,1
110642,5,2,3,3,5,5,1,3,5,5,1,1,1,1
132081,5,1,1,4,1,5,4,4,5,3,1,1,1,1
89592,3,5,1,3,4,4,2,3,2,5,2,1,1,1
125449,4,3,1,5,3,2,3,3,2,5,2,1,1,1
78327,2,4,3,5,2,5,2,2,3,1,1,2,2,1
53584,5,1,3,3,5,1,4,2,4,2,1,1,1,1
136867,4,2,3,2,3,3,2,2,2,4,1,1,1,1
139394,4,3,5,5,2,1,2,2,2,2,1,2,3,1
121113,5,1,5,2,3,3,5,5,4,2,1,1,1,1
104398,5,2,1,4,2,2,2,2,5,4,1,1,1,1
10030,3,1,3,5,1,1,3,3,5,3,1,1,1,5
59088,5,4,2,5,1,1,2,1,1,1,2,2,2,1
131379,5,3,5,2,5,4,4,3,4,5,1,2,3,1
25985,5,1,5,5,5,1,5,5,3,5,1,1,1,3
18344,3,5,1,5,5,3,5,3,5,3,2,1,1,1
89649,3,2,1,2,3,1,4,3,5,3,1,1,1,1
118132,1,2,5,2,1,1,3,4,3,1,1,2,2,1
4921,1,3,1,1,5,1,5,5,5,1,1,1,1,1
35693,1,1,1,1,4,1,5,2,3,2,1,1,1,1
107917,3,3,2,1,3,2,2,3,5,4,1,1,1,1
64487,3,1,5,1,3,5,5,5,2,5,1,1,1,1
139566,5,4,4,1,1,1,2,4,2,4,2,2,3,1
105076,2,4,4,4,3,2,5,2,4,3,3,3,3,1
84791,2,4,3,4,2,3,2,3,3,5,3,2,2,1
44195,5,4,3,2,5,1,4,3,2,2,1,2,2,1
44792,2,4,2,4,3,3,2,4,5,2,1,1,2,1
140605,5,2,4,2,5,1,4,2,3,5,1,1,1,1
8996,3,1,3,1,1,1,5,5,3,1,1,1,1,3
127685,4,3,5,3,3,5,1,2,4,1,1,2,3,1
39222,4,3,3,4,2,1,4,3,3,3,2,2,2,1
134506,5,3,4,2,2,4,3,2,1,4,2,2,3,1
24927,5,1,5,1,5,1,1,3,1,1,1,1,1,3
31564,5,5,1,3,3,3,3,3,3,3,2,1,1,1
132584,5,4,4,1,4,4,5,5,1,4,2,2,3,1
27736,5,3,3,1,1,3,3,1,5,5,1,1,2,1
102280,3,2,5,4,3,4,2,5,1,5,1,2,2,1
60635,4,3,5,5,1,2,4,3,2,1,1,3,3,1
127334,3,4,1,5,4,2,1,1,5,1,1,1,1,1
136586,3,5,3,3,1,3,1,2,2,4,4,2,3,1
86254,3,3,4,1,5,4,5,1,2,3,1,2,2,1
91768,3,3,5,5,2,4,2,2,2,4,2,3,3,1
51984,2,2,5,1,3,5,1,3,1,5,1,1,1,1
63334,5,3,5,5,1,2,2,4,2,1,1,2,2,1
27812,5,3,3,1,1,5,5,1,5,3,1,1,2,1
102854,1,5,2,5,1,5,5,4,4,4,2,1,2,1
104506,3,2,5,5,3,5,3,3,4,5,2,2,2,1
36006,2,2,1,4,5,2,2,3,4,1,1,1,1,1
123273,5,4,3,2,1,4,3,3,5,5,1,2,2,1
54463,2,1,5,2,3,4,5,5,3,5,1,1,1,1
85231,4,2,3,5,5,5,2,2,2,1,1,1,2,1
29061,5,3,3,5,5,1,3,3,1,3,1,1,2,1
5495,1,3,1,5,5,3,3,5,3,5,1,1,1,1
39365,5,1,1,5,3,2,3,3,2,4,1,1,1,1
92769,5,1,1,5,4,2,3,2,5,1,1,1,1,1
128506,4,3,2,1,5,3,2,1,2,2,1,1,1,1
129296,4,1,4,5,5,5,1,4,1,2,1,1,1,1
78491,5,3,1,4,2,5,4,5,2,4,2,1,1,1
67092,3,1,5,2,3,1,4,1,3,4,1,1,1,1
122555,4,3,5,2,5,2,4,1,3,4,1,2,3,1
105041,2,2,4,1,4,3,2,5,2,5,1,1,1,1
80286,4,4,5,3,3,1,5,4,3,1,1,3,3,1
142429,3,5,3,5,4,4,4,4,2,1,1,2,2,1
92376,1,3,1,4,5,5,2,1,5,2,1,1,1,1
22977,5,1,1,5,5,3,3,3,1,3,1,1,1,5
51095,2,5,5,5,2,2,1,1,5,1,1,4,5,1
80669,5,4,1,4,4,5,3,5,2,1,1,1,1,1
65977,5,1,1,2,4,1,4,2,4,2,1,1,1,1
56566,5,5,1,3,4,1,3,3,4,1,3,1,1,1
31591,5,5,1,3,3,5,1,1,1,3,2,1,1,1
54678,1,4,1,2,2,3,5,4,4,4,2,1,1,1
52354,3,1,2,4,5,2,1,2,5,1,1,1,1,1
11264,3,1,5,3,3,1,3,1,5,1,1,1,1,2
97151,3,3,4,1,5,1,4,1,5,2,1,2,2,1
111059,4,1,2,3,4,5,1,4,1,3,1,1,1,1
4486,1,1,5,5,5,1,3,1,3,5,1,1,1,1
66625,2,2,3,1,3,4,3,3,2,2,1,1,1,1
121106,2,4,1,2,4,2,5,1,1,2,2,1,1,1
78289,5,5,3,5,4,4,2,5,3,5,2,2,3,1
121961,4,1,3,1,2,5,1,4,5,1,1,1,1,1
86837,4,1,2,2,4,5,3,3,3,2,1,1,1,2
24019,5,1,3,3,5,3,3,5,1,3,1,1,1,5
47404,2,2,4,5,5,3,1,5,2,2,1,1,2,1
24984,5,1,5,1,5,3,1,1,1,1,1,1,1,3
66338,4,5,3,2,3,5,2,5,3,1,2,2,2,1
45702,3,4,3,3,4,2,2,2,5,1,1,2,2,1
42358,2,2,2,3,4,5,3,2,1,2,1,1,1,1
26229,5,3,1,1,1,5,3,3,1,1,2,1,1,1
