,label
86460,singlePeak
120760,singlePeak
52349,doublePeak
92520,doublePeak
133364,singlePeak
90269,singlePeak
38632,singlePeak
102695,singlePeak
55333,singlePeak
119236,singlePeak
93952,doublePeak
16982,singlePeak
23593,doublePeak
100323,singlePeak
86700,singlePeak
10651,singlePeak
25003,doublePeak
69460,singlePeak
9020,singlePeak
51433,singlePeak
31209,singlePeak
36452,singlePeak
7032,singlePeak
1088,singlePeak
125262,singlePeak
66408,singlePeak
99118,singlePeak
36307,singlePeak
18296,singlePeak
138984,singlePeak
50722,singlePeak
132387,doublePeak
27547,singlePeak
20680,singlePeak
128646,doublePeak
143503,singlePeak
65220,singlePeak
80768,singlePeak
140642,singlePeak
113619,singlePeak
111118,doublePeak
95525,singlePeak
79830,singlePeak
14857,singlePeak
68704,doublePeak
81593,doublePeak
17426,singlePeak
100216,doublePeak
98278,singlePeak
101029,singlePeak
43848,singlePeak
41362,doublePeak
83453,singlePeak
48471,singlePeak
137098,doublePeak
131594,singlePeak
88460,doublePeak
66969,singlePeak
120976,doublePeak
118720,doublePeak
94973,singlePeak
37900,singlePeak
45683,doublePeak
122586,doublePeak
18983,doublePeak
109770,doublePeak
72849,singlePeak
142909,singlePeak
105535,singlePeak
41146,singlePeak
85685,doublePeak
62835,singlePeak
78247,doublePeak
29142,singlePeak
101432,doublePeak
137146,singlePeak
23093,doublePeak
116499,doublePeak
66615,doublePeak
1567,singlePeak
102432,singlePeak
57130,doublePeak
21780,doublePeak
111852,singlePeak
75406,singlePeak
95870,singlePeak
14392,singlePeak
23420,doublePeak
66806,singlePeak
115516,singlePeak
108549,singlePeak
20622,singlePeak
117648,singlePeak
10478,doublePeak
86638,singlePeak
18680,singlePeak
97720,doublePeak
65911,singlePeak
132536,singlePeak
76752,doublePeak
106442,singlePeak
12103,doublePeak
129379,doublePeak
35284,singlePeak
7414,doublePeak
101602,singlePeak
47154,singlePeak
69808,doublePeak
142740,singlePeak
34302,singlePeak
53828,singlePeak
65652,singlePeak
42008,singlePeak
142371,singlePeak
92683,doublePeak
12906,doublePeak
129688,singlePeak
5262,singlePeak
55004,singlePeak
65175,singlePeak
69603,doublePeak
124104,doublePeak
93128,doublePeak
124846,singlePeak
40817,doublePeak
109384,singlePeak
58998,singlePeak
63077,singlePeak
131403,singlePeak
35065,singlePeak
44422,singlePeak
77024,singlePeak
86692,singlePeak
7423,doublePeak
48842,singlePeak
69222,doublePeak
100110,singlePeak
65237,doublePeak
54429,singlePeak
116064,doublePeak
123042,singlePeak
32948,doublePeak
126149,doublePeak
116854,singlePeak
129349,doublePeak
17646,singlePeak
82321,singlePeak
90406,singlePeak
42333,singlePeak
74086,singlePeak
34543,doublePeak
44379,singlePeak
64323,singlePeak
5529,singlePeak
84086,singlePeak
9620,doublePeak
116819,doublePeak
31837,doublePeak
129639,singlePeak
28763,doublePeak
47442,singlePeak
121194,singlePeak
74717,doublePeak
37270,singlePeak
87192,doublePeak
136327,singlePeak
118009,singlePeak
47781,singlePeak
27698,singlePeak
142690,singlePeak
43175,doublePeak
76527,singlePeak
82669,doublePeak
66157,singlePeak
27210,doublePeak
108010,singlePeak
125535,singlePeak
100985,singlePeak
74459,singlePeak
55541,singlePeak
34482,singlePeak
102721,doublePeak
93399,singlePeak
84589,singlePeak
18742,singlePeak
102829,singlePeak
118628,singlePeak
22888,doublePeak
95277,singlePeak
86693,doublePeak
110958,singlePeak
109557,singlePeak
69136,singlePeak
31393,doublePeak
94720,singlePeak
79325,singlePeak
97748,singlePeak
59444,doublePeak
141604,doublePeak
57315,singlePeak
21609,doublePeak
109676,doublePeak
11989,doublePeak
130668,doublePeak
113961,doublePeak
109715,singlePeak
86211,singlePeak
51067,singlePeak
114954,singlePeak
12286,singlePeak
36072,doublePeak
97908,doublePeak
24216,singlePeak
98805,singlePeak
88812,singlePeak
65002,doublePeak
140846,singlePeak
105215,singlePeak
90382,singlePeak
99316,singlePeak
33622,singlePeak
126117,doublePeak
50668,singlePeak
48662,doublePeak
43942,singlePeak
141289,singlePeak
76032,singlePeak
49899,singlePeak
65853,singlePeak
49497,doublePeak
32072,singlePeak
96947,singlePeak
11057,doublePeak
119800,singlePeak
137337,singlePeak
7188,singlePeak
102148,singlePeak
2984,singlePeak
82783,doublePeak
126071,singlePeak
66504,doublePeak
107608,doublePeak
73011,singlePeak
80877,singlePeak
65272,singlePeak
120973,doublePeak
17586,singlePeak
1818,singlePeak
61059,singlePeak
4619,doublePeak
143004,singlePeak
80590,singlePeak
24380,doublePeak
36970,singlePeak
5873,singlePeak
13830,singlePeak
93787,singlePeak
105835,singlePeak
18471,singlePeak
77301,doublePeak
97105,singlePeak
97898,singlePeak
100091,singlePeak
60982,singlePeak
133687,doublePeak
7744,doublePeak
94187,doublePeak
110219,singlePeak
10374,doublePeak
55484,singlePeak
109815,doublePeak
130256,doublePeak
80862,singlePeak
141078,singlePeak
102276,doublePeak
51389,singlePeak
132435,singlePeak
51411,doublePeak
84255,singlePeak
55719,singlePeak
1752,doublePeak
74219,doublePeak
15317,doublePeak
24451,singlePeak
103615,singlePeak
77199,doublePeak
139392,singlePeak
119747,singlePeak
78456,singlePeak
322,singlePeak
87227,singlePeak
90544,doublePeak
117387,singlePeak
8817,doublePeak
85162,singlePeak
94824,singlePeak
66688,doublePeak
57928,doublePeak
107890,singlePeak
43816,singlePeak
54569,singlePeak
40443,singlePeak
33866,singlePeak
11685,doublePeak
89232,singlePeak
110786,singlePeak
123007,singlePeak
16467,doublePeak
116833,doublePeak
122357,singlePeak
10697,singlePeak
68783,doublePeak
81679,singlePeak
138059,singlePeak
9184,doublePeak
25131,doublePeak
30837,singlePeak
61034,singlePeak
119610,doublePeak
104905,singlePeak
51680,singlePeak
78490,singlePeak
116864,singlePeak
94969,singlePeak
30379,singlePeak
62375,singlePeak
61071,singlePeak
82271,singlePeak
2743,doublePeak
27084,singlePeak
25892,doublePeak
12093,doublePeak
58906,doublePeak
85063,singlePeak
101413,singlePeak
61728,singlePeak
74038,singlePeak
109984,doublePeak
109189,singlePeak
39103,singlePeak
28552,singlePeak
84810,singlePeak
7971,doublePeak
59622,singlePeak
4694,singlePeak
127716,singlePeak
46387,singlePeak
50197,doublePeak
48364,singlePeak
44587,singlePeak
190,singlePeak
79356,singlePeak
87807,singlePeak
71734,doublePeak
103450,doublePeak
57071,singlePeak
76595,singlePeak
112521,singlePeak
132832,singlePeak
102672,doublePeak
94294,doublePeak
134536,doublePeak
39215,singlePeak
88947,singlePeak
28284,doublePeak
16955,singlePeak
77252,singlePeak
3356,singlePeak
85937,doublePeak
129877,doublePeak
40905,doublePeak
44374,doublePeak
9999,doublePeak
73887,singlePeak
122441,singlePeak
97244,doublePeak
84864,singlePeak
110700,singlePeak
18786,singlePeak
48545,singlePeak
69124,singlePeak
111287,doublePeak
4534,doublePeak
129075,doublePeak
86386,doublePeak
141461,singlePeak
32907,singlePeak
60748,singlePeak
97062,doublePeak
128018,doublePeak
49120,doublePeak
48219,singlePeak
128643,singlePeak
118988,singlePeak
126005,singlePeak
26097,singlePeak
76715,doublePeak
8105,doublePeak
26450,singlePeak
140904,singlePeak
63175,singlePeak
46924,doublePeak
36697,doublePeak
83930,singlePeak
94980,singlePeak
91798,singlePeak
75577,singlePeak
80039,singlePeak
73960,doublePeak
122445,singlePeak
56311,singlePeak
99256,singlePeak
140465,singlePeak
26935,singlePeak
20199,singlePeak
90929,doublePeak
17641,singlePeak
2828,doublePeak
102025,doublePeak
135364,singlePeak
28758,doublePeak
101839,singlePeak
18211,doublePeak
8055,singlePeak
61971,doublePeak
66192,singlePeak
40453,singlePeak
16404,singlePeak
94851,singlePeak
68107,doublePeak
80446,singlePeak
74266,singlePeak
75046,singlePeak
110819,singlePeak
47377,singlePeak
86082,singlePeak
73133,singlePeak
37848,singlePeak
113634,singlePeak
97221,singlePeak
121515,doublePeak
62614,doublePeak
110262,doublePeak
117566,singlePeak
132392,doublePeak
65324,singlePeak
48596,singlePeak
967,singlePeak
27508,singlePeak
52715,singlePeak
55391,singlePeak
99357,singlePeak
42974,singlePeak
138665,doublePeak
6192,singlePeak
97103,singlePeak
84650,singlePeak
99882,singlePeak
134919,singlePeak
108615,singlePeak
109003,singlePeak
113613,singlePeak
48279,singlePeak
63399,singlePeak
130688,singlePeak
53620,singlePeak
118828,singlePeak
77399,singlePeak
54763,singlePeak
110527,singlePeak
35676,doublePeak
131281,singlePeak
17572,singlePeak
2065,singlePeak
86817,singlePeak
99427,singlePeak
253,singlePeak
108965,singlePeak
103452,singlePeak
60411,singlePeak
43186,doublePeak
129007,singlePeak
62335,singlePeak
69076,singlePeak
53100,singlePeak
26593,singlePeak
141556,singlePeak
60081,singlePeak
44767,singlePeak
132209,singlePeak
139266,singlePeak
15625,singlePeak
62262,doublePeak
39921,singlePeak
113574,singlePeak
47599,singlePeak
2623,doublePeak
135959,singlePeak
70056,singlePeak
15898,singlePeak
115568,singlePeak
51719,singlePeak
35574,singlePeak
14080,singlePeak
8389,doublePeak
76597,singlePeak
86998,singlePeak
101266,singlePeak
62957,singlePeak
94247,singlePeak
81873,singlePeak
30746,singlePeak
68219,singlePeak
40855,singlePeak
61925,doublePeak
127471,singlePeak
78526,singlePeak
74790,singlePeak
33844,singlePeak
20704,singlePeak
94852,singlePeak
73088,doublePeak
81862,doublePeak
105469,singlePeak
61830,doublePeak
69042,singlePeak
26206,singlePeak
112376,singlePeak
136603,singlePeak
83332,singlePeak
101385,singlePeak
56353,doublePeak
17868,singlePeak
111696,singlePeak
22965,doublePeak
129043,singlePeak
108667,singlePeak
59052,singlePeak
13967,singlePeak
103744,singlePeak
100700,singlePeak
68763,singlePeak
49600,singlePeak
89448,doublePeak
33830,singlePeak
119947,singlePeak
107007,singlePeak
141231,singlePeak
117365,singlePeak
24119,singlePeak
131221,doublePeak
51646,singlePeak
88911,doublePeak
359,singlePeak
57531,singlePeak
118511,singlePeak
102187,doublePeak
44929,singlePeak
138343,singlePeak
29548,singlePeak
62305,doublePeak
88242,singlePeak
80406,singlePeak
64379,singlePeak
21586,doublePeak
92873,singlePeak
63923,singlePeak
13444,singlePeak
61753,singlePeak
64476,singlePeak
110610,singlePeak
91926,doublePeak
60909,singlePeak
77027,doublePeak
17813,singlePeak
20946,singlePeak
61710,singlePeak
127060,singlePeak
102984,singlePeak
35213,singlePeak
63567,doublePeak
48361,singlePeak
96001,singlePeak
13547,singlePeak
29266,singlePeak
106585,singlePeak
66854,singlePeak
50709,doublePeak
44588,singlePeak
6369,singlePeak
52419,doublePeak
54698,singlePeak
35870,singlePeak
67380,doublePeak
70431,singlePeak
108477,singlePeak
15186,singlePeak
117442,singlePeak
123694,singlePeak
54637,singlePeak
60715,singlePeak
94924,singlePeak
76065,singlePeak
142630,doublePeak
12613,singlePeak
136995,doublePeak
80207,singlePeak
7696,doublePeak
133630,singlePeak
5257,singlePeak
75335,singlePeak
50545,singlePeak
37016,singlePeak
20743,doublePeak
29654,singlePeak
29881,singlePeak
116469,doublePeak
22670,doublePeak
9522,singlePeak
50156,singlePeak
53278,singlePeak
68213,singlePeak
25195,doublePeak
128991,doublePeak
75775,singlePeak
50828,singlePeak
97043,singlePeak
132796,singlePeak
53472,singlePeak
119939,singlePeak
120247,singlePeak
120479,singlePeak
103684,singlePeak
39607,singlePeak
34045,singlePeak
78002,singlePeak
72150,singlePeak
81478,singlePeak
48772,doublePeak
88797,singlePeak
99451,doublePeak
130047,singlePeak
73964,doublePeak
42511,singlePeak
71387,singlePeak
36434,singlePeak
89296,singlePeak
27093,singlePeak
66430,doublePeak
93,singlePeak
8118,singlePeak
116341,singlePeak
82527,singlePeak
44116,doublePeak
96945,singlePeak
49634,singlePeak
101867,singlePeak
53662,doublePeak
41489,singlePeak
87894,doublePeak
20781,singlePeak
66442,singlePeak
138889,singlePeak
43877,doublePeak
91156,singlePeak
52924,singlePeak
2102,doublePeak
43616,singlePeak
127114,singlePeak
115397,doublePeak
26602,doublePeak
68035,singlePeak
29023,singlePeak
128623,doublePeak
108298,singlePeak
123044,singlePeak
62873,doublePeak
65206,singlePeak
76141,singlePeak
61541,singlePeak
84100,singlePeak
42632,singlePeak
38817,singlePeak
134229,singlePeak
64868,singlePeak
99133,singlePeak
123796,doublePeak
104622,doublePeak
69616,doublePeak
25323,doublePeak
128885,singlePeak
51926,singlePeak
11419,doublePeak
35405,singlePeak
115682,singlePeak
10488,singlePeak
127951,singlePeak
47149,singlePeak
53506,singlePeak
94099,doublePeak
91102,singlePeak
27282,doublePeak
98418,singlePeak
44186,singlePeak
132834,singlePeak
64718,singlePeak
89440,singlePeak
2635,singlePeak
126152,singlePeak
29851,singlePeak
116652,singlePeak
55356,singlePeak
13145,singlePeak
81656,singlePeak
30678,singlePeak
66632,singlePeak
68620,singlePeak
10064,singlePeak
21984,doublePeak
91768,singlePeak
27873,singlePeak
64763,doublePeak
116561,singlePeak
77657,singlePeak
108911,singlePeak
139071,singlePeak
121581,singlePeak
118551,doublePeak
137868,singlePeak
66962,doublePeak
81760,doublePeak
101541,singlePeak
93920,singlePeak
51862,singlePeak
57625,singlePeak
55557,singlePeak
125065,doublePeak
57853,singlePeak
19342,singlePeak
105829,doublePeak
6508,singlePeak
79402,singlePeak
109645,singlePeak
104544,doublePeak
95774,singlePeak
83606,singlePeak
66875,singlePeak
86518,doublePeak
129549,doublePeak
84895,singlePeak
116868,singlePeak
110768,doublePeak
80180,singlePeak
72853,singlePeak
34906,singlePeak
89663,singlePeak
142734,doublePeak
130077,singlePeak
36974,singlePeak
74842,singlePeak
56343,doublePeak
74581,doublePeak
90997,singlePeak
140366,doublePeak
3070,singlePeak
60618,singlePeak
24238,doublePeak
35835,singlePeak
16971,singlePeak
118350,singlePeak
112095,singlePeak
59999,singlePeak
33111,singlePeak
61530,singlePeak
58408,doublePeak
84694,doublePeak
95724,singlePeak
59127,singlePeak
64302,singlePeak
30886,singlePeak
22585,singlePeak
77160,singlePeak
142386,doublePeak
142806,doublePeak
100509,singlePeak
75105,singlePeak
143045,singlePeak
7234,singlePeak
34830,singlePeak
128641,singlePeak
61560,doublePeak
4708,singlePeak
1883,singlePeak
74568,singlePeak
47567,singlePeak
72859,singlePeak
106635,singlePeak
125063,singlePeak
56932,singlePeak
83166,singlePeak
36457,singlePeak
134210,singlePeak
7762,doublePeak
57615,singlePeak
37996,singlePeak
64222,singlePeak
121668,singlePeak
45215,doublePeak
26082,singlePeak
34338,singlePeak
106533,singlePeak
102295,singlePeak
56657,singlePeak
66169,doublePeak
15852,doublePeak
136064,singlePeak
29921,singlePeak
52265,singlePeak
122596,singlePeak
127309,singlePeak
112474,singlePeak
52195,doublePeak
43472,singlePeak
20490,singlePeak
67350,singlePeak
34120,singlePeak
95485,singlePeak
63440,singlePeak
16135,singlePeak
81685,singlePeak
42644,singlePeak
53769,doublePeak
2851,doublePeak
47578,singlePeak
126982,singlePeak
19670,singlePeak
127110,singlePeak
90158,singlePeak
34508,doublePeak
47038,singlePeak
109536,singlePeak
112555,doublePeak
87793,doublePeak
22886,doublePeak
3395,singlePeak
418,singlePeak
88747,singlePeak
90697,singlePeak
71483,singlePeak
27807,singlePeak
33727,singlePeak
51349,singlePeak
21270,singlePeak
110356,singlePeak
108347,singlePeak
2708,singlePeak
79531,doublePeak
21090,singlePeak
91325,doublePeak
113722,singlePeak
45492,singlePeak
141192,doublePeak
122665,singlePeak
7027,singlePeak
56587,singlePeak
92396,singlePeak
28772,singlePeak
49286,doublePeak
72942,singlePeak
73084,singlePeak
88122,singlePeak
26368,singlePeak
76284,doublePeak
102824,singlePeak
130332,singlePeak
88823,singlePeak
55481,doublePeak
23002,doublePeak
122403,doublePeak
112639,singlePeak
86317,doublePeak
139807,singlePeak
111973,singlePeak
101049,doublePeak
138634,doublePeak
85766,singlePeak
65742,singlePeak
13764,singlePeak
26110,singlePeak
63393,singlePeak
84586,singlePeak
36716,singlePeak
36592,singlePeak
98435,singlePeak
115129,singlePeak
10073,doublePeak
38564,singlePeak
40944,doublePeak
138579,doublePeak
7691,doublePeak
106225,singlePeak
3118,doublePeak
36496,doublePeak
106155,doublePeak
19392,singlePeak
38752,singlePeak
94547,doublePeak
90855,singlePeak
88996,singlePeak
97134,doublePeak
72666,singlePeak
90574,singlePeak
43298,singlePeak
70998,singlePeak
14045,singlePeak
119318,doublePeak
17077,singlePeak
119159,singlePeak
14906,singlePeak
128378,singlePeak
127969,singlePeak
50515,singlePeak
135235,singlePeak
122423,doublePeak
51989,singlePeak
60468,singlePeak
108105,singlePeak
51855,singlePeak
65599,singlePeak
25301,doublePeak
134843,singlePeak
3808,singlePeak
141328,singlePeak
120287,doublePeak
9081,singlePeak
54458,singlePeak
112817,singlePeak
41243,singlePeak
83434,singlePeak
8950,singlePeak
42193,doublePeak
97154,doublePeak
89377,singlePeak
70476,singlePeak
112802,singlePeak
110903,singlePeak
38803,singlePeak
55365,singlePeak
44397,singlePeak
19715,singlePeak
31291,singlePeak
68494,singlePeak
123192,singlePeak
48259,singlePeak
47162,singlePeak
2512,singlePeak
88508,singlePeak
85995,singlePeak
114176,singlePeak
10154,singlePeak
110727,singlePeak
120557,singlePeak
94666,singlePeak
23670,doublePeak
14662,singlePeak
112387,singlePeak
45561,singlePeak
52169,singlePeak
102000,singlePeak
105502,singlePeak
45442,singlePeak
81966,singlePeak
96034,doublePeak
7176,singlePeak
124647,doublePeak
88675,singlePeak
44585,singlePeak
64444,singlePeak
23223,doublePeak
26420,singlePeak
136078,singlePeak
140715,singlePeak
121653,doublePeak
68393,singlePeak
189,singlePeak
100734,singlePeak
142230,singlePeak
44759,singlePeak
78687,singlePeak
1303,doublePeak
20579,singlePeak
92869,singlePeak
4956,singlePeak
130462,singlePeak
58709,singlePeak
34041,singlePeak
54247,singlePeak
76988,doublePeak
104372,doublePeak
111382,doublePeak
126493,singlePeak
105677,singlePeak
140451,singlePeak
130185,singlePeak
73946,singlePeak
100470,singlePeak
131674,singlePeak
105317,singlePeak
108878,singlePeak
114410,singlePeak
126619,singlePeak
90417,doublePeak
136729,singlePeak
14332,singlePeak
23637,singlePeak
38627,singlePeak
122231,singlePeak
106279,singlePeak
10416,doublePeak
77050,doublePeak
63424,singlePeak
464,singlePeak
55199,singlePeak
101199,doublePeak
83024,singlePeak
131775,doublePeak
117916,singlePeak
46734,singlePeak
137354,singlePeak
40051,singlePeak
4838,singlePeak
81618,singlePeak
21083,singlePeak
6626,singlePeak
69500,singlePeak
35100,singlePeak
109203,singlePeak
52136,singlePeak
50643,singlePeak
141575,singlePeak
57569,singlePeak
19846,singlePeak
99726,singlePeak
131311,singlePeak
90530,singlePeak
38643,singlePeak
105345,singlePeak
32567,singlePeak
52699,singlePeak
112801,singlePeak
65010,singlePeak
5438,singlePeak
53484,singlePeak
140405,singlePeak
139393,singlePeak
91814,singlePeak
29842,singlePeak
84458,singlePeak
64996,doublePeak
86801,singlePeak
20017,singlePeak
60721,singlePeak
38364,doublePeak
51536,singlePeak
22799,doublePeak
60501,singlePeak
69165,singlePeak
41670,singlePeak
124918,singlePeak
38513,singlePeak
92767,doublePeak
53503,singlePeak
131246,singlePeak
113204,singlePeak
135136,singlePeak
52449,singlePeak
28357,singlePeak
110033,singlePeak
77904,singlePeak
30071,singlePeak
132331,singlePeak
96879,singlePeak
93001,doublePeak
85421,doublePeak
5933,singlePeak
26447,singlePeak
8933,doublePeak
134278,singlePeak
138331,singlePeak
128517,doublePeak
70755,singlePeak
58685,doublePeak
100073,singlePeak
128880,singlePeak
69729,singlePeak
34814,singlePeak
65784,singlePeak
131335,singlePeak
79823,singlePeak
98510,singlePeak
135682,singlePeak
5218,singlePeak
102922,singlePeak
139901,singlePeak
108006,singlePeak
40923,singlePeak
21497,singlePeak
39968,doublePeak
64827,singlePeak
137727,singlePeak
119753,singlePeak
128756,singlePeak
98761,singlePeak
115102,doublePeak
71760,singlePeak
87725,singlePeak
62113,singlePeak
95256,singlePeak
15006,singlePeak
28610,singlePeak
51645,singlePeak
91824,singlePeak
85813,singlePeak
65793,singlePeak
22576,singlePeak
17994,singlePeak
50287,doublePeak
6756,singlePeak
142805,doublePeak
55946,singlePeak
66388,singlePeak
101351,singlePeak
103533,doublePeak
134213,singlePeak
68411,singlePeak
124802,singlePeak
3214,singlePeak
66987,doublePeak
36931,singlePeak
111810,singlePeak
44092,singlePeak
41080,singlePeak
75122,doublePeak
58530,singlePeak
56701,singlePeak
99989,singlePeak
124035,doublePeak
3759,doublePeak
137018,singlePeak
90784,doublePeak
327,singlePeak
130937,doublePeak
50112,singlePeak
80178,singlePeak
138592,singlePeak
628,doublePeak
109044,singlePeak
25036,doublePeak
20173,singlePeak
113767,singlePeak
71403,singlePeak
120259,singlePeak
39231,singlePeak
112813,singlePeak
143299,singlePeak
33641,singlePeak
58621,singlePeak
22996,doublePeak
111249,singlePeak
70051,singlePeak
138162,doublePeak
76508,singlePeak
142737,singlePeak
6522,singlePeak
142799,singlePeak
31445,doublePeak
53443,singlePeak
118635,doublePeak
119097,doublePeak
77276,singlePeak
66897,singlePeak
62557,singlePeak
36353,singlePeak
30968,singlePeak
107006,singlePeak
44441,singlePeak
60599,doublePeak
31381,singlePeak
10046,singlePeak
109311,singlePeak
127130,singlePeak
10566,singlePeak
49935,singlePeak
39465,singlePeak
66385,singlePeak
75588,singlePeak
78049,singlePeak
80542,doublePeak
104906,singlePeak
61463,doublePeak
15689,singlePeak
107,singlePeak
7418,doublePeak
62204,singlePeak
110122,singlePeak
26860,singlePeak
106437,singlePeak
42571,doublePeak
69596,singlePeak
63580,singlePeak
58449,singlePeak
80557,singlePeak
43037,singlePeak
122821,doublePeak
110940,singlePeak
110167,doublePeak
65900,doublePeak
104772,singlePeak
120403,singlePeak
86671,singlePeak
4646,singlePeak
90206,singlePeak
45380,singlePeak
133397,singlePeak
60636,doublePeak
11770,doublePeak
61621,singlePeak
143258,singlePeak
55184,singlePeak
113011,singlePeak
113628,singlePeak
64917,doublePeak
141790,singlePeak
45795,singlePeak
1849,singlePeak
473,singlePeak
105248,doublePeak
39647,singlePeak
114506,singlePeak
11816,doublePeak
6118,singlePeak
128886,singlePeak
78596,doublePeak
88887,singlePeak
78534,doublePeak
128413,singlePeak
25357,singlePeak
106070,singlePeak
51742,doublePeak
142178,singlePeak
468,singlePeak
8662,doublePeak
50303,singlePeak
56138,doublePeak
11951,doublePeak
32080,singlePeak
101589,singlePeak
85508,doublePeak
41797,singlePeak
21963,doublePeak
126464,singlePeak
41002,singlePeak
29134,singlePeak
16412,singlePeak
84227,singlePeak
89208,doublePeak
51844,doublePeak
81803,singlePeak
45705,doublePeak
103581,doublePeak
61645,singlePeak
82681,singlePeak
46147,doublePeak
55341,singlePeak
7721,singlePeak
57495,doublePeak
90602,doublePeak
50323,singlePeak
2788,singlePeak
59188,doublePeak
12768,singlePeak
140180,singlePeak
57969,doublePeak
70182,doublePeak
56914,singlePeak
75925,singlePeak
80091,singlePeak
106701,singlePeak
11739,doublePeak
90296,singlePeak
87713,doublePeak
113203,singlePeak
51767,singlePeak
137550,singlePeak
40666,doublePeak
78712,singlePeak
39590,singlePeak
260,singlePeak
141397,singlePeak
13373,singlePeak
97918,singlePeak
102697,singlePeak
8097,doublePeak
81241,singlePeak
111582,singlePeak
84676,singlePeak
129183,singlePeak
81206,singlePeak
106557,singlePeak
53112,singlePeak
122841,singlePeak
98092,singlePeak
505,singlePeak
125240,singlePeak
81754,singlePeak
78536,singlePeak
33172,singlePeak
53781,doublePeak
96051,doublePeak
121561,doublePeak
39279,singlePeak
71741,singlePeak
138739,singlePeak
66756,singlePeak
24370,singlePeak
76802,singlePeak
117043,singlePeak
94215,doublePeak
66922,singlePeak
79354,singlePeak
110290,singlePeak
34937,singlePeak
28451,singlePeak
108190,singlePeak
107459,singlePeak
22438,singlePeak
24193,doublePeak
104321,singlePeak
11603,doublePeak
98835,doublePeak
108170,singlePeak
130747,singlePeak
132181,singlePeak
33579,singlePeak
139885,singlePeak
97759,singlePeak
127948,singlePeak
87719,singlePeak
62278,singlePeak
103652,singlePeak
39931,singlePeak
100785,singlePeak
35610,singlePeak
84972,doublePeak
78230,doublePeak
70684,doublePeak
50608,singlePeak
112128,doublePeak
48071,doublePeak
2391,singlePeak
26859,singlePeak
13350,singlePeak
64454,singlePeak
105540,singlePeak
76120,singlePeak
120170,singlePeak
2604,singlePeak
62224,singlePeak
110724,singlePeak
7379,singlePeak
98405,singlePeak
76669,singlePeak
143121,singlePeak
4700,singlePeak
33125,singlePeak
132894,singlePeak
52911,singlePeak
84105,singlePeak
112887,singlePeak
37667,singlePeak
69014,doublePeak
134867,singlePeak
100668,singlePeak
57911,doublePeak
11745,doublePeak
137209,singlePeak
78599,singlePeak
56567,singlePeak
101395,singlePeak
79391,singlePeak
25278,doublePeak
50746,singlePeak
62644,doublePeak
129270,doublePeak
53034,singlePeak
1183,doublePeak
18351,singlePeak
133301,doublePeak
143398,singlePeak
105239,doublePeak
20789,singlePeak
109775,doublePeak
20168,singlePeak
64918,doublePeak
96651,singlePeak
51118,singlePeak
84571,singlePeak
118131,singlePeak
124138,doublePeak
20580,singlePeak
97490,singlePeak
23396,doublePeak
37834,singlePeak
22088,singlePeak
63769,singlePeak
118017,singlePeak
95209,singlePeak
119827,singlePeak
63949,singlePeak
353,singlePeak
105134,doublePeak
79791,singlePeak
98468,singlePeak
98163,singlePeak
99800,singlePeak
49766,singlePeak
109620,singlePeak
81722,singlePeak
25819,doublePeak
26817,singlePeak
87228,doublePeak
68718,singlePeak
2874,doublePeak
64804,singlePeak
113256,singlePeak
108373,singlePeak
116496,doublePeak
78112,singlePeak
26471,singlePeak
65738,doublePeak
22282,doublePeak
1671,singlePeak
11633,singlePeak
124581,singlePeak
72561,singlePeak
96016,singlePeak
36359,singlePeak
114612,singlePeak
19362,singlePeak
63089,singlePeak
38657,doublePeak
108505,singlePeak
7402,singlePeak
119394,singlePeak
62287,singlePeak
45029,singlePeak
76558,singlePeak
113002,singlePeak
114736,singlePeak
50143,doublePeak
94107,doublePeak
43268,singlePeak
64721,singlePeak
108572,singlePeak
92792,doublePeak
91427,singlePeak
33380,singlePeak
111234,singlePeak
128172,doublePeak
30314,doublePeak
18079,singlePeak
101379,singlePeak
66426,singlePeak
72454,singlePeak
47916,singlePeak
113311,doublePeak
85439,doublePeak
80074,singlePeak
98591,singlePeak
49252,singlePeak
91013,singlePeak
31338,singlePeak
81978,singlePeak
55793,singlePeak
119592,singlePeak
43110,singlePeak
8678,doublePeak
118059,doublePeak
111985,singlePeak
79105,doublePeak
137543,singlePeak
124343,singlePeak
49107,singlePeak
82423,singlePeak
60786,doublePeak
124686,singlePeak
28166,singlePeak
53495,singlePeak
103888,singlePeak
12198,singlePeak
10518,doublePeak
33246,singlePeak
23074,doublePeak
100166,singlePeak
57730,singlePeak
114688,singlePeak
78455,singlePeak
122769,doublePeak
70986,singlePeak
117577,singlePeak
72029,doublePeak
82127,singlePeak
1232,singlePeak
74076,doublePeak
97078,singlePeak
105240,doublePeak
53023,doublePeak
22680,singlePeak
77508,singlePeak
81816,singlePeak
29877,doublePeak
13339,doublePeak
127829,singlePeak
77429,singlePeak
135056,singlePeak
32410,singlePeak
138481,singlePeak
40701,singlePeak
4141,singlePeak
113244,singlePeak
64695,doublePeak
100205,singlePeak
64126,singlePeak
63188,singlePeak
29946,singlePeak
15734,singlePeak
58819,singlePeak
72972,singlePeak
91215,singlePeak
71074,singlePeak
106935,singlePeak
77441,singlePeak
110881,singlePeak
13767,singlePeak
129754,singlePeak
38809,singlePeak
119875,singlePeak
35120,doublePeak
100178,singlePeak
12577,singlePeak
6072,singlePeak
37598,doublePeak
2649,doublePeak
117509,singlePeak
690,singlePeak
112150,singlePeak
118711,singlePeak
