,class
197297,QSO
1260275,GALAXY
643126,STAR
1074063,GALAXY
966004,GALAXY
889646,GALAXY
1114301,GALAXY
274353,QSO
432166,QSO
368694,QSO
1021493,GALAXY
648979,STAR
1042,QSO
248292,QSO
873396,STAR
1065478,GALAXY
175724,QSO
491850,STAR
873341,STAR
785770,STAR
313348,QSO
273994,QSO
1298615,GALAXY
843535,STAR
14669,QSO
517885,STAR
525372,STAR
199227,QSO
289909,QSO
967621,GALAXY
65947,QSO
296066,QSO
738013,STAR
733844,STAR
693215,STAR
654505,STAR
739587,STAR
156032,QSO
1197944,GALAXY
79189,QSO
1299603,GALAXY
347260,QSO
1037605,GALAXY
814005,STAR
1110031,GALAXY
657246,STAR
1237904,GALAXY
1147138,GALAXY
148933,QSO
913864,GALAXY
1061802,GALAXY
779102,STAR
403423,QSO
1260237,GALAXY
817180,STAR
617758,STAR
946909,GALAXY
500594,STAR
791840,STAR
509513,STAR
1065132,GALAXY
1071982,GALAXY
543951,STAR
150921,QSO
1067923,GALAXY
466073,STAR
682929,STAR
1147243,GALAXY
1274318,GALAXY
426007,QSO
782525,STAR
1275359,GALAXY
1085561,GALAXY
678500,STAR
115002,QSO
1290819,GALAXY
908416,GALAXY
838482,STAR
366307,QSO
576747,STAR
915707,GALAXY
1017636,GALAXY
749826,STAR
414015,QSO
791569,STAR
42754,QSO
429327,QSO
781041,STAR
255826,QSO
1245368,GALAXY
206919,QSO
1297657,GALAXY
271132,QSO
545979,STAR
493066,STAR
1280933,GALAXY
620348,STAR
641548,STAR
37699,QSO
871343,STAR
1009729,GALAXY
470885,STAR
1214664,GALAXY
645333,STAR
1175367,GALAXY
962564,GALAXY
459778,STAR
718478,STAR
434666,QSO
1267796,GALAXY
307534,QSO
721423,STAR
451551,STAR
1210913,GALAXY
211409,QSO
690738,STAR
693321,STAR
620651,STAR
51279,QSO
370042,QSO
1304612,GALAXY
759702,STAR
1233252,GALAXY
431690,QSO
67617,QSO
887842,GALAXY
1084117,GALAXY
1178277,GALAXY
640939,STAR
275489,QSO
146884,QSO
1125730,GALAXY
153925,QSO
1197553,GALAXY
512468,STAR
1191,QSO
258054,QSO
543949,STAR
438030,QSO
623110,STAR
997592,GALAXY
683887,STAR
835792,STAR
171278,QSO
770695,STAR
896293,GALAXY
673865,STAR
1138576,GALAXY
341321,QSO
757218,STAR
361179,QSO
867731,STAR
172145,QSO
226663,QSO
1084800,GALAXY
642811,STAR
710694,STAR
1142170,GALAXY
1303516,GALAXY
949261,GALAXY
1035176,GALAXY
1032563,GALAXY
1083061,GALAXY
755618,STAR
597434,STAR
180344,QSO
67419,QSO
548414,STAR
1285861,GALAXY
1169825,GALAXY
620851,STAR
669733,STAR
296134,QSO
887485,GALAXY
872134,STAR
662661,STAR
470907,STAR
1177300,GALAXY
202293,QSO
54173,QSO
644256,STAR
589031,STAR
60231,QSO
567267,STAR
760494,STAR
528722,STAR
649580,STAR
11989,QSO
1198216,GALAXY
1296566,GALAXY
810772,STAR
1246827,GALAXY
572802,STAR
373644,QSO
1132638,GALAXY
903344,GALAXY
1023141,GALAXY
318206,QSO
396194,QSO
25758,QSO
713376,STAR
498759,STAR
355246,QSO
570466,STAR
606319,STAR
160090,QSO
694697,STAR
889065,GALAXY
50891,QSO
105771,QSO
424880,QSO
478809,STAR
533687,STAR
654540,STAR
249512,QSO
1116057,GALAXY
1182833,GALAXY
928324,GALAXY
52253,QSO
1080552,GALAXY
703227,STAR
152194,QSO
528273,STAR
1037114,GALAXY
700692,STAR
782542,STAR
456526,STAR
269015,QSO
133542,QSO
56373,QSO
550162,STAR
1229502,GALAXY
5823,QSO
1048692,GALAXY
239662,QSO
360016,QSO
452891,STAR
983571,GALAXY
326972,QSO
365906,QSO
1231943,GALAXY
720567,STAR
120243,QSO
973351,GALAXY
1060886,GALAXY
104983,QSO
52505,QSO
261060,QSO
638877,STAR
895470,GALAXY
639811,STAR
750308,STAR
184013,QSO
1047763,GALAXY
81069,QSO
636845,STAR
488227,STAR
439252,STAR
262567,QSO
620199,STAR
1149398,GALAXY
113984,QSO
974036,GALAXY
639575,STAR
386172,QSO
219445,QSO
599804,STAR
293756,QSO
955457,GALAXY
316417,QSO
773787,STAR
919930,GALAXY
165245,QSO
118474,QSO
190335,QSO
1279939,GALAXY
152440,QSO
607587,STAR
282871,QSO
935699,GALAXY
94787,QSO
768503,STAR
257734,QSO
67317,QSO
1297138,GALAXY
1292600,GALAXY
203434,QSO
647413,STAR
1129961,GALAXY
410391,QSO
1150222,GALAXY
741234,STAR
11548,QSO
823570,STAR
1272715,GALAXY
758802,STAR
6717,QSO
387089,QSO
920281,GALAXY
956635,GALAXY
419292,QSO
1209206,GALAXY
708700,STAR
320874,QSO
1106752,GALAXY
104734,QSO
999549,GALAXY
762058,STAR
6972,QSO
757423,STAR
1064159,GALAXY
512910,STAR
757130,STAR
524555,STAR
498148,STAR
704298,STAR
1284673,GALAXY
539891,STAR
680380,STAR
1123319,GALAXY
360653,QSO
1044318,GALAXY
604825,STAR
550136,STAR
225601,QSO
252478,QSO
672504,STAR
1242472,GALAXY
864129,STAR
1089223,GALAXY
535409,STAR
533956,STAR
116961,QSO
1285132,GALAXY
597377,STAR
1267910,GALAXY
50456,QSO
316430,QSO
195957,QSO
81783,QSO
1309718,GALAXY
687747,STAR
232926,QSO
611396,STAR
462942,STAR
484099,STAR
1316566,GALAXY
664953,STAR
1199390,GALAXY
316231,QSO
827424,STAR
1271681,GALAXY
300577,QSO
770639,STAR
689846,STAR
168035,QSO
993686,GALAXY
614634,STAR
1014657,GALAXY
341966,QSO
700576,STAR
237316,QSO
530673,STAR
577362,STAR
448303,STAR
194227,QSO
797654,STAR
621474,STAR
728592,STAR
741157,STAR
317812,QSO
252897,QSO
185691,QSO
945529,GALAXY
882006,GALAXY
366695,QSO
664107,STAR
890936,GALAXY
869842,STAR
721553,STAR
19960,QSO
951275,GALAXY
435034,QSO
749526,STAR
253742,QSO
205120,QSO
527256,STAR
964473,GALAXY
885687,GALAXY
1185131,GALAXY
1179678,GALAXY
1274894,GALAXY
769641,STAR
335213,QSO
711898,STAR
290821,QSO
820843,STAR
264352,QSO
572457,STAR
1000906,GALAXY
928259,GALAXY
259121,QSO
976290,GALAXY
442512,STAR
126289,QSO
571400,STAR
361351,QSO
1160958,GALAXY
1223078,GALAXY
643458,STAR
1214738,GALAXY
10991,QSO
914323,GALAXY
1051030,GALAXY
1120171,GALAXY
465571,STAR
523347,STAR
151571,QSO
87063,QSO
313334,QSO
856499,STAR
1156116,GALAXY
24399,QSO
327932,QSO
886825,GALAXY
1210166,GALAXY
526462,STAR
874922,STAR
477653,STAR
82048,QSO
92469,QSO
423896,QSO
589165,STAR
238865,QSO
427921,QSO
343023,QSO
568751,STAR
805394,STAR
1262490,GALAXY
669043,STAR
513874,STAR
654846,STAR
618117,STAR
166263,QSO
1073198,GALAXY
753737,STAR
256138,QSO
804148,STAR
844151,STAR
41787,QSO
596521,STAR
15135,QSO
1307133,GALAXY
574040,STAR
253831,QSO
123286,QSO
1210922,GALAXY
608942,STAR
718893,STAR
454831,STAR
905662,GALAXY
475438,STAR
369941,QSO
638762,STAR
77484,QSO
1271212,GALAXY
400372,QSO
731925,STAR
851517,STAR
21320,QSO
1254346,GALAXY
569577,STAR
757667,STAR
733863,STAR
522752,STAR
1150696,GALAXY
141171,QSO
398802,QSO
1287320,GALAXY
1271853,GALAXY
314430,QSO
821843,STAR
1230746,GALAXY
396963,QSO
3287,QSO
228981,QSO
686619,STAR
869611,STAR
746986,STAR
1213640,GALAXY
760628,STAR
1088752,GALAXY
723781,STAR
1295923,GALAXY
690082,STAR
207345,QSO
791025,STAR
1066484,GALAXY
1296692,GALAXY
1307744,GALAXY
789617,STAR
1259455,GALAXY
691483,STAR
755397,STAR
1142124,GALAXY
821303,STAR
281689,QSO
720346,STAR
362193,QSO
834424,STAR
680906,STAR
1248908,GALAXY
693392,STAR
458248,STAR
1216299,GALAXY
301597,QSO
1211083,GALAXY
1277112,GALAXY
853177,STAR
1039490,GALAXY
29836,QSO
1111197,GALAXY
169565,QSO
746788,STAR
194866,QSO
867655,STAR
1011705,GALAXY
321769,QSO
672364,STAR
584057,STAR
4311,QSO
256726,QSO
1155850,GALAXY
224007,QSO
819927,STAR
604557,STAR
576522,STAR
822906,STAR
803255,STAR
981050,GALAXY
256053,QSO
1065879,GALAXY
104720,QSO
1133052,GALAXY
811253,STAR
910846,GALAXY
386351,QSO
121996,QSO
359094,QSO
388202,QSO
927670,GALAXY
277413,QSO
718704,STAR
683001,STAR
362597,QSO
1007116,GALAXY
23176,QSO
646895,STAR
649514,STAR
288460,QSO
789892,STAR
576105,STAR
138401,QSO
875802,STAR
826527,STAR
791076,STAR
1052613,GALAXY
840558,STAR
88733,QSO
560309,STAR
963070,GALAXY
741447,STAR
15556,QSO
798014,STAR
978125,GALAXY
393572,QSO
171227,QSO
947493,GALAXY
370177,QSO
526844,STAR
889825,GALAXY
631765,STAR
275017,QSO
721251,STAR
1076924,GALAXY
1100497,GALAXY
717760,STAR
560661,STAR
37787,QSO
739499,STAR
280525,QSO
176040,QSO
1130008,GALAXY
1059618,GALAXY
1169624,GALAXY
576063,STAR
1012131,GALAXY
343469,QSO
886379,GALAXY
145059,QSO
1168728,GALAXY
371076,QSO
1031511,GALAXY
950872,GALAXY
441933,STAR
1106314,GALAXY
153326,QSO
630712,STAR
49127,QSO
190213,QSO
419604,QSO
120216,QSO
544341,STAR
724062,STAR
254224,QSO
603035,STAR
73922,QSO
1228359,GALAXY
539502,STAR
397610,QSO
326301,QSO
476122,STAR
1026789,GALAXY
525978,STAR
819472,STAR
211285,QSO
637866,STAR
1127580,GALAXY
1006212,GALAXY
370200,QSO
288785,QSO
1176142,GALAXY
988736,GALAXY
866508,STAR
243447,QSO
570627,STAR
568707,STAR
513977,STAR
569375,STAR
1283166,GALAXY
622009,STAR
126563,QSO
1317995,GALAXY
1196882,GALAXY
652275,STAR
1278250,GALAXY
256569,QSO
235737,QSO
414891,QSO
651087,STAR
1229921,GALAXY
773537,STAR
1136709,GALAXY
205422,QSO
747568,STAR
688827,STAR
417526,QSO
999898,GALAXY
1029969,GALAXY
325031,QSO
1242305,GALAXY
600450,STAR
708849,STAR
1292606,GALAXY
882393,GALAXY
537589,STAR
466439,STAR
142247,QSO
121239,QSO
887215,GALAXY
919982,GALAXY
1295362,GALAXY
658698,STAR
1094046,GALAXY
595152,STAR
579293,STAR
1252652,GALAXY
374977,QSO
851596,STAR
1151227,GALAXY
451635,STAR
626162,STAR
644775,STAR
112201,QSO
1168442,GALAXY
199554,QSO
1293266,GALAXY
706120,STAR
432652,QSO
10930,QSO
957435,GALAXY
22795,QSO
655137,STAR
341739,QSO
117985,QSO
1216907,GALAXY
307479,QSO
838027,STAR
1106332,GALAXY
593036,STAR
1025587,GALAXY
394352,QSO
1271980,GALAXY
632521,STAR
1095071,GALAXY
1172976,GALAXY
636677,STAR
619543,STAR
256476,QSO
679552,STAR
709588,STAR
1314033,GALAXY
893088,GALAXY
56896,QSO
1249136,GALAXY
170204,QSO
903516,GALAXY
1282831,GALAXY
1181852,GALAXY
113590,QSO
1094336,GALAXY
706675,STAR
994140,GALAXY
147038,QSO
1218518,GALAXY
1127160,GALAXY
465518,STAR
95807,QSO
141556,QSO
345024,QSO
1007242,GALAXY
625064,STAR
863807,STAR
79118,QSO
1306010,GALAXY
586031,STAR
69260,QSO
91322,QSO
1298571,GALAXY
364655,QSO
669351,STAR
144310,QSO
736873,STAR
1056035,GALAXY
171043,QSO
299151,QSO
1058775,GALAXY
832258,STAR
724348,STAR
910944,GALAXY
1302023,GALAXY
326529,QSO
380906,QSO
548696,STAR
1185207,GALAXY
972140,GALAXY
461281,STAR
992846,GALAXY
651015,STAR
1221688,GALAXY
942151,GALAXY
1009612,GALAXY
820559,STAR
707666,STAR
1130785,GALAXY
304516,QSO
187203,QSO
497056,STAR
928910,GALAXY
1100652,GALAXY
969558,GALAXY
348380,QSO
984318,GALAXY
719743,STAR
1100692,GALAXY
489281,STAR
1141822,GALAXY
547320,STAR
1203863,GALAXY
468336,STAR
147649,QSO
1262538,GALAXY
529297,STAR
855343,STAR
395846,QSO
90215,QSO
305422,QSO
409705,QSO
288174,QSO
1159855,GALAXY
584799,STAR
842020,STAR
118465,QSO
1184242,GALAXY
696624,STAR
1312324,GALAXY
1111277,GALAXY
140789,QSO
117984,QSO
328627,QSO
1166236,GALAXY
754759,STAR
247974,QSO
24706,QSO
886874,GALAXY
382278,QSO
541509,STAR
615155,STAR
243834,QSO
280403,QSO
673610,STAR
111357,QSO
738619,STAR
406504,QSO
612446,STAR
171639,QSO
329427,QSO
842665,STAR
780087,STAR
1008834,GALAXY
838505,STAR
604781,STAR
1278125,GALAXY
986787,GALAXY
66027,QSO
850363,STAR
482383,STAR
442258,STAR
353521,QSO
693503,STAR
181667,QSO
1071472,GALAXY
1142188,GALAXY
497423,STAR
709829,STAR
599354,STAR
784322,STAR
1278566,GALAXY
634223,STAR
125834,QSO
610367,STAR
787942,STAR
1213765,GALAXY
1278857,GALAXY
447562,STAR
443522,STAR
23425,QSO
113192,QSO
501394,STAR
364343,QSO
1112768,GALAXY
368785,QSO
648441,STAR
286336,QSO
123856,QSO
460340,STAR
44861,QSO
115926,QSO
941228,GALAXY
638611,STAR
557280,STAR
181540,QSO
338310,QSO
743080,STAR
874615,STAR
956109,GALAXY
1256864,GALAXY
900792,GALAXY
1032884,GALAXY
874003,STAR
1288383,GALAXY
749802,STAR
274054,QSO
711968,STAR
262791,QSO
1193581,GALAXY
447098,STAR
545562,STAR
140982,QSO
554455,STAR
1039871,GALAXY
557020,STAR
675254,STAR
842098,STAR
115710,QSO
1000957,GALAXY
921153,GALAXY
849244,STAR
709827,STAR
750967,STAR
72760,QSO
689338,STAR
178761,QSO
1283786,GALAXY
692817,STAR
646699,STAR
343404,QSO
227776,QSO
1143754,GALAXY
865052,STAR
289213,QSO
414485,QSO
956606,GALAXY
1071873,GALAXY
1270803,GALAXY
1048194,GALAXY
807301,STAR
701402,STAR
744412,STAR
211404,QSO
29968,QSO
666104,STAR
673702,STAR
1252217,GALAXY
288315,QSO
854917,STAR
1110269,GALAXY
504167,STAR
10173,QSO
385408,QSO
995155,GALAXY
928870,GALAXY
1259614,GALAXY
96097,QSO
734344,STAR
963579,GALAXY
1069724,GALAXY
93704,QSO
1002918,GALAXY
33094,QSO
622461,STAR
831075,STAR
790437,STAR
698931,STAR
203157,QSO
159701,QSO
1120597,GALAXY
44862,QSO
847644,STAR
613155,STAR
750073,STAR
72848,QSO
1038612,GALAXY
1262885,GALAXY
49771,QSO
270569,QSO
1142990,GALAXY
158346,QSO
381219,QSO
365076,QSO
257282,QSO
389823,QSO
1261656,GALAXY
1201446,GALAXY
1209920,GALAXY
1245850,GALAXY
1140119,GALAXY
225232,QSO
375339,QSO
7934,QSO
137886,QSO
841821,STAR
225842,QSO
882180,GALAXY
673656,STAR
893281,GALAXY
823447,STAR
885673,GALAXY
424568,QSO
36883,QSO
1264277,GALAXY
541514,STAR
1257886,GALAXY
642280,STAR
230108,QSO
96755,QSO
567217,STAR
828059,STAR
815862,STAR
609943,STAR
1133676,GALAXY
499671,STAR
570857,STAR
23641,QSO
684252,STAR
1165232,GALAXY
1009657,GALAXY
717076,STAR
95602,QSO
486852,STAR
986860,GALAXY
643621,STAR
337535,QSO
427638,QSO
329908,QSO
419391,QSO
1266612,GALAXY
76960,QSO
1070069,GALAXY
964972,GALAXY
996441,GALAXY
815183,STAR
1153995,GALAXY
683890,STAR
374945,QSO
1078998,GALAXY
1247318,GALAXY
869819,STAR
310999,QSO
165513,QSO
620104,STAR
493129,STAR
1112846,GALAXY
111058,QSO
571670,STAR
1076556,GALAXY
859647,STAR
1022398,GALAXY
949818,GALAXY
468113,STAR
341082,QSO
1274615,GALAXY
535213,STAR
1276709,GALAXY
295290,QSO
428655,QSO
683,QSO
1033823,GALAXY
520310,STAR
360603,QSO
184833,QSO
836748,STAR
989040,GALAXY
493341,STAR
624860,STAR
1270071,GALAXY
499064,STAR
147660,QSO
552186,STAR
639928,STAR
868056,STAR
77117,QSO
170463,QSO
673328,STAR
488293,STAR
590864,STAR
297416,QSO
1239096,GALAXY
811356,STAR
1232666,GALAXY
423699,QSO
1225409,GALAXY
1048556,GALAXY
592296,STAR
1246428,GALAXY
494451,STAR
594402,STAR
1188509,GALAXY
705324,STAR
1078360,GALAXY
131652,QSO
696997,STAR
137932,QSO
1134658,GALAXY
1290378,GALAXY
582846,STAR
1241910,GALAXY
1063065,GALAXY
1045373,GALAXY
639521,STAR
558833,STAR
262165,QSO
494816,STAR
825253,STAR
1048415,GALAXY
895157,GALAXY
572899,STAR
775927,STAR
130310,QSO
1311773,GALAXY
708456,STAR
338024,QSO
233429,QSO
1230344,GALAXY
280675,QSO
718647,STAR
1197053,GALAXY
963464,GALAXY
1003880,GALAXY
253685,QSO
340825,QSO
49203,QSO
1123344,GALAXY
421033,QSO
286883,QSO
1136878,GALAXY
837275,STAR
299841,QSO
867444,STAR
608272,STAR
44657,QSO
520672,STAR
1001733,GALAXY
1224522,GALAXY
1067236,GALAXY
135459,QSO
808201,STAR
1040780,GALAXY
324173,QSO
198175,QSO
1045723,GALAXY
968388,GALAXY
115195,QSO
1235552,GALAXY
52668,QSO
1025279,GALAXY
42985,QSO
166725,QSO
477750,STAR
1111802,GALAXY
231005,QSO
814027,STAR
1313000,GALAXY
138327,QSO
1180877,GALAXY
611342,STAR
656406,STAR
1017691,GALAXY
8202,QSO
610755,STAR
1275657,GALAXY
1169712,GALAXY
493820,STAR
1122750,GALAXY
1134347,GALAXY
1067342,GALAXY
98413,QSO
715545,STAR
408542,QSO
440247,STAR
1145103,GALAXY
902065,GALAXY
1073910,GALAXY
1209689,GALAXY
890126,GALAXY
711315,STAR
1050731,GALAXY
485317,STAR
987243,GALAXY
279046,QSO
199864,QSO
35447,QSO
1020090,GALAXY
1137440,GALAXY
857627,STAR
245020,QSO
85263,QSO
245796,QSO
291922,QSO
1097526,GALAXY
1311701,GALAXY
1058092,GALAXY
748933,STAR
1103792,GALAXY
1014144,GALAXY
505035,STAR
385467,QSO
969825,GALAXY
1116810,GALAXY
190618,QSO
356553,QSO
803742,STAR
871089,STAR
559113,STAR
948556,GALAXY
1279879,GALAXY
1022724,GALAXY
309672,QSO
681636,STAR
1090549,GALAXY
450714,STAR
46975,QSO
286782,QSO
60366,QSO
176426,QSO
55152,QSO
868756,STAR
935517,GALAXY
341518,QSO
1318919,GALAXY
602388,STAR
1000522,GALAXY
1023365,GALAXY
761819,STAR
895,QSO
973960,GALAXY
784622,STAR
610625,STAR
237421,QSO
422454,QSO
617770,STAR
453163,STAR
116075,QSO
1179441,GALAXY
639735,STAR
1204270,GALAXY
1272858,GALAXY
522948,STAR
870801,STAR
531834,STAR
647918,STAR
951233,GALAXY
35771,QSO
449051,STAR
604225,STAR
1318097,GALAXY
357815,QSO
206217,QSO
1143991,GALAXY
749445,STAR
607157,STAR
1311428,GALAXY
332597,QSO
726051,STAR
392684,QSO
799234,STAR
1171651,GALAXY
981899,GALAXY
619246,STAR
629031,STAR
743368,STAR
1053080,GALAXY
1202407,GALAXY
571655,STAR
395662,QSO
150326,QSO
653732,STAR
101958,QSO
875797,STAR
265721,QSO
1095942,GALAXY
165132,QSO
1182861,GALAXY
328692,QSO
1275073,GALAXY
1302707,GALAXY
260776,QSO
89492,QSO
1187717,GALAXY
950563,GALAXY
667202,STAR
693322,STAR
551743,STAR
814691,STAR
351309,QSO
1297433,GALAXY
893507,GALAXY
555561,STAR
384863,QSO
1002969,GALAXY
312924,QSO
707229,STAR
134080,QSO
269566,QSO
641194,STAR
553429,STAR
402920,QSO
506150,STAR
857000,STAR
1021049,GALAXY
69581,QSO
626536,STAR
455968,STAR
749239,STAR
1164490,GALAXY
1268422,GALAXY
195287,QSO
56507,QSO
355740,QSO
751106,STAR
262879,QSO
102642,QSO
976337,GALAXY
263416,QSO
856430,STAR
1237866,GALAXY
340750,QSO
742683,STAR
578470,STAR
188738,QSO
859205,STAR
339658,QSO
936932,GALAXY
1109638,GALAXY
450076,STAR
991462,GALAXY
828570,STAR
517758,STAR
227212,QSO
92518,QSO
507114,STAR
623883,STAR
1159608,GALAXY
23051,QSO
1013545,GALAXY
89855,QSO
1189771,GALAXY
1237238,GALAXY
114408,QSO
824792,STAR
1212993,GALAXY
598004,STAR
959401,GALAXY
205235,QSO
647338,STAR
581476,STAR
1195060,GALAXY
828647,STAR
560606,STAR
945943,GALAXY
1096908,GALAXY
562459,STAR
465854,STAR
531668,STAR
301889,QSO
914552,GALAXY
488558,STAR
1130036,GALAXY
1042499,GALAXY
368560,QSO
468847,STAR
443614,STAR
477924,STAR
859497,STAR
1200915,GALAXY
1053403,GALAXY
133954,QSO
650823,STAR
434057,QSO
1021587,GALAXY
186400,QSO
925637,GALAXY
470291,STAR
692269,STAR
422926,QSO
1068710,GALAXY
1318942,GALAXY
616186,STAR
1044014,GALAXY
836867,STAR
1279865,GALAXY
218636,QSO
181417,QSO
838534,STAR
736770,STAR
119022,QSO
424717,QSO
18127,QSO
706858,STAR
602979,STAR
936039,GALAXY
959921,GALAXY
729041,STAR
1294833,GALAXY
69250,QSO
305533,QSO
1103778,GALAXY
15466,QSO
1073659,GALAXY
900772,GALAXY
958118,GALAXY
403426,QSO
228081,QSO
979027,GALAXY
1142161,GALAXY
381549,QSO
912211,GALAXY
652624,STAR
1180770,GALAXY
852876,STAR
846704,STAR
897106,GALAXY
1200413,GALAXY
1013704,GALAXY
1213548,GALAXY
118538,QSO
516335,STAR
780986,STAR
558888,STAR
752108,STAR
331874,QSO
89782,QSO
679613,STAR
953919,GALAXY
48088,QSO
111037,QSO
1133648,GALAXY
87361,QSO
288379,QSO
545136,STAR
1291054,GALAXY
1103336,GALAXY
35167,QSO
216936,QSO
978935,GALAXY
672954,STAR
74017,QSO
1148379,GALAXY
802492,STAR
751011,STAR
366064,QSO
219500,QSO
997338,GALAXY
1286154,GALAXY
662076,STAR
984372,GALAXY
924769,GALAXY
1026859,GALAXY
247066,QSO
1265088,GALAXY
141798,QSO
219914,QSO
1168805,GALAXY
814638,STAR
1028732,GALAXY
318004,QSO
370757,QSO
933032,GALAXY
664412,STAR
42056,QSO
893741,GALAXY
431507,QSO
23630,QSO
1056258,GALAXY
301048,QSO
142904,QSO
557308,STAR
1057915,GALAXY
1150824,GALAXY
1208276,GALAXY
464745,STAR
1146577,GALAXY
873471,STAR
1041198,GALAXY
1073441,GALAXY
947415,GALAXY
877535,STAR
102101,QSO
167072,QSO
476029,STAR
360175,QSO
9155,QSO
1011198,GALAXY
921310,GALAXY
846241,STAR
694933,STAR
143316,QSO
347147,QSO
16329,QSO
1151345,GALAXY
307332,QSO
1203284,GALAXY
180423,QSO
1001445,GALAXY
433695,QSO
999764,GALAXY
995993,GALAXY
845028,STAR
1147841,GALAXY
103429,QSO
743364,STAR
969058,GALAXY
40672,QSO
258065,QSO
1270883,GALAXY
996224,GALAXY
569320,STAR
588365,STAR
898415,GALAXY
833385,STAR
805363,STAR
880040,GALAXY
424255,QSO
871071,STAR
38857,QSO
383578,QSO
31484,QSO
770212,STAR
1216764,GALAXY
923752,GALAXY
1192580,GALAXY
1288076,GALAXY
815827,STAR
94157,QSO
335954,QSO
471186,STAR
443383,STAR
1191866,GALAXY
1221317,GALAXY
518446,STAR
309305,QSO
337019,QSO
137525,QSO
491510,STAR
845354,STAR
217561,QSO
5413,QSO
864291,STAR
774482,STAR
511750,STAR
831350,STAR
426838,QSO
87442,QSO
892312,GALAXY
459182,STAR
24692,QSO
328470,QSO
772103,STAR
1170078,GALAXY
1165293,GALAXY
1014485,GALAXY
911652,GALAXY
164636,QSO
1113591,GALAXY
122507,QSO
1117190,GALAXY
1071715,GALAXY
490983,STAR
165218,QSO
865591,STAR
870684,STAR
239401,QSO
813698,STAR
1178567,GALAXY
528555,STAR
548872,STAR
772323,STAR
492897,STAR
1160852,GALAXY
1002795,GALAXY
767161,STAR
419108,QSO
306284,QSO
821340,STAR
680862,STAR
279641,QSO
320054,QSO
70414,QSO
240639,QSO
1147203,GALAXY
483042,STAR
1304187,GALAXY
964408,GALAXY
1237156,GALAXY
971824,GALAXY
1125188,GALAXY
481423,STAR
1282505,GALAXY
185585,QSO
646539,STAR
997683,GALAXY
291017,QSO
755519,STAR
1207637,GALAXY
1278688,GALAXY
412388,QSO
465411,STAR
692707,STAR
586016,STAR
141428,QSO
1154712,GALAXY
996279,GALAXY
1177401,GALAXY
1101930,GALAXY
202196,QSO
255483,QSO
943983,GALAXY
98818,QSO
746698,STAR
731333,STAR
277483,QSO
465328,STAR
1033562,GALAXY
241011,QSO
1154631,GALAXY
192499,QSO
153261,QSO
659828,STAR
1140329,GALAXY
225716,QSO
1184921,GALAXY
706666,STAR
347728,QSO
275527,QSO
624695,STAR
213723,QSO
126504,QSO
53702,QSO
781462,STAR
674397,STAR
224891,QSO
1130383,GALAXY
1228299,GALAXY
44371,QSO
113287,QSO
38653,QSO
1267001,GALAXY
1039164,GALAXY
796259,STAR
867001,STAR
12337,QSO
1128866,GALAXY
711749,STAR
95954,QSO
316887,QSO
1034022,GALAXY
190216,QSO
1171458,GALAXY
200357,QSO
946714,GALAXY
1155373,GALAXY
538468,STAR
562055,STAR
39995,QSO
1265487,GALAXY
40086,QSO
434632,QSO
97443,QSO
1174484,GALAXY
1225591,GALAXY
1140971,GALAXY
84895,QSO
491891,STAR
870568,STAR
907777,GALAXY
39161,QSO
233697,QSO
219205,QSO
963239,GALAXY
662535,STAR
446719,STAR
578249,STAR
619627,STAR
1066432,GALAXY
563490,STAR
637577,STAR
634351,STAR
1040675,GALAXY
485416,STAR
819815,STAR
530132,STAR
683990,STAR
558116,STAR
786138,STAR
577983,STAR
726774,STAR
549327,STAR
464443,STAR
1242981,GALAXY
609504,STAR
584907,STAR
543045,STAR
715170,STAR
44920,QSO
1197552,GALAXY
1169493,GALAXY
1111762,GALAXY
939391,GALAXY
26876,QSO
481019,STAR
1167991,GALAXY
930763,GALAXY
819307,STAR
567410,STAR
840699,STAR
868014,STAR
45213,QSO
324840,QSO
1008774,GALAXY
660057,STAR
337309,QSO
922509,GALAXY
496382,STAR
786310,STAR
362647,QSO
944824,GALAXY
914843,GALAXY
967123,GALAXY
1019186,GALAXY
279782,QSO
383621,QSO
812928,STAR
1084021,GALAXY
832564,STAR
1086170,GALAXY
618247,STAR
912882,GALAXY
287398,QSO
606835,STAR
673085,STAR
1269932,GALAXY
285495,QSO
617086,STAR
1044771,GALAXY
772329,STAR
174574,QSO
1235017,GALAXY
1003949,GALAXY
964664,GALAXY
630361,STAR
165,QSO
878028,STAR
981616,GALAXY
1016001,GALAXY
554978,STAR
258659,QSO
832774,STAR
411551,QSO
22942,QSO
301584,QSO
706229,STAR
855849,STAR
534873,STAR
1079462,GALAXY
1002242,GALAXY
1308406,GALAXY
199104,QSO
1109284,GALAXY
224584,QSO
599245,STAR
106705,QSO
258578,QSO
295486,QSO
362535,QSO
329329,QSO
857190,STAR
402468,QSO
128256,QSO
1215998,GALAXY
1238201,GALAXY
1083798,GALAXY
509911,STAR
1228549,GALAXY
623747,STAR
1187917,GALAXY
788397,STAR
15765,QSO
1227085,GALAXY
984874,GALAXY
647505,STAR
1026504,GALAXY
738933,STAR
829675,STAR
1256040,GALAXY
1022899,GALAXY
162912,QSO
333843,QSO
88860,QSO
1091007,GALAXY
633777,STAR
40137,QSO
948232,GALAXY
888813,GALAXY
1239929,GALAXY
371235,QSO
35128,QSO
1292811,GALAXY
141571,QSO
382054,QSO
897382,GALAXY
508350,STAR
1228277,GALAXY
734618,STAR
