,class
760356,STAR
199428,QSO
928209,GALAXY
1206740,GALAXY
1094557,GALAXY
1273285,GALAXY
382085,QSO
312420,QSO
712605,STAR
15209,QSO
48925,QSO
640688,STAR
736718,STAR
719178,STAR
736102,STAR
1168370,GALAXY
328641,QSO
1151732,GALAXY
167842,QSO
998121,GALAXY
1277560,GALAXY
270226,QSO
88778,QSO
682386,STAR
544384,STAR
681770,STAR
907412,GALAXY
603420,STAR
1024840,GALAXY
112292,QSO
776015,STAR
198869,QSO
471983,STAR
724405,STAR
715419,STAR
155604,QSO
48156,QSO
478548,STAR
574115,STAR
1278618,GALAXY
729068,STAR
614904,STAR
65692,QSO
1207712,GALAXY
1016291,GALAXY
31121,QSO
1297619,GALAXY
149193,QSO
260657,QSO
987475,GALAXY
8935,QSO
895002,GALAXY
379211,QSO
803884,STAR
782230,STAR
178412,QSO
142724,QSO
179441,QSO
171503,QSO
931428,GALAXY
198558,QSO
528965,STAR
293728,QSO
711121,STAR
1253558,GALAXY
475258,STAR
3296,QSO
215054,QSO
1056394,GALAXY
1123359,GALAXY
912101,GALAXY
131862,QSO
448920,STAR
535041,STAR
436335,QSO
1310233,GALAXY
92078,QSO
474012,STAR
713527,STAR
556868,STAR
544743,STAR
1260396,GALAXY
121631,QSO
234438,QSO
567960,STAR
868441,STAR
271898,QSO
508080,STAR
568850,STAR
1233551,GALAXY
279036,QSO
119472,QSO
252267,QSO
1269639,GALAXY
564889,STAR
776580,STAR
402411,QSO
426751,QSO
957980,GALAXY
1250851,GALAXY
209710,QSO
1238571,GALAXY
1287773,GALAXY
1087369,GALAXY
521765,STAR
325374,QSO
1245848,GALAXY
470444,STAR
595750,STAR
535467,STAR
1020839,GALAXY
373465,QSO
912103,GALAXY
1303561,GALAXY
199214,QSO
216138,QSO
951640,GALAXY
790448,STAR
719350,STAR
412064,QSO
1131569,GALAXY
821229,STAR
216190,QSO
857830,STAR
83243,QSO
197263,QSO
1003674,GALAXY
813926,STAR
1006528,GALAXY
626486,STAR
114075,QSO
1111912,GALAXY
804942,STAR
1290488,GALAXY
640460,STAR
440979,STAR
932952,GALAXY
502563,STAR
570402,STAR
551386,STAR
644601,STAR
537002,STAR
604203,STAR
256868,QSO
781445,STAR
864569,STAR
756312,STAR
145234,QSO
1193531,GALAXY
281352,QSO
598720,STAR
27917,QSO
169601,QSO
193737,QSO
1284747,GALAXY
319565,QSO
953425,GALAXY
1025432,GALAXY
189394,QSO
1241999,GALAXY
140432,QSO
918359,GALAXY
197376,QSO
1189461,GALAXY
404526,QSO
906699,GALAXY
1089569,GALAXY
74823,QSO
963449,GALAXY
679805,STAR
530111,STAR
885846,GALAXY
1132846,GALAXY
1037453,GALAXY
61349,QSO
1032196,GALAXY
850220,STAR
476282,STAR
783648,STAR
499086,STAR
501721,STAR
1142121,GALAXY
479776,STAR
1109058,GALAXY
154454,QSO
956,QSO
464611,STAR
1241480,GALAXY
141087,QSO
569697,STAR
1246759,GALAXY
213673,QSO
265670,QSO
94325,QSO
374706,QSO
237151,QSO
520405,STAR
153700,QSO
97659,QSO
500003,STAR
422116,QSO
1177512,GALAXY
1278248,GALAXY
786463,STAR
996920,GALAXY
557390,STAR
381403,QSO
1118851,GALAXY
816048,STAR
122704,QSO
717300,STAR
449307,STAR
1086763,GALAXY
97559,QSO
158050,QSO
1122671,GALAXY
1296470,GALAXY
1314681,GALAXY
841416,STAR
866203,STAR
1304650,GALAXY
117519,QSO
722327,STAR
1121492,GALAXY
1183765,GALAXY
315566,QSO
971074,GALAXY
30909,QSO
649282,STAR
9982,QSO
225966,QSO
809339,STAR
1044833,GALAXY
713548,STAR
873809,STAR
512392,STAR
319974,QSO
1301254,GALAXY
406173,QSO
920340,GALAXY
1118533,GALAXY
271815,QSO
1139758,GALAXY
919711,GALAXY
1123126,GALAXY
263163,QSO
258093,QSO
776802,STAR
379002,QSO
522017,STAR
1095431,GALAXY
577248,STAR
942350,GALAXY
1165819,GALAXY
427272,QSO
828361,STAR
635155,STAR
1204778,GALAXY
658599,STAR
1127761,GALAXY
457066,STAR
716086,STAR
194670,QSO
230459,QSO
18434,QSO
986944,GALAXY
376779,QSO
1089180,GALAXY
763389,STAR
1294946,GALAXY
302177,QSO
376326,QSO
634196,STAR
392794,QSO
1297991,GALAXY
1283140,GALAXY
12627,QSO
889953,GALAXY
213897,QSO
678685,STAR
619149,STAR
941322,GALAXY
1065767,GALAXY
1150789,GALAXY
1253460,GALAXY
81852,QSO
18498,QSO
1130361,GALAXY
636738,STAR
404909,QSO
937377,GALAXY
855050,STAR
1143668,GALAXY
674338,STAR
100716,QSO
190785,QSO
11800,QSO
118333,QSO
1015869,GALAXY
1255212,GALAXY
1077822,GALAXY
242742,QSO
574112,STAR
1315398,GALAXY
342637,QSO
1142017,GALAXY
923358,GALAXY
607728,STAR
131847,QSO
185952,QSO
236863,QSO
219535,QSO
599323,STAR
585235,STAR
646513,STAR
543178,STAR
1147137,GALAXY
610161,STAR
590892,STAR
1202711,GALAXY
494580,STAR
1031772,GALAXY
199143,QSO
1250487,GALAXY
569102,STAR
896122,GALAXY
672760,STAR
957034,GALAXY
492471,STAR
1076545,GALAXY
687893,STAR
169076,QSO
680142,STAR
678103,STAR
623810,STAR
887756,GALAXY
932823,GALAXY
512097,STAR
601915,STAR
1195956,GALAXY
103744,QSO
749618,STAR
367284,QSO
488164,STAR
304603,QSO
1083706,GALAXY
1120624,GALAXY
748149,STAR
1071051,GALAXY
25850,QSO
1164769,GALAXY
104718,QSO
708861,STAR
116238,QSO
215140,QSO
50151,QSO
83402,QSO
525890,STAR
142151,QSO
605412,STAR
1134630,GALAXY
802206,STAR
1260973,GALAXY
281245,QSO
677148,STAR
327195,QSO
947728,GALAXY
645798,STAR
984622,GALAXY
724258,STAR
732029,STAR
665714,STAR
152684,QSO
1235462,GALAXY
234814,QSO
544333,STAR
89478,QSO
300093,QSO
393805,QSO
24652,QSO
68859,QSO
1032135,GALAXY
357155,QSO
378767,QSO
964466,GALAXY
121484,QSO
1225975,GALAXY
518580,STAR
1251329,GALAXY
534663,STAR
1072880,GALAXY
826592,STAR
1225172,GALAXY
137447,QSO
165000,QSO
420118,QSO
948614,GALAXY
879443,GALAXY
653230,STAR
970753,GALAXY
1053267,GALAXY
169335,QSO
219934,QSO
504644,STAR
738990,STAR
116503,QSO
620676,STAR
10555,QSO
1076152,GALAXY
687488,STAR
523246,STAR
102735,QSO
643556,STAR
887529,GALAXY
592786,STAR
386065,QSO
491674,STAR
1063036,GALAXY
208236,QSO
205005,QSO
875158,STAR
930105,GALAXY
1211637,GALAXY
1255617,GALAXY
1066587,GALAXY
418000,QSO
502469,STAR
684293,STAR
772346,STAR
647825,STAR
284258,QSO
413841,QSO
333112,QSO
40636,QSO
1182429,GALAXY
164267,QSO
348540,QSO
870314,STAR
682698,STAR
111222,QSO
762238,STAR
513488,STAR
1201908,GALAXY
1126614,GALAXY
1057779,GALAXY
1271355,GALAXY
434942,QSO
521581,STAR
739310,STAR
804108,STAR
837468,STAR
954713,GALAXY
1256599,GALAXY
15874,QSO
719852,STAR
1034011,GALAXY
332330,QSO
1159190,GALAXY
70333,QSO
122999,QSO
362803,QSO
859239,STAR
520599,STAR
700637,STAR
941741,GALAXY
953736,GALAXY
1245833,GALAXY
1095133,GALAXY
1208836,GALAXY
305694,QSO
438581,STAR
1080941,GALAXY
366234,QSO
1263653,GALAXY
1294310,GALAXY
270488,QSO
704770,STAR
821096,STAR
1085419,GALAXY
561717,STAR
1285709,GALAXY
297729,QSO
982397,GALAXY
439179,STAR
1039186,GALAXY
1217568,GALAXY
411611,QSO
32058,QSO
930294,GALAXY
507973,STAR
611071,STAR
1201329,GALAXY
405792,QSO
1082855,GALAXY
596722,STAR
38208,QSO
789175,STAR
232714,QSO
176222,QSO
499432,STAR
1284546,GALAXY
143982,QSO
237866,QSO
1102333,GALAXY
386074,QSO
828597,STAR
340792,QSO
311472,QSO
1301311,GALAXY
443033,STAR
834443,STAR
975659,GALAXY
165487,QSO
1150931,GALAXY
887976,GALAXY
1193082,GALAXY
1228746,GALAXY
879827,GALAXY
80609,QSO
1041386,GALAXY
518213,STAR
1007906,GALAXY
21603,QSO
143272,QSO
647332,STAR
389732,QSO
1245413,GALAXY
21176,QSO
483722,STAR
91499,QSO
334384,QSO
774969,STAR
1058168,GALAXY
521113,STAR
382828,QSO
1124887,GALAXY
253680,QSO
335184,QSO
39001,QSO
1059105,GALAXY
374617,QSO
671806,STAR
957727,GALAXY
943783,GALAXY
732507,STAR
1065364,GALAXY
249890,QSO
743252,STAR
272890,QSO
654784,STAR
220970,QSO
944837,GALAXY
1136930,GALAXY
703970,STAR
12608,QSO
76243,QSO
67557,QSO
599819,STAR
464378,STAR
1080571,GALAXY
881075,GALAXY
880542,GALAXY
1195029,GALAXY
527081,STAR
905796,GALAXY
818119,STAR
1077482,GALAXY
628981,STAR
370110,QSO
202386,QSO
68182,QSO
260891,QSO
645211,STAR
910054,GALAXY
515790,STAR
719327,STAR
891594,GALAXY
757729,STAR
1051134,GALAXY
16203,QSO
1014263,GALAXY
1273462,GALAXY
987002,GALAXY
1303529,GALAXY
680953,STAR
1095,QSO
643317,STAR
394125,QSO
1249415,GALAXY
808938,STAR
768280,STAR
1027580,GALAXY
454735,STAR
620499,STAR
1215873,GALAXY
329845,QSO
214895,QSO
149982,QSO
235008,QSO
694788,STAR
1138031,GALAXY
692328,STAR
792672,STAR
988264,GALAXY
1873,QSO
1119190,GALAXY
23612,QSO
311233,QSO
483480,STAR
1158502,GALAXY
562871,STAR
2814,QSO
678715,STAR
867184,STAR
720637,STAR
789655,STAR
1249379,GALAXY
1205264,GALAXY
1304566,GALAXY
1318538,GALAXY
94681,QSO
14088,QSO
269976,QSO
515999,STAR
340555,QSO
642870,STAR
418007,QSO
827141,STAR
1043908,GALAXY
1006123,GALAXY
185720,QSO
135194,QSO
481028,STAR
207839,QSO
32606,QSO
211361,QSO
310447,QSO
238246,QSO
358797,QSO
417394,QSO
397437,QSO
1112473,GALAXY
788073,STAR
919458,GALAXY
546033,STAR
763435,STAR
289163,QSO
266446,QSO
324849,QSO
234428,QSO
83066,QSO
1147991,GALAXY
1007157,GALAXY
1010981,GALAXY
1250841,GALAXY
1130806,GALAXY
570937,STAR
583974,STAR
1161987,GALAXY
521357,STAR
52048,QSO
1062323,GALAXY
171841,QSO
245811,QSO
530990,STAR
1270451,GALAXY
634414,STAR
781457,STAR
360547,QSO
57546,QSO
842680,STAR
576595,STAR
575947,STAR
219104,QSO
663515,STAR
496001,STAR
1051211,GALAXY
36091,QSO
425972,QSO
1167943,GALAXY
770216,STAR
32233,QSO
142379,QSO
62812,QSO
1313544,GALAXY
186317,QSO
286076,QSO
49303,QSO
718477,STAR
1081404,GALAXY
317878,QSO
200578,QSO
853448,STAR
1166322,GALAXY
537881,STAR
444736,STAR
1086621,GALAXY
787662,STAR
591064,STAR
1308673,GALAXY
603259,STAR
595384,STAR
815677,STAR
621472,STAR
53827,QSO
317964,QSO
1114706,GALAXY
1210710,GALAXY
724865,STAR
568198,STAR
288066,QSO
1155523,GALAXY
718797,STAR
146962,QSO
352959,QSO
390555,QSO
320166,QSO
1259872,GALAXY
149903,QSO
61136,QSO
121582,QSO
113987,QSO
375295,QSO
161991,QSO
176489,QSO
378486,QSO
871438,STAR
1303324,GALAXY
389964,QSO
512020,STAR
909372,GALAXY
372990,QSO
472051,STAR
1055965,GALAXY
639420,STAR
18899,QSO
235206,QSO
1230758,GALAXY
978325,GALAXY
1100770,GALAXY
1193698,GALAXY
342487,QSO
501985,STAR
431493,QSO
464960,STAR
497921,STAR
395020,QSO
25071,QSO
294972,QSO
957598,GALAXY
81699,QSO
1105621,GALAXY
35092,QSO
33360,QSO
279286,QSO
316556,QSO
830628,STAR
1303558,GALAXY
361410,QSO
84962,QSO
660694,STAR
540986,STAR
1148955,GALAXY
174995,QSO
1262095,GALAXY
306128,QSO
453436,STAR
726228,STAR
645295,STAR
28858,QSO
645669,STAR
498690,STAR
948168,GALAXY
461186,STAR
1258341,GALAXY
516665,STAR
1228650,GALAXY
1235319,GALAXY
55422,QSO
192368,QSO
102001,QSO
1164863,GALAXY
893806,GALAXY
487410,STAR
752913,STAR
235135,QSO
397626,QSO
173549,QSO
49217,QSO
566202,STAR
1028609,GALAXY
1159877,GALAXY
274982,QSO
537661,STAR
1306107,GALAXY
1265726,GALAXY
1214167,GALAXY
1270974,GALAXY
203219,QSO
614464,STAR
303080,QSO
854296,STAR
391753,QSO
828296,STAR
956566,GALAXY
970170,GALAXY
90238,QSO
51909,QSO
688211,STAR
510841,STAR
590620,STAR
711065,STAR
556344,STAR
238414,QSO
198070,QSO
900308,GALAXY
510116,STAR
148735,QSO
929331,GALAXY
601658,STAR
1106412,GALAXY
304676,QSO
747651,STAR
1063129,GALAXY
769960,STAR
670800,STAR
441959,STAR
1248208,GALAXY
398059,QSO
694330,STAR
1224252,GALAXY
731677,STAR
152186,QSO
770095,STAR
330262,QSO
164471,QSO
765524,STAR
606974,STAR
1302802,GALAXY
653225,STAR
584068,STAR
46372,QSO
890434,GALAXY
705791,STAR
346469,QSO
1017336,GALAXY
387946,QSO
22705,QSO
485786,STAR
1309701,GALAXY
980330,GALAXY
215766,QSO
1141882,GALAXY
73785,QSO
1177896,GALAXY
734383,STAR
491267,STAR
21349,QSO
500379,STAR
555856,STAR
758244,STAR
886657,GALAXY
241950,QSO
329449,QSO
127059,QSO
826242,STAR
326183,QSO
244271,QSO
210154,QSO
281064,QSO
565254,STAR
302376,QSO
131272,QSO
829816,STAR
659568,STAR
414306,QSO
832499,STAR
702555,STAR
1225520,GALAXY
181963,QSO
288145,QSO
93849,QSO
942723,GALAXY
1049851,GALAXY
69600,QSO
511454,STAR
746046,STAR
1169740,GALAXY
812133,STAR
225396,QSO
470417,STAR
618497,STAR
50190,QSO
508821,STAR
288151,QSO
419376,QSO
758747,STAR
1223879,GALAXY
1302427,GALAXY
838351,STAR
79837,QSO
327866,QSO
299367,QSO
710278,STAR
786279,STAR
729318,STAR
627860,STAR
873006,STAR
57675,QSO
310861,QSO
1224512,GALAXY
868287,STAR
60672,QSO
53887,QSO
1016891,GALAXY
302015,QSO
201231,QSO
314440,QSO
141831,QSO
451471,STAR
111546,QSO
1038751,GALAXY
184560,QSO
986115,GALAXY
1266955,GALAXY
47724,QSO
927187,GALAXY
988418,GALAXY
514954,STAR
764768,STAR
292640,QSO
328324,QSO
855487,STAR
881633,GALAXY
1256847,GALAXY
1228136,GALAXY
922112,GALAXY
280771,QSO
147410,QSO
191969,QSO
431485,QSO
1065235,GALAXY
22011,QSO
437153,QSO
731698,STAR
954951,GALAXY
1169035,GALAXY
450656,STAR
487272,STAR
1124682,GALAXY
738201,STAR
251524,QSO
837984,STAR
294845,QSO
82633,QSO
470191,STAR
1112028,GALAXY
27707,QSO
376833,QSO
203625,QSO
1201687,GALAXY
1210498,GALAXY
526666,STAR
526204,STAR
180741,QSO
759118,STAR
831247,STAR
1210299,GALAXY
106258,QSO
119946,QSO
1023038,GALAXY
703969,STAR
258210,QSO
511046,STAR
815921,STAR
989585,GALAXY
713577,STAR
150863,QSO
1136925,GALAXY
137439,QSO
100682,QSO
328118,QSO
763999,STAR
1164881,GALAXY
130276,QSO
160597,QSO
232827,QSO
1090550,GALAXY
10749,QSO
761483,STAR
1078981,GALAXY
931005,GALAXY
718119,STAR
716610,STAR
121197,QSO
105089,QSO
436105,QSO
985842,GALAXY
377238,QSO
1078600,GALAXY
281855,QSO
928482,GALAXY
933506,GALAXY
331563,QSO
250423,QSO
969874,GALAXY
694528,STAR
1000597,GALAXY
537460,STAR
953203,GALAXY
206289,QSO
572607,STAR
345105,QSO
1303301,GALAXY
954302,GALAXY
689547,STAR
1271376,GALAXY
1005174,GALAXY
967134,GALAXY
171328,QSO
437529,QSO
384699,QSO
719858,STAR
300619,QSO
847328,STAR
152245,QSO
510945,STAR
993511,GALAXY
693609,STAR
619649,STAR
1099013,GALAXY
186179,QSO
686086,STAR
1191185,GALAXY
369594,QSO
760563,STAR
786215,STAR
77065,QSO
436321,QSO
441879,STAR
620355,STAR
547202,STAR
197364,QSO
704081,STAR
724847,STAR
82910,QSO
233810,QSO
551468,STAR
901858,GALAXY
745857,STAR
1191639,GALAXY
790535,STAR
529534,STAR
182275,QSO
60763,QSO
167373,QSO
420970,QSO
705846,STAR
1022102,GALAXY
284186,QSO
881851,GALAXY
248723,QSO
734472,STAR
516405,STAR
807884,STAR
1237403,GALAXY
228980,QSO
51758,QSO
250045,QSO
471022,STAR
1235072,GALAXY
298704,QSO
1291010,GALAXY
1027488,GALAXY
954250,GALAXY
539884,STAR
496308,STAR
1003464,GALAXY
626314,STAR
152739,QSO
1161045,GALAXY
781281,STAR
747357,STAR
1168250,GALAXY
583670,STAR
69556,QSO
346002,QSO
378495,QSO
1129663,GALAXY
429138,QSO
151299,QSO
379824,QSO
1088914,GALAXY
3998,QSO
51229,QSO
1040993,GALAXY
529729,STAR
1104162,GALAXY
1230071,GALAXY
796251,STAR
450079,STAR
946610,GALAXY
632048,STAR
1030516,GALAXY
393953,QSO
880640,GALAXY
471544,STAR
1183689,GALAXY
104498,QSO
1228153,GALAXY
368296,QSO
760243,STAR
1194919,GALAXY
50335,QSO
1246244,GALAXY
273775,QSO
1034943,GALAXY
825470,STAR
569650,STAR
966849,GALAXY
302407,QSO
817217,STAR
1193242,GALAXY
1187109,GALAXY
1276525,GALAXY
271099,QSO
8438,QSO
506649,STAR
467116,STAR
907623,GALAXY
1199243,GALAXY
1014786,GALAXY
1023311,GALAXY
813074,STAR
1104927,GALAXY
1225981,GALAXY
1044513,GALAXY
974676,GALAXY
613435,STAR
171827,QSO
965364,GALAXY
425820,QSO
299248,QSO
779414,STAR
45182,QSO
504160,STAR
898182,GALAXY
136210,QSO
56158,QSO
986141,GALAXY
539969,STAR
1199576,GALAXY
452885,STAR
477531,STAR
688857,STAR
1256676,GALAXY
973748,GALAXY
985047,GALAXY
1156611,GALAXY
754318,STAR
1010315,GALAXY
963150,GALAXY
353927,QSO
757559,STAR
1180529,GALAXY
472774,STAR
996708,GALAXY
1030775,GALAXY
470008,STAR
905009,GALAXY
995109,GALAXY
1046831,GALAXY
1079241,GALAXY
900196,GALAXY
482132,STAR
222350,QSO
621938,STAR
315855,QSO
897309,GALAXY
323934,QSO
447859,STAR
523003,STAR
611145,STAR
1281435,GALAXY
732981,STAR
1058452,GALAXY
186657,QSO
954170,GALAXY
1292187,GALAXY
171601,QSO
256386,QSO
476003,STAR
1253971,GALAXY
211575,QSO
751629,STAR
702957,STAR
1235321,GALAXY
162716,QSO
837712,STAR
888438,GALAXY
701987,STAR
836962,STAR
97569,QSO
414487,QSO
1277425,GALAXY
399048,QSO
980963,GALAXY
184079,QSO
272057,QSO
800650,STAR
1039031,GALAXY
1016848,GALAXY
1134942,GALAXY
1295372,GALAXY
92164,QSO
245824,QSO
243656,QSO
680077,STAR
463488,STAR
505820,STAR
411137,QSO
151364,QSO
74970,QSO
832029,STAR
527080,STAR
756364,STAR
572653,STAR
252333,QSO
130109,QSO
732144,STAR
324568,QSO
536425,STAR
1164271,GALAXY
1046574,GALAXY
751112,STAR
30095,QSO
935521,GALAXY
554020,STAR
1042384,GALAXY
266692,QSO
397125,QSO
1035754,GALAXY
963026,GALAXY
960520,GALAXY
554168,STAR
958952,GALAXY
1317425,GALAXY
823706,STAR
355154,QSO
1282795,GALAXY
937256,GALAXY
1078462,GALAXY
152987,QSO
229199,QSO
1248591,GALAXY
552073,STAR
344895,QSO
805242,STAR
701802,STAR
1083893,GALAXY
71523,QSO
310644,QSO
1136973,GALAXY
87970,QSO
1193460,GALAXY
948521,GALAXY
1276176,GALAXY
755642,STAR
71787,QSO
1309031,GALAXY
164900,QSO
986596,GALAXY
634635,STAR
542968,STAR
949349,GALAXY
784445,STAR
117345,QSO
1039539,GALAXY
872547,STAR
287705,QSO
688387,STAR
274670,QSO
1064203,GALAXY
379591,QSO
874418,STAR
593809,STAR
794040,STAR
918984,GALAXY
1209674,GALAXY
313303,QSO
781476,STAR
299147,QSO
456807,STAR
983289,GALAXY
34255,QSO
944583,GALAXY
765344,STAR
168807,QSO
946872,GALAXY
897505,GALAXY
1225589,GALAXY
918302,GALAXY
782463,STAR
250624,QSO
424047,QSO
1241106,GALAXY
236819,QSO
106693,QSO
40450,QSO
651722,STAR
949690,GALAXY
1044013,GALAXY
678908,STAR
301213,QSO
527914,STAR
232485,QSO
629068,STAR
346479,QSO
282319,QSO
200155,QSO
484721,STAR
977841,GALAXY
537749,STAR
1248974,GALAXY
408276,QSO
855610,STAR
274229,QSO
1239237,GALAXY
546710,STAR
980293,GALAXY
77865,QSO
635353,STAR
600950,STAR
897578,GALAXY
469520,STAR
355309,QSO
498805,STAR
138028,QSO
748169,STAR
799286,STAR
322610,QSO
363638,QSO
917400,GALAXY
337785,QSO
929423,GALAXY
87100,QSO
288835,QSO
724426,STAR
1131385,GALAXY
1306206,GALAXY
989637,GALAXY
816819,STAR
691880,STAR
409010,QSO
163370,QSO
948090,GALAXY
1086324,GALAXY
713343,STAR
389565,QSO
768517,STAR
734953,STAR
271498,QSO
193941,QSO
1119283,GALAXY
1049082,GALAXY
1119797,GALAXY
391291,QSO
342096,QSO
1017799,GALAXY
215880,QSO
1174143,GALAXY
525344,STAR
1171843,GALAXY
723644,STAR
131700,QSO
906971,GALAXY
652683,STAR
1246020,GALAXY
242113,QSO
210653,QSO
1208000,GALAXY
478629,STAR
286482,QSO
280858,QSO
690914,STAR
1045287,GALAXY
135284,QSO
980384,GALAXY
468374,STAR
193795,QSO
308114,QSO
1078114,GALAXY
235258,QSO
1225167,GALAXY
290802,QSO
742262,STAR
470255,STAR
413176,QSO
929451,GALAXY
1215923,GALAXY
608001,STAR
478606,STAR
814709,STAR
946923,GALAXY
175213,QSO
233731,QSO
619789,STAR
525144,STAR
409244,QSO
1105899,GALAXY
652562,STAR
773470,STAR
964211,GALAXY
1011466,GALAXY
915168,GALAXY
638383,STAR
204689,QSO
304416,QSO
161811,QSO
174226,QSO
557575,STAR
416689,QSO
255712,QSO
612853,STAR
572463,STAR
723062,STAR
153061,QSO
965389,GALAXY
224709,QSO
771671,STAR
438643,STAR
111352,QSO
943224,GALAXY
444625,STAR
786111,STAR
687872,STAR
1184992,GALAXY
377532,QSO
1196664,GALAXY
837333,STAR
73043,QSO
401065,QSO
1042699,GALAXY
842284,STAR
1087584,GALAXY
471862,STAR
859246,STAR
26984,QSO
728283,STAR
379138,QSO
1229034,GALAXY
514177,STAR
286073,QSO
368816,QSO
905504,GALAXY
853769,STAR
952163,GALAXY
1260828,GALAXY
88690,QSO
158066,QSO
554697,STAR
1187941,GALAXY
270231,QSO
1280873,GALAXY
91016,QSO
692423,STAR
1312190,GALAXY
1317027,GALAXY
1274198,GALAXY
224448,QSO
417736,QSO
147746,QSO
1249902,GALAXY
572879,STAR
967475,GALAXY
1243024,GALAXY
762418,STAR
269980,QSO
506047,STAR
332929,QSO
799637,STAR
639213,STAR
1189857,GALAXY
1376,QSO
77816,QSO
961423,GALAXY
409784,QSO
749211,STAR
660833,STAR
510632,STAR
1015307,GALAXY
182895,QSO
84252,QSO
1055755,GALAXY
574480,STAR
1383,QSO
318339,QSO
279738,QSO
648993,STAR
1253091,GALAXY
869133,STAR
652581,STAR
838942,STAR
61705,QSO
661170,STAR
1305460,GALAXY
1133627,GALAXY
979782,GALAXY
169663,QSO
531765,STAR
156907,QSO
920856,GALAXY
694133,STAR
1065281,GALAXY
235352,QSO
990668,GALAXY
261706,QSO
133023,QSO
518569,STAR
528082,STAR
750254,STAR
222714,QSO
1203242,GALAXY
1145474,GALAXY
1133092,GALAXY
1080708,GALAXY
1215975,GALAXY
423787,QSO
1262098,GALAXY
1062823,GALAXY
656825,STAR
1292154,GALAXY
916290,GALAXY
174546,QSO
449831,STAR
1081866,GALAXY
1011106,GALAXY
2528,QSO
170362,QSO
15626,QSO
404355,QSO
146551,QSO
280357,QSO
479138,STAR
162674,QSO
432836,QSO
1202769,GALAXY
584057,STAR
185788,QSO
586959,STAR
768565,STAR
731248,STAR
1057057,GALAXY
576287,STAR
1301736,GALAXY
1134876,GALAXY
904966,GALAXY
1314561,GALAXY
973460,GALAXY
1224111,GALAXY
534324,STAR
474377,STAR
305123,QSO
961072,GALAXY
617216,STAR
861957,STAR
1008331,GALAXY
76537,QSO
1218798,GALAXY
141796,QSO
1194010,GALAXY
759936,STAR
514050,STAR
865100,STAR
1120834,GALAXY
1212959,GALAXY
612421,STAR
207334,QSO
1009404,GALAXY
1253412,GALAXY
865768,STAR
316475,QSO
698425,STAR
860596,STAR
1115225,GALAXY
223483,QSO
953400,GALAXY
813476,STAR
896288,GALAXY
566638,STAR
1317522,GALAXY
589974,STAR
272028,QSO
772389,STAR
1243975,GALAXY
275631,QSO
785788,STAR
41205,QSO
1260066,GALAXY
1029348,GALAXY
44236,QSO
1153170,GALAXY
1211430,GALAXY
1182968,GALAXY
1177057,GALAXY
813288,STAR
1235766,GALAXY
321780,QSO
1039404,GALAXY
1136064,GALAXY
974690,GALAXY
13057,QSO
894278,GALAXY
1271280,GALAXY
1137443,GALAXY
815550,STAR
651588,STAR
87944,QSO
895108,GALAXY
762790,STAR
624905,STAR
6187,QSO
495058,STAR
326618,QSO
219706,QSO
993641,GALAXY
184867,QSO
922440,GALAXY
1108407,GALAXY
1102848,GALAXY
76324,QSO
884390,GALAXY
272764,QSO
462257,STAR
295432,QSO
51719,QSO
426805,QSO
1062271,GALAXY
109767,QSO
384535,QSO
40692,QSO
215175,QSO
1209229,GALAXY
142835,QSO
213037,QSO
321710,QSO
1284212,GALAXY
861084,STAR
256992,QSO
605418,STAR
1281782,GALAXY
738650,STAR
825838,STAR
687519,STAR
1169020,GALAXY
225248,QSO
501009,STAR
422139,QSO
313884,QSO
593639,STAR
1009889,GALAXY
753587,STAR
133018,QSO
441342,STAR
893516,GALAXY
1269013,GALAXY
692122,STAR
920650,GALAXY
1278185,GALAXY
545086,STAR
1201588,GALAXY
1069712,GALAXY
56273,QSO
69645,QSO
879521,GALAXY
1269330,GALAXY
1058772,GALAXY
1286997,GALAXY
968598,GALAXY
928189,GALAXY
780700,STAR
898708,GALAXY
1314499,GALAXY
1231402,GALAXY
487926,STAR
924720,GALAXY
1074797,GALAXY
775140,STAR
171957,QSO
1109386,GALAXY
418561,QSO
639995,STAR
6581,QSO
464478,STAR
172273,QSO
488048,STAR
399829,QSO
766258,STAR
1151272,GALAXY
513574,STAR
700958,STAR
650005,STAR
147647,QSO
1199611,GALAXY
1251503,GALAXY
275455,QSO
547636,STAR
41187,QSO
828169,STAR
242558,QSO
1001400,GALAXY
1127421,GALAXY
1073930,GALAXY
724653,STAR
1010615,GALAXY
905364,GALAXY
991158,GALAXY
78152,QSO
672678,STAR
76180,QSO
985577,GALAXY
607762,STAR
638031,STAR
187013,QSO
371018,QSO
1022720,GALAXY
547066,STAR
935815,GALAXY
862186,STAR
154741,QSO
727234,STAR
613006,STAR
626378,STAR
739599,STAR
1162090,GALAXY
1050311,GALAXY
200878,QSO
501212,STAR
400845,QSO
95691,QSO
1103954,GALAXY
687670,STAR
852529,STAR
57653,QSO
407233,QSO
474257,STAR
784436,STAR
226767,QSO
526263,STAR
164741,QSO
406942,QSO
1168359,GALAXY
893098,GALAXY
1230999,GALAXY
537323,STAR
703661,STAR
539095,STAR
1126572,GALAXY
1050709,GALAXY
1130257,GALAXY
1164380,GALAXY
1205534,GALAXY
424255,QSO
295026,QSO
492070,STAR
838042,STAR
1113091,GALAXY
363627,QSO
1128671,GALAXY
11420,QSO
1135279,GALAXY
426238,QSO
101653,QSO
362249,QSO
